epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.000476,0.000317,-0.512206,-0.582373,0.999176,36.238726
2,0.000659,0.000302,0.000289,0.583661,0.538361,0.996696,36.252227
3,0.000993,0.000270,0.000240,1.182796,1.123072,0.998996,36.514280
4,0.000999,0.000292,0.000227,1.233102,1.125273,1.001260,36.172981
5,0.000997,0.000293,0.000214,1.065395,0.984487,1.000925,36.598029
6,0.000993,0.000295,0.000226,1.089968,1.039919,0.997612,35.852796
7,0.000988,0.000252,0.000213,1.375416,1.332283,0.998502,36.044359
8,0.000981,0.000254,0.000214,1.482230,1.445543,0.996640,36.782716
9,0.000973,0.000240,0.000213,1.639470,1.549509,1.000679,98.445330
10,0.000963,0.000225,0.000213,1.760419,1.697096,0.999247,37.599250
11,0.000952,0.000260,0.000197,1.350302,1.192507,1.003845,37.035957
12,0.000940,0.000273,0.000204,1.579526,1.506216,0.999677,36.702178
13,0.000926,0.000242,0.000193,2.202018,2.161708,0.997919,38.117763
14,0.000911,0.000236,0.000204,1.775277,1.686365,1.000158,36.788490
15,0.000895,0.000241,0.000186,1.788765,1.688375,1.001285,36.885917
16,0.000877,0.000223,0.000180,1.690583,1.625762,1.000266,36.812910
17,0.000859,0.000256,0.000182,1.850555,1.785899,0.999056,35.676361
18,0.000839,0.000217,0.000176,1.809546,1.611917,1.003991,36.375237
19,0.000818,0.000230,0.000177,1.825304,1.641562,1.004217,35.589632
20,0.000797,0.000216,0.000172,1.942281,1.876217,0.998874,37.233686
21,0.000774,0.000231,0.000175,1.752631,1.641113,1.001990,37.500850
22,0.000751,0.000204,0.000173,1.819017,1.733140,1.001473,38.045656
23,0.000726,0.000195,0.000177,1.708192,1.661758,1.000308,36.059982
24,0.000701,0.000205,0.000173,2.442360,2.342905,1.000646,36.187904
25,0.000676,0.000202,0.000167,2.326919,2.291176,0.998911,36.708182
26,0.000650,0.000213,0.000169,1.740908,1.659928,1.001423,35.910041
27,0.000623,0.000234,0.000176,1.631714,1.548074,1.000747,37.122969
28,0.000596,0.000205,0.000183,0.708581,0.538750,1.006265,37.242009
29,0.000569,0.000185,0.000173,1.236585,1.104626,1.003589,40.029976
30,0.000542,0.000193,0.000164,1.943306,1.836864,1.002326,105.109958
31,0.000514,0.000195,0.000166,1.788077,1.661539,1.003106,40.276822
32,0.000487,0.000192,0.000176,1.235750,1.092471,1.004066,92.400239
33,0.000459,0.000197,0.000169,1.822229,1.757251,1.001384,37.546927
34,0.000432,0.000182,0.000164,1.935969,1.870621,1.000738,35.664186
35,0.000405,0.000184,0.000173,1.592223,1.446421,1.003779,35.613968
36,0.000378,0.000182,0.000187,0.983354,0.807944,1.005614,35.192462
