epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008710,0.003979,-1.857766,-2.278112,0.993339,33.796829
2,0.000659,0.003271,0.002228,0.184339,-0.078750,1.000461,31.461711
3,0.000993,0.002190,0.002017,0.531627,0.120256,1.026692,30.778614
4,0.000999,0.002045,0.003056,0.129893,-0.131877,1.035257,31.329999
5,0.000997,0.002088,0.001985,0.618696,0.290364,1.022917,30.601194
6,0.000993,0.001670,0.001770,1.537759,1.410484,1.006688,30.971889
7,0.000988,0.001854,0.002312,0.802966,0.569219,1.014304,31.253165
8,0.000981,0.001588,0.001572,1.982809,1.896268,0.996903,30.987570
9,0.000973,0.001682,0.001754,1.616737,1.421358,1.004788,32.859116
10,0.000963,0.001579,0.001751,1.890922,1.743946,0.995820,31.065368
11,0.000952,0.001604,0.001850,1.529247,1.142705,1.040066,31.353817
12,0.000940,0.001654,0.001555,2.342117,1.900618,1.025022,32.596959
13,0.000926,0.001455,0.001510,2.582462,2.370811,1.012971,30.496575
14,0.000911,0.001385,0.001508,2.178818,1.962933,1.016772,31.199365
15,0.000895,0.001433,0.001640,1.703298,1.403395,1.026702,30.380668
16,0.000877,0.001398,0.001443,2.444541,2.331078,1.004204,30.752686
17,0.000859,0.001444,0.001392,2.837581,2.721577,1.002836,32.526265
18,0.000839,0.001323,0.001452,2.522904,2.399451,0.999281,30.928584
19,0.000818,0.001446,0.001544,2.254333,2.145302,1.005101,31.236949
20,0.000797,0.001309,0.001445,2.763396,2.538544,1.010390,32.352270
21,0.000774,0.001328,0.001773,1.516465,1.295500,1.024640,31.262133
22,0.000751,0.001164,0.001399,2.377212,2.272639,1.003028,31.486513
23,0.000726,0.001085,0.001352,2.672389,2.511256,1.012818,31.231692
24,0.000701,0.001172,0.001344,2.449295,2.335512,1.006666,32.667304
25,0.000676,0.001193,0.001377,2.489110,2.376501,0.996266,30.933569
26,0.000650,0.001175,0.001419,2.387309,2.277009,1.009187,30.802129
27,0.000623,0.001102,0.001280,3.168703,3.060633,1.001466,32.258356
28,0.000596,0.001208,0.001420,2.597773,2.478305,1.000035,31.019443
29,0.000569,0.001052,0.001588,2.090603,1.844969,1.026926,31.015278
30,0.000542,0.001202,0.001612,2.099295,1.852250,1.028272,31.336320
31,0.000514,0.001132,0.001715,1.794978,1.597529,1.030298,33.038411
32,0.000487,0.001067,0.001534,2.083095,1.855475,1.025014,31.278770
33,0.000459,0.001062,0.001256,2.935164,2.830652,1.004745,31.129659
34,0.000432,0.001006,0.001207,3.482639,3.356396,1.004091,32.409050
35,0.000405,0.001034,0.001377,2.447469,2.321357,1.011769,30.992970
36,0.000378,0.001033,0.001516,2.033168,1.934740,1.012019,30.752140
37,0.000351,0.000986,0.001334,2.744112,2.600083,1.016679,30.574535
38,0.000325,0.001005,0.001385,2.871775,2.740771,1.012810,31.649561
39,0.000300,0.001046,0.001479,2.426496,2.260655,1.020175,31.528386
40,0.000275,0.000926,0.001422,2.565347,2.422915,1.016852,31.046180
41,0.000251,0.000928,0.001312,2.898187,2.768603,1.008980,32.545965
42,0.000227,0.000994,0.001327,2.884805,2.730956,1.015283,31.387756
43,0.000204,0.000879,0.001306,2.941655,2.817913,1.002409,31.790769
44,0.000183,0.000970,0.001465,2.347881,2.223796,1.013723,31.848472
45,0.000162,0.000850,0.001456,2.459497,2.347582,1.011485,31.851467
46,0.000142,0.000871,0.001420,2.610393,2.450769,1.019172,30.382764
