epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008710,0.003979,-1.857796,-2.278145,0.993340,36.282648
2,0.000659,0.003271,0.002228,0.184248,-0.078857,1.000467,33.827127
3,0.000993,0.002190,0.002017,0.532463,0.121279,1.026663,36.902610
4,0.000999,0.002045,0.003058,0.128506,-0.133534,1.035314,33.577810
5,0.000997,0.002088,0.001987,0.612833,0.284835,1.022951,34.904424
6,0.000993,0.001670,0.001769,1.541645,1.414356,1.006819,33.883001
7,0.000988,0.001854,0.002309,0.813309,0.577407,1.014267,35.151895
8,0.000981,0.001588,0.001571,1.969257,1.882520,0.997141,33.238218
9,0.000973,0.001692,0.001770,1.489467,1.296756,1.004858,33.230762
10,0.000963,0.001587,0.001754,1.962587,1.806421,0.996438,34.209185
11,0.000952,0.001621,0.001765,1.745766,1.306663,1.038579,34.922798
12,0.000940,0.001666,0.001594,2.230768,1.875448,1.020278,33.953494
13,0.000926,0.001470,0.001620,2.248247,1.924325,1.025289,34.054319
14,0.000911,0.001428,0.001529,2.229670,2.034057,1.017440,34.423515
15,0.000895,0.001478,0.001731,1.659533,1.367370,1.028743,33.620771
16,0.000877,0.001454,0.001454,2.818764,2.684327,1.008114,35.035906
17,0.000859,0.001372,0.001389,2.779910,2.658011,1.002740,33.367125
18,0.000839,0.001336,0.001472,2.474551,2.357691,1.003032,35.190543
19,0.000818,0.001434,0.001668,1.828746,1.705590,1.009357,34.018509
20,0.000797,0.001298,0.001437,3.013697,2.860630,0.999162,35.131533
21,0.000774,0.001335,0.001892,1.075629,0.854520,1.021173,33.208675
22,0.000751,0.001182,0.001371,2.784293,2.679035,1.004796,34.665819
23,0.000726,0.001117,0.001472,2.470896,2.312999,1.014236,32.996748
24,0.000701,0.001163,0.001355,2.361785,2.253217,1.007256,34.508337
25,0.000676,0.001159,0.001359,2.527308,2.412223,0.995534,33.006353
26,0.000650,0.001163,0.001468,2.499947,2.263761,1.017120,34.012454
27,0.000623,0.001174,0.001302,3.223033,3.102585,0.995212,33.215079
28,0.000596,0.001317,0.001430,2.527007,2.357998,0.995658,33.926119
29,0.000569,0.001064,0.001507,2.366448,2.163350,1.023186,34.575755
30,0.000542,0.001144,0.001342,3.135330,2.864189,1.022519,33.270162
31,0.000514,0.001066,0.001500,2.287955,2.142222,1.020601,33.356833
32,0.000487,0.001064,0.001414,2.609860,2.395594,1.020490,34.977495
33,0.000459,0.001064,0.001339,2.782340,2.681693,1.004319,33.496195
34,0.000432,0.001018,0.001205,3.597699,3.448176,1.002999,35.378244
35,0.000405,0.001057,0.001310,2.686093,2.532267,1.014770,33.955026
36,0.000378,0.001025,0.001471,2.066557,1.965671,1.012607,34.457604
37,0.000351,0.000986,0.001348,2.667764,2.523430,1.017551,33.997538
38,0.000325,0.001021,0.001310,3.049036,2.911016,1.007286,34.501330
39,0.000300,0.001039,0.001460,2.369104,2.190586,1.018748,33.692036
40,0.000275,0.000938,0.001368,2.645855,2.511036,1.014384,34.254896
41,0.000251,0.000931,0.001312,2.884667,2.764599,1.005950,33.113444
42,0.000227,0.001000,0.001274,3.017842,2.881891,1.012034,34.713991
43,0.000204,0.000880,0.001297,2.923496,2.802561,1.004738,33.374187
44,0.000183,0.000971,0.001403,2.565704,2.441756,1.012249,33.819210
45,0.000162,0.000854,0.001427,2.531822,2.411346,1.012022,33.662850
46,0.000142,0.000870,0.001379,2.688975,2.524009,1.019446,33.221464
