epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008554,0.004941,-0.974457,-1.891169,1.009828,27.336080
2,0.000659,0.003372,0.003311,1.341047,0.919507,0.985863,27.175538
3,0.000993,0.002526,0.002324,1.817324,1.546267,0.993774,26.952026
4,0.000999,0.002113,0.001929,2.885440,2.743062,1.001393,27.157695
5,0.000997,0.002082,0.002042,2.232035,1.842600,1.025889,26.972414
6,0.000993,0.001837,0.002493,1.530438,1.392935,1.012103,27.194485
7,0.000988,0.001917,0.001844,2.872773,2.648889,0.986191,27.344810
8,0.000981,0.001588,0.001767,3.950634,3.738457,0.977862,26.730348
9,0.000973,0.001651,0.001929,3.276321,3.044297,0.990633,27.536010
10,0.000963,0.001621,0.001602,3.695517,3.588514,0.997458,26.637132
11,0.000952,0.001582,0.001712,3.170419,2.977506,1.007177,27.048225
12,0.000940,0.001723,0.001689,4.146626,3.960371,0.975535,26.010880
13,0.000926,0.001597,0.001712,2.879040,2.713105,1.005248,25.600089
14,0.000911,0.001565,0.001565,3.548037,3.409098,0.999205,26.066917
15,0.000895,0.001526,0.002120,2.160496,1.908729,1.030299,27.086271
16,0.000877,0.001483,0.001552,3.721014,3.584366,1.008379,26.396621
17,0.000859,0.001454,0.001583,3.367084,3.194955,1.013760,26.091898
18,0.000839,0.001321,0.001433,4.199801,4.092372,1.004439,25.120721
19,0.000818,0.001352,0.001936,2.779948,2.646863,1.018199,26.342199
20,0.000797,0.001325,0.001928,2.010401,1.860921,1.015999,25.938685
21,0.000774,0.001278,0.001332,4.560101,4.431418,0.999364,25.788430
22,0.000751,0.001211,0.001684,3.046720,2.918418,1.014334,26.560310
23,0.000726,0.001139,0.001364,4.162999,4.055188,1.003082,26.858367
24,0.000701,0.001254,0.001425,3.592841,3.474149,1.004038,27.186432
25,0.000676,0.001315,0.001498,4.352816,4.196495,0.985752,27.480478
26,0.000650,0.001354,0.001356,4.614476,4.402489,1.005608,27.119867
27,0.000623,0.001158,0.001416,3.810816,3.703314,1.010421,27.785482
28,0.000596,0.001275,0.001346,4.463795,4.362358,0.990927,26.851398
29,0.000569,0.001146,0.001356,4.652114,4.549446,0.992646,27.019571
30,0.000542,0.001175,0.001365,4.653670,4.539983,0.993416,26.898860
31,0.000514,0.001180,0.001437,4.464746,4.318092,1.005568,26.952494
32,0.000487,0.001077,0.001427,3.845350,3.719047,1.011584,27.020547
33,0.000459,0.001161,0.001275,4.685004,4.558029,1.005361,27.462404
34,0.000432,0.001066,0.001325,4.309552,4.146623,1.009648,26.331242
35,0.000405,0.001169,0.001605,3.538863,3.296734,1.016393,26.922361
36,0.000378,0.001109,0.001381,3.978333,3.788341,1.019354,26.447284
37,0.000351,0.001067,0.001260,4.950865,4.785218,1.008028,27.474544
38,0.000325,0.001096,0.001313,4.500839,4.391331,1.004538,27.275237
39,0.000300,0.001045,0.001376,4.597584,4.356979,1.015364,26.489508
40,0.000275,0.000968,0.001368,4.151313,4.056724,1.005137,26.815039
41,0.000251,0.000986,0.001306,4.822139,4.716156,1.009550,27.543179
42,0.000227,0.000961,0.001398,4.117822,4.000817,1.008482,27.062045
43,0.000204,0.000909,0.001264,4.620733,4.529988,1.004242,27.795820
44,0.000183,0.001008,0.001281,4.649881,4.554438,1.006954,26.495754
45,0.000162,0.000887,0.001369,4.474065,4.329250,1.013709,26.705157
46,0.000142,0.000911,0.001370,4.236036,4.103188,1.012361,27.182597
47,0.000123,0.000869,0.001274,4.728305,4.575138,1.010858,27.733260
48,0.000106,0.000967,0.001377,4.347582,4.239394,1.008384,26.887089
49,0.000089,0.000924,0.001345,4.518158,4.413076,1.010471,28.437022
