epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000325,0.006441,0.003743,-0.805322,-1.245879,0.964060,33.574876
2,0.000658,0.002152,0.001509,1.636682,1.386308,0.993844,40.493479
3,0.000992,0.001333,0.001229,1.740495,1.598908,0.988935,40.277083
4,0.000999,0.001036,0.000959,3.756545,3.513460,0.973851,34.039110
5,0.000997,0.000966,0.000857,3.700612,3.623626,0.995206,252.387189
6,0.000993,0.000754,0.000839,3.578029,3.485361,1.001147,96.654665
7,0.000988,0.000729,0.000736,4.446441,4.200943,1.013082,32.398410
8,0.000981,0.000638,0.000655,5.069282,4.906209,1.002851,32.439007
9,0.000973,0.000594,0.000717,5.001191,4.828469,0.983136,32.574333
10,0.000964,0.000735,0.000729,4.370880,4.138727,0.980284,33.314564
11,0.000952,0.000585,0.000655,4.895381,4.741038,1.003111,32.678005
12,0.000940,0.000536,0.000617,5.277291,5.146372,0.990824,33.874163
13,0.000926,0.000506,0.000661,4.801280,4.536595,1.011453,32.372869
14,0.000911,0.000497,0.000791,3.630546,3.482870,1.012430,31.975728
15,0.000895,0.000470,0.000771,3.818823,3.691839,1.007087,31.864527
16,0.000878,0.000450,0.000675,4.696253,4.439927,0.993410,31.459565
17,0.000859,0.000501,0.000767,3.732761,3.512591,1.017129,31.446753
18,0.000839,0.000483,0.000662,4.396919,4.214411,1.000662,31.302873
19,0.000818,0.000385,0.000648,4.605774,4.438707,1.002418,32.200764
20,0.000797,0.000408,0.000681,4.527768,4.206128,1.018024,31.893929
21,0.000774,0.000411,0.000789,3.478273,2.934847,1.036199,31.968257
22,0.000751,0.000382,0.000769,3.551530,3.115063,1.023246,31.854619
23,0.000726,0.000360,0.000747,3.600514,3.442494,1.005697,31.674324
24,0.000701,0.000341,0.000802,3.007511,2.808583,1.016628,31.721139
