metric,label,dir,method,n,mean,std,median,q1,q3,floor_p95
beat_cc,beat template CC,↑,B02,22,0.993278180137919,0.004417375721985338,0.993530104134968,0.9910470961649512,0.996517863337273,4.0477789028936506e-07
beat_cc,beat template CC,↑,M00,22,0.9934824032954489,0.0059921400751710464,0.9956110659564124,0.9920658799904385,0.9968534504039819,4.0477789028936506e-07
beat_cc,beat template CC,↑,M01,22,0.9973185082857278,0.002049148460426118,0.997952912113375,0.9967795204843583,0.998547943681416,4.0477789028936506e-07
beat_cc,beat template CC,↑,M02,22,0.9913154748483509,0.007670291808726485,0.9940462482388432,0.9872479398979834,0.99699827803793,4.0477789028936506e-07
beat_cc,beat template CC,↑,M03,22,0.9920047847300978,0.007771594253702498,0.9943736698206125,0.9900079720902808,0.996346118792234,4.0477789028936506e-07
beat_cc,beat template CC,↑,M04,22,0.9963511771012736,0.004449953022773117,0.9976513237929734,0.995829288779692,0.9987212776992105,4.0477789028936506e-07
beat_cc,beat template CC,↑,M04np,22,0.9963511771012736,0.004449953022773117,0.9976513237929734,0.995829288779692,0.9987212776992105,4.0477789028936506e-07
beat_cc,beat template CC,↑,M05,22,0.9929620888154972,0.005576312716646944,0.9947727801200049,0.98977832892144,0.9972881045134995,4.0477789028936506e-07
beat_cc,beat template CC,↑,M05f,22,0.9900024625483642,0.008667275643935185,0.9942104333075397,0.98521884703486,0.9964463634196233,4.0477789028936506e-07
beat_cc,beat template CC,↑,M06,22,0.9926076452848139,0.014153951885115337,0.9978264544687367,0.9941332729189192,0.9988524790961661,4.0477789028936506e-07
beat_cc,beat template CC,↑,M07,22,0.9915779209160892,0.012604847104012235,0.9970188962229468,0.9933749131861759,0.9982770204267739,4.0477789028936506e-07
beat_cc,beat template CC,↑,M08,22,0.9941288933751996,0.01202585362656347,0.9982508000535102,0.9968770919172637,0.9991640295815103,4.0477789028936506e-07
beat_cc,beat template CC,↑,M_FE,22,0.9960886177524853,0.004576539685349446,0.9968153890573059,0.9956426557135759,0.9985136267602801,4.0477789028936506e-07
hr_err_bpm,HR error [bpm],↓,B01,22,0.2022638031574944,0.3186152241119516,0.13868090693024637,0.006482730007260666,0.22056238220069183,0.0
hr_err_bpm,HR error [bpm],↓,B02,22,1.1673399203097787,2.0207790274756414,0.2550009100093682,0.12461274051040434,0.9237115313676199,0.0
hr_err_bpm,HR error [bpm],↓,M00,22,1.2290763824775308,2.1229741608957173,0.2550009100093682,0.11280056971914743,0.9893447581749962,0.0
hr_err_bpm,HR error [bpm],↓,M01,22,1.232776174520524,2.1137848720876713,0.2550009100093682,0.1427552021170125,0.9893447581749962,0.0
hr_err_bpm,HR error [bpm],↓,M02,22,1.2899631718062645,2.1940897355163735,0.2550009100093682,0.16372260025864538,0.9666275676099753,0.0
hr_err_bpm,HR error [bpm],↓,M03,22,0.5967547618119832,1.2141699565685147,0.19739910348130607,0.12195177247354941,0.4677719799068969,0.0
hr_err_bpm,HR error [bpm],↓,M04,22,1.224657091703265,2.1039455800964206,0.2550009100093682,0.11192227145152053,0.9893447581749962,0.0
hr_err_bpm,HR error [bpm],↓,M04np,22,1.224657091703265,2.1039455800964206,0.2550009100093682,0.11192227145152053,0.9893447581749962,0.0
hr_err_bpm,HR error [bpm],↓,M05,22,1.1754770200224038,2.062002282604534,0.21135845991014196,0.07661768924349784,0.8718180435183742,0.0
hr_err_bpm,HR error [bpm],↓,M05f,22,1.2644444738238885,2.1616265260695973,0.24918937524749118,0.0796433729490816,0.9179751858334256,0.0
hr_err_bpm,HR error [bpm],↓,M06,22,0.22191605650261972,0.33638395087766804,0.09320201316252685,0.03381970639687193,0.19421483183976207,0.0
hr_err_bpm,HR error [bpm],↓,M07,22,0.2605125694038341,0.4729721039654398,0.10500745250447707,0.0655182487237882,0.2172916932175378,0.0
hr_err_bpm,HR error [bpm],↓,M08,22,0.24434133853143783,0.41762005280078124,0.11192684270881692,0.04393373992166675,0.24199294121359025,0.0
hr_err_bpm,HR error [bpm],↓,M_FE,22,1.230962631508419,2.119150218965521,0.2550009100093682,0.11280056971914743,0.9893447581749962,0.0
rpeak_bias_ms,R-peak bias [ms],→0,B01,22,-1.2443839512420343,4.168392464851826,-0.24396198830409357,-0.6297609717868338,0.17521542664985287,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,B02,22,-1.2149859240547547,4.385632581278683,-0.33449894027584726,-0.6263518808777429,0.23189993920014412,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M00,22,-1.2406864245629912,4.334577848426935,-0.2189327485380117,-0.6546124789916532,0.18275822627533372,0.063183064516129
rpeak_bias_ms,R-peak bias [ms],→0,M01,22,-1.2387528928478122,4.3371369503914625,-0.2189327485380117,-0.6602942971734713,0.18275822627533372,0.063183064516129
