epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000325,0.012775,0.010165,1.115119,0.525993,0.903076,40.169962
2,0.000658,0.009792,0.007511,3.980718,3.666898,0.962178,44.254628
3,0.000992,0.008518,0.007849,4.544318,4.429488,0.992099,41.573597
4,0.000999,0.007052,0.006339,5.815568,5.726794,0.985347,41.655160
5,0.000997,0.006420,0.005954,6.358028,6.208967,0.994820,41.004708
6,0.000993,0.006141,0.005825,6.615357,6.488425,0.994167,40.680619
7,0.000988,0.005717,0.005802,6.761234,6.615422,0.999596,41.264011
8,0.000981,0.005355,0.006211,6.369363,6.147914,1.000472,39.666290
9,0.000973,0.005292,0.005995,6.696092,6.615050,0.997801,41.029440
10,0.000964,0.005222,0.006209,6.721905,6.578342,1.001417,41.546472
11,0.000952,0.004978,0.006802,5.629049,5.506079,0.999760,42.421552
12,0.000940,0.005332,0.005915,6.797555,6.667270,1.003676,40.064862
13,0.000926,0.004749,0.005723,6.848218,6.706744,1.001153,39.505144
14,0.000911,0.004769,0.005290,7.342246,7.252397,0.993679,41.657689
15,0.000895,0.004646,0.005859,7.073806,6.908876,1.008659,40.283350
16,0.000878,0.004390,0.005394,7.421981,7.308719,1.001646,40.172820
17,0.000859,0.004245,0.005384,7.305719,7.170853,0.999691,40.062041
18,0.000839,0.004447,0.006120,6.679807,6.428291,1.014038,40.441194
19,0.000818,0.004231,0.006060,6.564411,6.436316,1.004347,39.864567
20,0.000797,0.004152,0.005993,6.793873,6.674264,0.999792,39.980055
21,0.000774,0.004328,0.006721,6.140148,5.981431,1.010575,39.671659
22,0.000751,0.004102,0.005822,6.979087,6.815633,1.003983,40.699793
23,0.000726,0.003953,0.006622,6.106546,5.977212,1.000062,41.612639
24,0.000701,0.003852,0.006170,6.399841,6.266173,1.008595,41.136689
25,0.000676,0.003938,0.006833,5.717757,5.617910,1.002250,41.641643
26,0.000650,0.003698,0.008153,4.737793,4.505459,1.018081,40.478731
27,0.000623,0.003798,0.008514,4.245900,4.110637,1.013096,40.412804
28,0.000597,0.003800,0.008226,4.648060,4.455472,1.016902,42.220388
