epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008525,0.003907,-0.424055,-0.790538,0.954087,27.381488
2,0.000659,0.003097,0.002152,1.995747,1.618736,0.992171,26.033156
3,0.000993,0.002039,0.001893,2.213426,2.050539,1.002152,29.162208
4,0.000999,0.001997,0.002186,1.434999,0.980773,1.039883,27.128883
5,0.000997,0.001986,0.001704,2.454638,2.285892,1.005759,27.734372
6,0.000993,0.001570,0.001684,2.794763,2.405976,1.031571,26.314548
7,0.000988,0.001729,0.001685,2.780551,2.422568,1.030395,26.046019
8,0.000981,0.001432,0.001796,2.087846,1.868420,1.017419,26.549674
9,0.000973,0.001477,0.001413,3.403378,3.245298,1.002307,26.763555
10,0.000963,0.001459,0.001533,2.816319,2.699265,1.007406,26.791376
11,0.000952,0.001577,0.001668,2.920874,2.516060,1.031631,27.179079
12,0.000940,0.001631,0.001238,3.607087,3.483768,1.002299,26.672578
13,0.000926,0.001422,0.001455,2.868794,2.702858,1.014949,26.590183
14,0.000911,0.001329,0.001241,4.000190,3.903527,0.994439,26.462070
15,0.000895,0.001363,0.001286,3.824422,3.707666,1.004875,27.348395
16,0.000877,0.001263,0.001199,3.728031,3.536860,1.014163,26.589547
17,0.000859,0.001241,0.001161,3.829828,3.756044,0.993605,26.267726
18,0.000839,0.001171,0.001228,3.763263,3.649309,1.005570,27.469415
19,0.000818,0.001251,0.001280,3.617843,3.454110,1.016926,26.941417
20,0.000797,0.001206,0.001262,3.410999,3.284207,1.009128,26.011035
21,0.000774,0.001231,0.001372,3.386546,3.282898,1.009828,26.011019
22,0.000751,0.001085,0.001151,3.964733,3.831351,1.011525,27.216374
23,0.000726,0.001011,0.001032,4.484643,4.394537,0.996786,26.318047
24,0.000701,0.001107,0.001303,3.157566,3.040697,1.010717,27.157636
25,0.000676,0.001120,0.001096,4.440266,4.254949,1.013796,27.325542
26,0.000650,0.001179,0.001545,2.860338,2.687242,1.016285,26.769383
27,0.000623,0.001101,0.001050,4.258591,4.153506,1.006318,26.848074
28,0.000596,0.001159,0.001075,4.376234,4.243615,1.003786,26.814560
29,0.000569,0.001057,0.001223,3.270481,3.143743,1.013271,26.687773
30,0.000542,0.001044,0.001103,4.061228,3.860687,1.014867,26.680119
31,0.000514,0.001062,0.001298,3.082612,2.919800,1.014783,27.219461
32,0.000487,0.000995,0.001244,3.636646,3.424864,1.024112,26.436364
33,0.000459,0.001000,0.001065,4.265577,4.117204,1.007976,26.654227
34,0.000432,0.000959,0.001180,3.981740,3.786553,1.019484,27.331205
35,0.000405,0.000986,0.001151,3.851796,3.683258,1.019448,26.427000
