epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008559,0.004361,-0.064486,-0.572383,0.932175,25.286858
2,0.000659,0.003394,0.002333,1.341300,1.086453,0.977190,25.134004
3,0.000993,0.002420,0.002934,-0.317142,-0.721499,1.035600,25.242594
4,0.000999,0.002221,0.002711,0.127935,-0.183759,1.038138,25.415755
5,0.000997,0.002169,0.001691,2.267960,2.085901,1.000420,24.843815
6,0.000993,0.001715,0.002003,1.798369,1.607773,1.008613,25.223784
7,0.000988,0.001865,0.001708,3.217331,2.987611,0.999128,25.194798
8,0.000981,0.001600,0.001619,3.448436,3.188281,0.998715,25.162598
9,0.000973,0.001695,0.002112,1.411756,1.239453,1.012002,24.859614
10,0.000963,0.001561,0.001730,2.530297,2.183865,1.019406,25.089187
11,0.000952,0.001715,0.001659,2.528129,2.272357,1.018720,24.797564
12,0.000940,0.001794,0.002147,2.307043,2.121302,1.015893,25.149554
13,0.000926,0.001600,0.001463,3.345662,3.217408,0.997423,24.491358
14,0.000911,0.001413,0.001404,3.726742,3.367247,1.018381,25.350055
15,0.000895,0.001460,0.001381,3.984839,3.873534,0.994823,25.130821
16,0.000877,0.001542,0.001672,2.739960,2.572235,1.017659,25.705832
17,0.000859,0.001501,0.001673,2.497079,2.235015,1.024833,24.873785
18,0.000839,0.001302,0.001515,3.175745,2.956443,1.015420,25.732222
19,0.000818,0.001364,0.001464,3.454722,3.222254,1.016714,24.890661
20,0.000797,0.001249,0.001641,2.774449,2.591848,1.020931,25.510186
21,0.000774,0.001285,0.001385,4.114227,3.919961,1.009234,25.434490
22,0.000751,0.001160,0.001412,3.597701,3.452862,1.012597,25.409883
23,0.000726,0.001110,0.001316,4.040036,3.925107,1.006503,24.847466
24,0.000701,0.001146,0.001535,3.782513,3.643461,1.011841,25.181272
25,0.000676,0.001222,0.001420,3.876185,3.768235,0.998882,25.157336
26,0.000650,0.001271,0.001609,3.371807,2.983719,1.033861,25.335758
27,0.000623,0.001111,0.001231,4.673890,4.554966,0.998654,25.332484
28,0.000596,0.001149,0.001527,3.091522,2.985515,1.009950,24.811051
29,0.000569,0.001096,0.001543,3.504155,3.386719,1.005805,25.398047
30,0.000542,0.001169,0.001331,3.787986,3.705676,1.001294,25.667901
31,0.000514,0.001181,0.001590,3.200471,2.970285,0.995643,26.066249
32,0.000487,0.001079,0.001471,3.610154,3.477940,1.010717,25.833899
33,0.000459,0.001058,0.001437,3.624709,3.481055,1.013869,26.374890
34,0.000432,0.001022,0.001474,3.274241,3.080563,1.020074,25.462343
35,0.000405,0.001044,0.001419,3.564206,3.413095,1.017328,25.310820
36,0.000378,0.001016,0.001567,3.088950,2.964209,1.016600,25.528252
37,0.000351,0.001035,0.001409,3.604119,3.465708,1.010443,24.853599
38,0.000325,0.001034,0.001568,3.344520,3.218971,1.011547,25.704052
39,0.000300,0.001042,0.001266,4.221054,4.084798,1.012282,25.643317
