epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008444,0.003552,-0.381946,-0.813213,0.988719,35.325087
2,0.000659,0.002836,0.001977,2.592332,2.441807,0.975079,34.904258
3,0.000993,0.002132,0.001902,2.651279,2.416472,1.001444,35.799387
4,0.000999,0.002060,0.001854,2.636375,2.448588,0.987567,35.122568
5,0.000997,0.001921,0.001669,2.632525,2.489974,1.009306,35.265130
6,0.000993,0.001517,0.001446,3.523488,3.358283,1.001565,35.213232
7,0.000988,0.001721,0.001452,3.183091,3.068718,0.992978,35.333878
8,0.000981,0.001465,0.001425,3.502890,3.390116,0.991123,35.212366
9,0.000973,0.001482,0.001298,3.689591,3.587378,0.999881,34.996137
10,0.000963,0.001426,0.001376,3.497426,3.316319,0.980585,35.114770
11,0.000952,0.001433,0.001367,3.487974,3.256393,0.974991,35.313296
12,0.000940,0.001488,0.001222,3.739091,3.631990,0.997658,35.701732
13,0.000926,0.001377,0.001544,2.620932,2.503848,1.010313,36.249401
14,0.000911,0.001399,0.001570,2.593719,2.465327,1.014427,36.852920
15,0.000895,0.001340,0.001414,3.375029,3.292342,0.996415,37.205603
16,0.000877,0.001231,0.001276,3.663400,3.550668,1.010029,36.574101
17,0.000859,0.001292,0.001546,3.390751,3.176338,1.025875,36.812079
18,0.000839,0.001180,0.001227,4.100647,3.949320,1.015748,37.018597
19,0.000818,0.001303,0.001161,4.612686,4.510101,1.002648,37.453064
20,0.000797,0.001230,0.001282,3.639145,3.526123,1.012764,36.920648
21,0.000774,0.001200,0.001342,3.409627,3.235235,1.021640,37.394656
22,0.000751,0.001031,0.001343,3.419512,3.317242,1.011143,37.474127
23,0.000726,0.000980,0.001118,4.298086,4.219346,0.997932,37.277557
24,0.000701,0.001087,0.001131,4.398795,4.285973,0.988970,37.679001
25,0.000676,0.001129,0.001314,3.532994,3.431737,1.012301,37.392732
26,0.000650,0.001094,0.001096,4.205668,4.118870,0.995095,37.122099
27,0.000623,0.001030,0.001229,3.885348,3.783010,1.009634,36.558903
28,0.000596,0.001122,0.001257,3.228755,3.068176,1.017490,37.005805
29,0.000569,0.000979,0.001099,3.962500,3.824709,1.008616,37.268144
30,0.000542,0.000992,0.001107,4.332318,4.182841,1.007105,36.632169
31,0.000514,0.001029,0.001372,3.043293,2.913364,1.014190,37.215606
