epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.153143,0.030499,2.638036,1.858866,0.898467,30.013554
2,0.000659,0.051015,0.005527,4.351218,3.822870,0.981065,29.317536
3,0.000993,0.009658,0.004335,5.904950,5.319232,0.931908,28.815749
4,0.000999,0.004645,0.003029,6.752142,6.184416,1.031524,29.710951
5,0.000997,0.003453,0.003932,6.122354,5.640817,1.014975,29.182859
6,0.000993,0.003254,0.002785,7.670874,7.412497,0.988291,29.222689
7,0.000988,0.003046,0.002113,7.446962,7.235895,0.989135,30.077522
8,0.000981,0.002777,0.002047,7.750967,7.491690,0.970346,29.440040
9,0.000973,0.002437,0.002124,7.670900,7.265177,1.030832,30.391238
10,0.000963,0.002269,0.001876,7.766027,7.322357,1.032861,37.660545
11,0.000952,0.002319,0.002052,7.803581,7.647904,1.004459,30.982480
12,0.000940,0.002136,0.001765,8.128892,7.845992,1.028339,30.232796
13,0.000926,0.002099,0.001577,8.579253,8.386599,1.005616,30.534046
14,0.000911,0.001734,0.001622,8.120215,7.738756,0.968202,30.454493
15,0.000895,0.002081,0.001623,8.782991,8.559633,1.017899,30.365652
16,0.000877,0.001794,0.001635,8.481782,8.333467,1.006365,30.403563
17,0.000859,0.001713,0.001685,8.392292,8.189560,1.019707,30.219503
18,0.000839,0.001694,0.001536,8.831891,8.676414,0.989937,30.027456
19,0.000818,0.001578,0.001650,8.243822,7.971626,1.022927,30.489397
20,0.000797,0.001447,0.001512,8.860711,8.681564,1.017398,29.963157
21,0.000774,0.001533,0.001522,9.010329,8.567642,1.033757,29.841893
22,0.000751,0.001529,0.001500,8.727918,8.547222,0.978430,30.478227
23,0.000726,0.001368,0.001331,9.149880,9.022498,1.005681,30.401550
24,0.000701,0.001284,0.001484,8.963800,8.814427,1.011700,30.450565
25,0.000676,0.001325,0.001447,8.903968,8.674532,1.020789,29.950253
26,0.000650,0.001402,0.001324,9.566021,9.439193,1.004995,30.666607
27,0.000623,0.001254,0.001287,9.609604,9.511321,0.998119,30.297793
28,0.000596,0.001275,0.001480,9.183831,9.069398,1.007281,30.359399
29,0.000569,0.001213,0.001250,9.657838,9.510946,0.986562,30.071410
30,0.000542,0.001376,0.001730,8.982732,7.969949,1.062578,29.935164
31,0.000514,0.001528,0.001358,9.451156,9.335034,1.004781,30.364119
32,0.000487,0.001118,0.001266,9.698418,9.469836,1.018223,29.805509
33,0.000459,0.001150,0.001299,9.484712,9.357405,0.991591,30.325297
34,0.000432,0.001084,0.001309,9.527956,9.348696,1.016980,30.178152
35,0.000405,0.001164,0.001254,9.563401,9.441888,1.002252,30.470871
36,0.000378,0.001175,0.001506,8.747833,8.495892,1.028479,30.486023
37,0.000351,0.001098,0.001272,9.659799,9.542576,1.010120,30.046621
38,0.000325,0.001090,0.001348,9.330051,9.070494,1.026243,30.410375
39,0.000300,0.000991,0.001284,9.699375,9.594028,1.006012,29.962319
40,0.000275,0.000979,0.001257,9.752894,9.643420,1.007488,29.928927
41,0.000251,0.000997,0.001401,9.437502,9.279723,1.018190,30.266043
42,0.000227,0.001027,0.001280,9.709739,9.526139,1.017794,30.059867
43,0.000204,0.000959,0.001339,9.641117,9.484171,1.017146,30.279611
44,0.000183,0.000993,0.001354,9.476492,9.269505,1.023209,30.113112
45,0.000162,0.001001,0.001324,9.708347,9.523078,1.018405,30.427904
46,0.000142,0.000952,0.001333,9.526274,9.357788,1.018316,30.180051
47,0.000123,0.001015,0.001353,9.554180,9.405092,1.016009,30.409295
48,0.000106,0.000962,0.001379,9.501239,9.298311,1.022517,29.619201
49,0.000089,0.000937,0.001335,9.617211,9.473830,1.014916,29.984132
50,0.000074,0.000936,0.001344,9.649229,9.466155,1.019754,30.077889
51,0.000061,0.000934,0.001334,9.657889,9.481262,1.019022,29.966775
52,0.000048,0.000892,0.001302,9.738602,9.593836,1.015312,29.715619
