run_id,arm,seed,n_params,loss,best_metric,best_epoch,n_epochs,wall_s,sec_per_epoch,source,fixed_snr_in,fixed_snr_imp_strict,fixed_snr_imp_scaled,fixed_gain_bias,fixed_rmse,fixed_loss,band_-5_0,band_0_5,band_5_10,band_10_15,band_15_20,env_git_commit,env_python,env_torch,env_platform,env_device,env_amp,env_threads
m06_l1__s0,m06_l1,0,976489,L1,3.436708177626133,34,46,2001.4,43.51,mitdb,15.496414953976636,3.904259780794382,4.065054681152105,1.0055131726898252,0.027114023688045562,0.0011296707321889698,9.436192809045314,6.9722379997372625,4.391702716052532,1.4308725386857986,-1.9408331118524074,33d196e69050d78f4db8ddace2b1bd936253cd40,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1_deep2__s0,m06_l1_deep2,0,970474,L1,2.5773671071976425,10,22,876.4,39.84,mitdb,15.496414953976636,2.856235196441412,3.1067298844456674,1.000857137562707,0.03174730974351405,0.0016242993995547294,7.741254089027644,5.544018250703812,3.4535856649279593,0.8838967263698578,-2.0857065208256245,33d196e69050d78f4db8ddace2b1bd936253cd40,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1_deep3__s0,m06_l1_deep3,0,979574,L1,3.1574138145893813,33,45,2553.2,56.74,mitdb,15.496414953976636,3.4800939254462717,3.691937471926212,1.00882671456784,0.02954956008470617,0.001420413120649755,8.494386657327414,6.265519167855382,3.924916035681963,1.2537277474999429,-1.6756220534443855,464af270d0c7e1d50065420c4f46b0d45d783c1c,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1_deep4__s0,m06_l1_deep4,0,966846,L1,2.95908923111856,21,33,1635.2,49.55,mitdb,15.496414953976636,3.4302693493664265,3.5372804798185826,0.984613033849746,0.03083057124822517,0.001606836391147226,7.9576826054602865,5.860100647434592,3.9454671025276182,1.5368670016527175,-1.4082038462162019,464af270d0c7e1d50065420c4f46b0d45d783c1c,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
