epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.009126,0.005742,-0.923697,-1.545979,0.930757,33.713917
2,0.000659,0.004001,0.003025,2.049114,1.698385,0.967687,35.181023
3,0.000993,0.002718,0.002494,1.515662,1.211914,0.978964,33.913384
4,0.000999,0.002471,0.002100,1.592848,1.240270,0.972936,33.561171
5,0.000997,0.002219,0.002214,1.103203,0.774978,1.021209,34.063165
6,0.000993,0.001940,0.001830,2.146000,1.979799,0.999836,34.231661
7,0.000988,0.002010,0.002000,2.037876,1.400996,1.043082,34.202658
8,0.000981,0.001733,0.001738,2.551007,2.319731,0.999735,34.407706
9,0.000973,0.001719,0.001841,2.675761,2.474886,1.012421,34.499432
10,0.000963,0.001674,0.001752,2.262168,2.121876,0.989745,33.929596
11,0.000952,0.001721,0.001653,3.626919,3.347777,1.000058,33.556483
12,0.000940,0.001785,0.001706,3.414805,3.292778,0.982635,34.321511
13,0.000926,0.001727,0.001605,2.626625,2.294221,1.016259,34.206205
14,0.000911,0.001509,0.001788,1.935101,1.789581,1.008649,34.184037
15,0.000895,0.001527,0.001482,3.532394,3.387160,1.003766,34.831948
16,0.000877,0.001485,0.001623,3.058631,2.823919,1.012930,34.152196
17,0.000859,0.001596,0.001635,2.592764,2.411285,1.020082,34.785016
18,0.000839,0.001419,0.001482,2.983950,2.819577,1.006063,33.933297
19,0.000818,0.001531,0.001489,3.663115,3.531561,0.997063,33.974930
20,0.000797,0.001307,0.001601,2.640137,2.374905,1.025173,34.524144
21,0.000774,0.001360,0.001501,3.417429,3.212411,1.018483,33.990907
22,0.000751,0.001282,0.001432,3.610592,3.486391,0.992174,34.087742
23,0.000726,0.001182,0.001355,3.806379,3.629029,1.013280,34.174464
24,0.000701,0.001226,0.001439,3.946100,3.777277,1.003875,33.700209
25,0.000676,0.001266,0.001336,3.902857,3.685571,1.009961,34.173654
26,0.000650,0.001269,0.001456,3.203785,3.065098,1.003526,33.675132
27,0.000623,0.001156,0.001529,2.988787,2.820172,1.014797,33.965862
28,0.000596,0.001175,0.001845,1.558132,1.372098,1.025299,33.297819
29,0.000569,0.001092,0.001547,2.901231,2.772790,1.010200,33.878684
30,0.000542,0.001138,0.001379,3.353430,3.236502,1.005824,34.336963
31,0.000514,0.001173,0.001470,2.922232,2.747710,1.015681,33.444870
32,0.000487,0.001084,0.001393,3.595156,3.451641,1.013146,34.141426
33,0.000459,0.001133,0.001310,3.502700,3.390250,1.002595,33.895982
34,0.000432,0.001059,0.001273,4.022017,3.904229,1.003615,33.630620
35,0.000405,0.001107,0.001452,2.773279,2.453625,1.026843,33.865107
36,0.000378,0.001133,0.001532,1.948945,1.817636,1.009459,33.669274
37,0.000351,0.001049,0.001517,2.887597,2.712948,1.016635,33.594926
38,0.000325,0.001105,0.001448,2.429764,2.224036,1.018458,34.290200
39,0.000300,0.001075,0.001648,2.362742,2.188830,1.013854,33.569738
40,0.000275,0.001035,0.001349,2.974663,2.834427,1.011354,33.377948
41,0.000251,0.000989,0.001372,3.556782,3.323437,1.020491,33.161464
42,0.000227,0.001012,0.001362,3.302547,3.177287,1.005311,33.527594
43,0.000204,0.000924,0.001571,2.551523,2.387685,1.020785,32.557963
44,0.000183,0.001012,0.001435,2.806282,2.640302,1.016937,33.874833
45,0.000162,0.000889,0.001357,3.313689,3.141122,1.018178,34.311689
46,0.000142,0.000929,0.001517,2.948888,2.781700,1.022201,33.744312
