epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008911,0.004866,-0.152826,-0.621588,0.956933,35.224605
2,0.000659,0.003206,0.002307,2.090365,1.632278,0.958457,35.773283
3,0.000993,0.002165,0.002964,1.154938,0.426946,1.075391,36.140049
4,0.000999,0.002198,0.002070,2.726981,2.243510,1.031910,35.828651
5,0.000997,0.002025,0.001810,2.323778,2.222948,1.000159,35.750169
6,0.000993,0.001633,0.001864,3.319766,2.806047,1.029435,35.970294
7,0.000988,0.001718,0.001869,2.716756,2.459828,1.020932,35.917332
8,0.000981,0.001550,0.001761,3.772477,3.566748,1.004724,35.798732
9,0.000973,0.001490,0.001560,3.638038,3.468279,1.010184,35.487095
10,0.000963,0.001403,0.001558,3.644792,3.507755,0.992501,35.202791
11,0.000952,0.001539,0.001809,2.728238,2.538617,1.012661,35.233269
12,0.000940,0.001751,0.001679,3.290282,3.094855,0.994969,35.846192
13,0.000926,0.001407,0.001503,4.139517,3.998781,0.985219,35.760435
14,0.000911,0.001300,0.001357,4.377068,4.241269,0.992531,35.044718
15,0.000895,0.001387,0.001418,4.330692,4.157377,1.009296,35.512842
16,0.000877,0.001272,0.001432,4.039034,3.899122,0.999838,35.547590
17,0.000859,0.001344,0.001422,4.323380,4.203321,1.004382,35.824864
18,0.000839,0.001218,0.001353,4.172926,4.021392,1.010313,35.448624
19,0.000818,0.001247,0.001455,3.659994,3.520749,1.009712,35.596718
20,0.000797,0.001226,0.001320,4.354407,4.245788,1.001187,35.726572
21,0.000774,0.001236,0.001329,4.393517,4.235990,1.011424,35.278313
22,0.000751,0.001089,0.001511,3.431855,3.285904,1.011361,36.212531
23,0.000726,0.001017,0.001338,4.120910,3.974442,1.012897,35.430859
24,0.000701,0.001108,0.001459,3.941333,3.721637,1.008602,35.325506
25,0.000676,0.001209,0.001469,3.929026,3.779266,1.007950,35.373980
26,0.000650,0.001191,0.001422,4.151998,4.010718,1.012129,35.289312
27,0.000623,0.001056,0.001384,4.117043,3.906697,1.021503,35.382455
28,0.000596,0.001138,0.001287,4.210116,4.068317,1.011842,35.824984
29,0.000569,0.001015,0.001305,4.337347,4.155400,1.014997,35.054401
30,0.000542,0.001024,0.001394,4.337299,4.181381,1.010145,35.024476
31,0.000514,0.001090,0.001605,3.282661,3.069117,1.018109,35.223971
32,0.000487,0.001019,0.001508,3.370279,3.160384,1.019941,35.546351
33,0.000459,0.000999,0.001448,4.084853,3.933354,1.012268,35.037682
