epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008938,0.004298,-0.769201,-1.168879,0.953730,34.043757
2,0.000659,0.003416,0.002308,0.812084,0.396324,0.995490,58.905591
3,0.000993,0.002367,0.002226,1.112173,0.646278,1.036581,34.417532
4,0.000999,0.002094,0.002054,1.447890,1.196631,1.000020,34.221340
5,0.000997,0.002002,0.001748,1.600679,1.385065,1.003155,34.259391
6,0.000993,0.001726,0.001822,2.578852,2.212356,1.009939,34.561545
7,0.000988,0.001933,0.002103,1.352072,1.118095,1.028655,35.009887
8,0.000981,0.001639,0.001465,3.330575,3.178688,1.007178,35.089034
9,0.000973,0.001565,0.001580,2.465932,2.351035,0.996947,36.053290
10,0.000963,0.001606,0.001579,2.845589,2.553706,1.020372,35.390862
