epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.025314,0.010813,3.189485,2.426538,0.876491,34.974473
2,0.000659,0.006668,0.004413,6.394214,6.207644,0.981758,34.738715
3,0.000993,0.004125,0.003616,7.427963,7.185019,0.988724,34.458535
4,0.000999,0.003810,0.003285,7.558035,7.407560,0.991640,34.860359
5,0.000997,0.003145,0.003048,8.196020,8.017577,1.017886,35.412699
6,0.000993,0.002804,0.003332,8.259147,7.800393,1.065316,35.211975
7,0.000988,0.002872,0.003828,7.327584,7.092906,1.041545,35.119822
8,0.000981,0.002610,0.002638,8.948089,8.807135,1.011739,35.075549
9,0.000973,0.002544,0.003137,7.907693,7.741663,1.005336,35.056114
10,0.000963,0.002429,0.002911,8.334732,8.088421,1.017912,35.231107
11,0.000952,0.002351,0.002727,8.724521,8.430222,1.041862,35.040441
12,0.000940,0.002498,0.002770,8.602551,8.417662,1.022722,34.631501
13,0.000926,0.002263,0.002591,8.855457,8.717873,1.013906,35.315182
14,0.000911,0.002052,0.002641,8.727163,8.568936,1.009231,35.475565
15,0.000895,0.002133,0.002789,8.563245,8.297773,1.035046,35.011363
16,0.000877,0.002057,0.002672,8.992166,8.766191,1.032296,35.346066
17,0.000859,0.002019,0.002457,9.278318,9.073103,1.030521,35.203179
18,0.000839,0.001992,0.002529,9.124527,8.964467,1.016923,36.701381
19,0.000818,0.001898,0.002616,8.971384,8.799013,1.022102,35.780784
20,0.000797,0.001905,0.002844,8.727620,8.547687,1.018642,37.483312
21,0.000774,0.001806,0.002526,9.224765,9.055924,1.003786,36.820052
22,0.000751,0.001780,0.002536,9.058102,8.933521,1.008287,37.781751
