epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000325,0.004067,0.002764,-2.323497,-2.582648,0.972738,100.075722
2,0.000658,0.001909,0.001208,0.787039,0.616169,0.983727,102.861612
3,0.000992,0.001708,0.001234,0.171271,-0.026597,0.994884,100.187433
4,0.000999,0.001227,0.000980,1.764443,1.644360,0.993605,100.646875
5,0.000997,0.001073,0.000953,1.302870,1.134113,0.996152,96.857272
6,0.000993,0.000886,0.000897,1.345170,1.035119,1.019840,98.622121
7,0.000988,0.000874,0.000905,1.209523,1.086841,1.001609,100.746610
8,0.000981,0.000839,0.000764,2.628313,2.430187,0.999075,99.459182
9,0.000973,0.000744,0.000746,2.155589,1.997044,0.997588,98.663444
10,0.000964,0.000773,0.000849,1.530915,1.390871,0.996920,97.886508
11,0.000952,0.000724,0.000765,1.997203,1.788326,1.016131,100.749225
12,0.000940,0.000630,0.000773,2.097736,1.918464,0.992884,101.795277
13,0.000926,0.000658,0.000898,0.877192,0.676143,1.012836,100.510350
14,0.000911,0.000633,0.000712,2.098084,1.988519,1.000777,100.585099
15,0.000895,0.000597,0.000754,1.798742,1.664999,1.007432,98.583475
16,0.000878,0.000601,0.000734,1.790183,1.611116,0.999556,98.097036
17,0.000859,0.000619,0.001013,0.007438,-0.103490,0.994842,100.133851
18,0.000839,0.000592,0.000789,1.247464,1.091768,0.999157,99.395057
19,0.000818,0.000489,0.000771,1.523748,1.219725,1.011262,101.004745
20,0.000797,0.000509,0.000727,1.966525,1.808621,1.004775,98.927136
