epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.009029,0.004871,-1.012960,-1.757366,0.975690,25.724405
2,0.000659,0.003877,0.002793,2.051543,1.454394,0.989150,25.600869
3,0.000993,0.002778,0.002507,1.881560,1.191500,1.018231,25.837732
4,0.000999,0.002667,0.001994,2.435332,2.154154,1.001293,25.227673
5,0.000997,0.002556,0.002401,1.668643,1.319439,1.018293,25.868162
6,0.000993,0.002159,0.002140,2.633136,2.455739,0.973080,25.582750
7,0.000988,0.002202,0.001873,2.633127,2.463558,0.995939,26.071751
8,0.000981,0.001770,0.001776,2.519103,2.313782,1.017578,25.675877
9,0.000973,0.001892,0.001911,3.324560,3.156268,0.981363,25.529815
10,0.000963,0.001818,0.001768,3.166484,3.005716,1.007257,26.008973
11,0.000952,0.001796,0.001919,2.728959,2.531858,1.016394,25.748959
12,0.000940,0.001876,0.001653,3.149577,3.026461,1.004506,26.219606
13,0.000926,0.001728,0.001701,3.522038,3.349821,0.999326,25.567773
14,0.000911,0.001719,0.001603,3.539569,3.445335,1.003817,25.567753
15,0.000895,0.001634,0.001575,3.624321,3.520245,0.993984,25.870726
16,0.000877,0.001809,0.002110,1.201661,1.003581,0.996505,25.884063
17,0.000859,0.001794,0.002299,2.404964,2.100960,1.033553,26.056874
18,0.000839,0.001509,0.001557,3.811486,3.705128,0.993623,25.831909
19,0.000818,0.001527,0.001879,2.923069,2.626372,1.024676,25.753389
20,0.000797,0.001584,0.001728,2.707578,2.607731,1.006782,26.016799
21,0.000774,0.001582,0.001693,3.121779,2.957977,1.014758,25.704229
22,0.000751,0.001513,0.002154,1.507404,1.328756,1.023275,26.078473
23,0.000726,0.001304,0.001580,3.071942,2.935510,1.016311,25.697942
24,0.000701,0.001419,0.001525,3.849685,3.737225,1.000932,25.951527
25,0.000676,0.001507,0.001604,3.508493,3.370799,1.012752,25.679573
26,0.000650,0.001391,0.001578,3.759393,3.671283,1.003222,25.670740
27,0.000623,0.001319,0.001640,3.265656,3.153510,1.008381,26.048885
28,0.000596,0.001464,0.001613,3.777476,3.484088,1.024549,25.894182
29,0.000569,0.001320,0.001459,4.162548,4.071232,0.993419,25.875767
30,0.000542,0.001339,0.001698,3.333373,3.068353,1.020437,26.120796
31,0.000514,0.001308,0.002038,1.768102,1.519416,1.032823,26.060189
32,0.000487,0.001259,0.001655,3.270789,3.140455,1.015000,26.091569
33,0.000459,0.001299,0.001575,3.613850,3.513094,1.009738,26.259422
34,0.000432,0.001257,0.001437,4.096898,4.002666,1.004322,25.373006
35,0.000405,0.001261,0.001507,4.073003,3.864504,1.012353,26.456609
36,0.000378,0.001269,0.001410,4.400550,4.250486,1.008278,25.652352
37,0.000351,0.001254,0.001540,3.594192,3.449968,1.015016,25.920004
38,0.000325,0.001298,0.001499,3.612330,3.470061,1.013392,26.013149
39,0.000300,0.001303,0.001463,3.773679,3.643642,1.010951,25.415196
40,0.000275,0.001136,0.001658,3.333908,3.206725,1.016789,26.144744
41,0.000251,0.001199,0.001528,4.015667,3.864605,1.016028,25.272368
42,0.000227,0.001145,0.001495,4.102767,3.985414,1.012231,25.848799
43,0.000204,0.001097,0.001504,3.627309,3.487353,1.016768,25.697322
44,0.000183,0.001201,0.001512,3.963680,3.833796,1.010201,25.686161
45,0.000162,0.001072,0.001577,3.560471,3.412198,1.016884,25.784062
46,0.000142,0.001092,0.001475,4.056989,3.918966,1.013535,25.863255
47,0.000123,0.001064,0.001597,3.574396,3.402186,1.019227,26.406617
48,0.000106,0.001162,0.001487,4.225357,4.051516,1.016984,25.457810
