rep,noise,true_snr,true_snr_eff,fe,estimator,est,err,lag1,artf,warn_corr
0,awgn,0,0.0,False,snr_beat_residual_db,1.6037045732840873,1.6037045732840873,-0.004437050451375392,0.0,0.0
0,awgn,0,0.0,False,snr_hsc_db,1.3355948188523454,1.3355948188523454,-0.004437050451375392,0.0,0.0
0,awgn,0,0.0,False,snr_isoelectric_db,0.021399238715652052,0.021399238715652052,-0.004437050451375392,0.0,0.0
0,awgn,5,5.0,False,snr_beat_residual_db,6.385818407934535,1.3858184079345346,-0.017901325502147226,0.0,0.0
0,awgn,5,5.0,False,snr_hsc_db,5.129980956471406,0.12998095647140584,-0.017901325502147226,0.0,0.0
0,awgn,5,5.0,False,snr_isoelectric_db,4.719427475864696,-0.2805725241353043,-0.017901325502147226,0.0,0.0
0,awgn,10,10.0,False,snr_beat_residual_db,11.06340618422671,1.0634061842267108,-0.020132526599664705,0.0,0.0
0,awgn,10,10.0,False,snr_hsc_db,10.886398496541418,0.8863984965414176,-0.020132526599664705,0.0,0.0
0,awgn,10,10.0,False,snr_isoelectric_db,9.35375807636792,-0.6462419236320809,-0.020132526599664705,0.0,0.0
0,awgn,15,15.0,False,snr_beat_residual_db,15.080942908660615,0.08094290866061549,-0.03618056839135451,0.024390243902439025,0.0
0,awgn,15,15.0,False,snr_hsc_db,14.077717286350463,-0.9222827136495368,-0.03618056839135451,0.024390243902439025,0.0
0,awgn,15,15.0,False,snr_isoelectric_db,12.80508753782703,-2.1949124621729705,-0.03618056839135451,0.024390243902439025,0.0
0,awgn,20,20.0,False,snr_beat_residual_db,17.929600011161146,-2.0703999888388545,-0.02216754184086454,0.024390243902439025,0.0
0,awgn,20,20.0,False,snr_hsc_db,15.532411781833787,-4.467588218166213,-0.02216754184086454,0.024390243902439025,0.0
0,awgn,20,20.0,False,snr_isoelectric_db,14.939480467333441,-5.060519532666559,-0.02216754184086454,0.024390243902439025,0.0
0,pli,0,0.0,False,snr_beat_residual_db,10.610303245092439,10.610303245092439,0.06623400111936444,0.0,1.0
0,pli,0,0.0,False,snr_hsc_db,12.821353396446757,12.821353396446757,0.06623400111936444,0.0,1.0
0,pli,0,0.0,False,snr_isoelectric_db,-0.21891009377583645,-0.21891009377583645,0.06623400111936444,0.0,1.0
0,pli,5,5.0,False,snr_beat_residual_db,9.622249541213884,4.622249541213884,-0.008300319011827565,0.0,0.0
0,pli,5,5.0,False,snr_hsc_db,5.057633354000274,0.057633354000273584,-0.008300319011827565,0.0,0.0
0,pli,5,5.0,False,snr_isoelectric_db,4.6120539816838155,-0.38794601831618447,-0.008300319011827565,0.0,0.0
0,pli,10,10.0,False,snr_beat_residual_db,10.93353924055245,0.9335392405524505,0.11837040754597587,0.0,0.0
0,pli,10,10.0,False,snr_hsc_db,8.299898436306242,-1.7001015636937584,0.11837040754597587,0.0,0.0
0,pli,10,10.0,False,snr_isoelectric_db,9.043945584776825,-0.9560544152231749,0.11837040754597587,0.0,0.0
0,pli,15,15.0,False,snr_beat_residual_db,15.008370117779481,0.00837011777948149,-0.007241551733511778,0.04878048780487805,0.0
0,pli,15,15.0,False,snr_hsc_db,11.880720984196643,-3.1192790158033574,-0.007241551733511778,0.04878048780487805,0.0
0,pli,15,15.0,False,snr_isoelectric_db,12.628127717021728,-2.3718722829782717,-0.007241551733511778,0.04878048780487805,0.0
0,pli,20,20.0,False,snr_beat_residual_db,17.922870525515084,-2.0771294744849165,-0.05081470955292361,0.024390243902439025,0.0
0,pli,20,20.0,False,snr_hsc_db,14.844311143607294,-5.155688856392706,-0.05081470955292361,0.024390243902439025,0.0
