epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.009000,0.004934,-2.236714,-2.756519,0.958491,33.444661
2,0.000659,0.003530,0.002508,0.423122,0.041254,0.976806,32.891742
3,0.000993,0.002579,0.002218,1.116318,0.531170,1.006331,32.972054
4,0.000999,0.002323,0.002330,0.885711,0.520019,1.016331,31.302883
5,0.000997,0.002283,0.002225,1.128388,0.962993,0.979017,30.887053
6,0.000993,0.002074,0.002176,1.011256,0.765654,0.994246,32.390926
7,0.000988,0.002089,0.001812,1.771955,1.601497,0.992005,30.486194
8,0.000981,0.001772,0.001785,1.757170,1.454873,1.023113,30.690706
9,0.000973,0.001784,0.001997,1.853970,1.640239,0.999080,31.351580
10,0.000963,0.001771,0.001938,0.793441,0.526081,1.025529,32.526163
11,0.000952,0.001734,0.001952,1.354854,1.164054,0.999278,31.424359
12,0.000940,0.001947,0.001921,1.151723,0.887492,1.023024,33.226692
13,0.000926,0.001648,0.001741,2.510502,2.371394,0.994644,31.344465
14,0.000911,0.001562,0.001601,2.716821,2.527770,0.996093,31.020139
15,0.000895,0.001642,0.001599,1.975338,1.846627,1.005944,31.152125
16,0.000877,0.001590,0.001787,2.518178,2.360841,0.983923,32.423158
17,0.000859,0.001653,0.001532,2.663086,2.516262,1.006551,31.525783
18,0.000839,0.001412,0.001592,2.714063,2.551950,1.008677,32.575475
19,0.000818,0.001680,0.002206,1.614520,1.295112,1.022655,33.925034
20,0.000797,0.001415,0.001512,2.897245,2.717288,1.014294,33.512648
21,0.000774,0.001437,0.001511,2.743430,2.612365,1.004067,32.727764
22,0.000751,0.001350,0.001653,2.228319,2.056557,1.013742,32.065362
23,0.000726,0.001301,0.001425,3.135878,3.027742,0.995236,32.349028
24,0.000701,0.001323,0.001483,3.181165,3.080014,1.001079,33.155272
25,0.000676,0.001362,0.001632,2.546229,2.344203,0.996211,32.282816
26,0.000650,0.001340,0.001687,2.180920,2.012477,1.015283,34.046297
27,0.000623,0.001301,0.001401,3.037765,2.888011,1.006333,32.194464
28,0.000596,0.001493,0.001848,1.988845,1.764803,1.020650,34.086103
29,0.000569,0.001337,0.001441,3.163371,3.040133,1.005382,33.291596
30,0.000542,0.001312,0.001469,3.202821,3.085504,0.997065,31.862221
31,0.000514,0.001267,0.001516,2.825864,2.722270,0.998205,32.910449
32,0.000487,0.001249,0.001468,3.124140,3.012775,1.007224,32.251060
33,0.000459,0.001278,0.001703,1.780279,1.595041,1.017407,32.227502
34,0.000432,0.001188,0.001390,3.037097,2.844186,1.011542,33.952942
35,0.000405,0.001223,0.001573,2.116209,1.961827,1.015704,32.195729
36,0.000378,0.001184,0.001395,3.108868,2.977612,1.010087,31.855709
37,0.000351,0.001162,0.001437,3.172339,3.032989,1.011989,33.667431
38,0.000325,0.001191,0.001384,3.573271,3.351942,1.004169,33.020444
39,0.000300,0.001219,0.001577,2.457959,2.328496,1.013530,33.769265
40,0.000275,0.001099,0.001515,2.607131,2.487282,1.011123,32.396056
41,0.000251,0.001096,0.001493,2.739756,2.609412,1.012695,33.249500
42,0.000227,0.001106,0.001528,2.422622,2.208306,1.020219,32.488239
43,0.000204,0.001065,0.001622,2.229291,2.099025,1.013466,32.244953
44,0.000183,0.001156,0.001417,3.139848,3.007561,1.012099,33.305787
45,0.000162,0.000990,0.001404,3.193877,3.077371,1.008483,32.537746
46,0.000142,0.001012,0.001401,3.038717,2.932067,1.006693,32.279547
47,0.000123,0.001002,0.001386,3.244349,3.132706,1.009113,33.731722
48,0.000106,0.001069,0.001367,3.306809,3.170015,1.009768,32.487772
49,0.000089,0.001038,0.001494,2.527197,2.394591,1.012863,33.711241
50,0.000074,0.001025,0.001533,2.838193,2.698669,1.015445,33.449813
