epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008967,0.005255,-0.239340,-0.929204,0.964419,25.651215
2,0.000659,0.003655,0.002948,1.841937,1.290832,0.994356,25.956951
3,0.000993,0.002622,0.003185,1.895168,1.417942,0.967684,25.497794
4,0.000999,0.003010,0.002696,1.784679,1.358066,0.998659,24.953058
5,0.000997,0.002516,0.003018,0.906997,0.612329,1.017047,24.901947
6,0.000993,0.002076,0.002137,1.977278,1.736375,1.012178,25.124523
7,0.000988,0.002149,0.002225,2.660122,2.318919,0.997301,24.830666
8,0.000981,0.001929,0.002058,3.288182,3.038867,0.990165,25.231850
9,0.000973,0.001942,0.001781,3.010011,2.837743,1.006301,27.546429
10,0.000963,0.001806,0.002150,2.849492,2.425864,1.025912,26.372941
11,0.000952,0.001866,0.002097,2.313019,1.864493,1.031710,26.767772
12,0.000940,0.002015,0.001856,2.945631,2.695535,1.001884,27.191714
13,0.000926,0.001705,0.001906,2.790874,2.523754,1.021720,26.725013
14,0.000911,0.001587,0.002213,2.025795,1.838161,1.021619,27.009268
15,0.000895,0.001699,0.001838,2.950092,2.683995,1.020960,27.191475
16,0.000877,0.001642,0.002211,1.223814,0.772364,1.040571,27.198532
17,0.000859,0.001710,0.001625,3.742536,3.547594,0.998459,26.463292
18,0.000839,0.001486,0.001897,2.284594,2.146691,1.015367,26.793316
19,0.000818,0.001505,0.002238,1.579355,1.258911,1.035928,26.752983
20,0.000797,0.001479,0.001662,4.456031,4.253052,0.990196,26.219689
21,0.000774,0.001603,0.002220,2.447351,2.216723,1.029367,25.557642
22,0.000751,0.001395,0.001585,3.842722,3.710101,1.002642,25.075922
23,0.000726,0.001323,0.001488,4.398098,4.285356,0.996920,25.127131
24,0.000701,0.001374,0.001496,3.960946,3.814306,1.005069,25.319705
25,0.000676,0.001444,0.001505,3.622064,3.525374,1.006659,25.128630
26,0.000650,0.001427,0.001433,4.061610,3.928290,0.992356,25.707261
27,0.000623,0.001327,0.001516,3.739386,3.514438,1.014919,25.803678
28,0.000596,0.001431,0.001399,4.720046,4.606041,0.992846,26.217594
29,0.000569,0.001293,0.001629,3.417103,3.309099,1.003058,25.660753
30,0.000542,0.001446,0.001963,3.335561,3.131485,1.020087,25.874209
31,0.000514,0.001317,0.001648,2.842827,2.670373,1.017235,26.648071
32,0.000487,0.001248,0.002263,1.526679,1.434149,1.011535,26.150724
33,0.000459,0.001322,0.001514,3.431602,3.286547,1.008690,26.778222
34,0.000432,0.001201,0.001805,2.898120,2.721098,1.019277,26.900013
35,0.000405,0.001273,0.001641,3.270114,3.044060,1.016534,26.793344
36,0.000378,0.001261,0.001522,4.058783,3.886640,1.011683,26.619986
37,0.000351,0.001179,0.001595,3.508605,3.354315,1.011550,27.507566
38,0.000325,0.001271,0.001540,3.937405,3.742580,1.013703,25.989457
39,0.000300,0.001204,0.001616,3.457379,3.276702,1.016157,26.031734
40,0.000275,0.001191,0.001810,2.633782,2.414459,1.022759,26.408677
