epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.170688,0.058236,2.884514,1.599984,0.794289,55.210568
2,0.000659,0.128144,0.022969,4.017619,3.353853,0.882030,54.920399
3,0.000993,0.076917,0.009283,4.609578,4.175279,0.988534,52.807407
4,0.000999,0.045477,0.004973,5.866287,5.440574,0.988418,52.057235
5,0.000997,0.028720,0.003794,6.219854,5.890326,0.988646,52.984078
6,0.000993,0.019368,0.003101,6.842842,6.554565,0.984376,53.480183
7,0.000988,0.014482,0.002956,6.899122,6.578051,1.012776,52.426101
8,0.000981,0.009943,0.003189,6.971801,6.669115,1.016349,57.675499
9,0.000973,0.007857,0.002603,7.238429,6.936229,1.013719,124.141574
10,0.000963,0.005810,0.002446,7.359678,7.112911,1.014036,52.310766
11,0.000952,0.004848,0.002474,7.614893,7.406631,0.985220,52.291948
12,0.000940,0.004635,0.002846,7.316080,7.144278,0.988032,52.535232
