epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008710,0.003979,-1.857803,-2.278153,0.993340,61.933693
2,0.000659,0.003271,0.002228,0.184264,-0.078859,1.000471,63.646878
3,0.000993,0.002190,0.002017,0.533048,0.121809,1.026649,63.687692
4,0.000999,0.002045,0.003059,0.128122,-0.134037,1.035347,62.578620
5,0.000997,0.002088,0.001987,0.611901,0.283861,1.022996,66.196219
6,0.000993,0.001671,0.001770,1.539235,1.411608,1.007084,68.667805
7,0.000988,0.001854,0.002311,0.808892,0.572061,1.014311,66.675642
8,0.000981,0.001588,0.001568,1.979283,1.892512,0.996784,65.863147
9,0.000973,0.001699,0.001767,1.455840,1.270328,1.004130,63.826913
10,0.000963,0.001593,0.001760,1.917019,1.746853,0.998733,65.149875
11,0.000952,0.001594,0.001853,1.549756,1.261917,1.033300,64.378513
12,0.000940,0.001682,0.001581,2.271783,1.775417,1.028500,64.858732
13,0.000926,0.001471,0.001541,2.417126,2.102512,1.022756,67.036061
14,0.000911,0.001419,0.001493,2.251704,2.086749,1.012036,68.429096
15,0.000895,0.001459,0.001772,1.398172,1.105065,1.031791,67.270286
16,0.000877,0.001372,0.001401,2.699357,2.583017,1.004681,66.871066
17,0.000859,0.001428,0.001473,2.497014,2.319984,1.012289,67.524895
18,0.000839,0.001307,0.001536,2.409759,2.287068,0.999588,64.414079
19,0.000818,0.001484,0.001675,1.841933,1.721186,1.005507,66.510748
20,0.000797,0.001314,0.001408,2.839736,2.660205,1.008431,67.755712
21,0.000774,0.001292,0.001811,1.579708,1.382397,1.023068,66.005699
22,0.000751,0.001184,0.001382,2.910783,2.764113,0.997190,68.446937
23,0.000726,0.001161,0.001346,2.879783,2.747532,1.008270,67.082948
24,0.000701,0.001176,0.001359,2.511744,2.405786,1.004431,66.090562
25,0.000676,0.001168,0.001408,2.479937,2.371012,0.999751,67.710022
26,0.000650,0.001178,0.001347,2.838839,2.727540,1.005774,67.067846
27,0.000623,0.001087,0.001307,3.015137,2.904381,0.999855,66.327587
28,0.000596,0.001287,0.001562,1.991535,1.853951,1.004292,67.547267
29,0.000569,0.001073,0.001389,2.644784,2.478712,1.014618,68.210607
30,0.000542,0.001087,0.001324,2.955828,2.821323,1.009080,66.936898
31,0.000514,0.001098,0.001654,1.928736,1.710815,1.030448,66.797796
32,0.000487,0.001084,0.001409,2.539148,2.370420,1.019694,117.834368
33,0.000459,0.001051,0.001384,2.442017,2.353936,1.001108,96.048852
34,0.000432,0.001024,0.001193,3.436708,3.283471,1.004888,67.489443
35,0.000405,0.001062,0.001328,2.541782,2.388121,1.014461,64.207008
36,0.000378,0.001032,0.001464,2.155176,2.060178,1.010134,63.989517
37,0.000351,0.000996,0.001374,2.414705,2.271606,1.017009,68.663514
38,0.000325,0.001019,0.001466,2.763269,2.633101,1.011814,64.181919
39,0.000300,0.001180,0.001432,3.118541,2.946514,1.015628,64.938919
40,0.000275,0.000980,0.001354,2.655022,2.527866,1.013799,106.455547
41,0.000251,0.000961,0.001260,3.077288,2.956779,1.003886,64.331996
42,0.000227,0.000995,0.001299,2.960820,2.811603,1.013943,64.194571
43,0.000204,0.000906,0.001286,3.000560,2.879939,1.003298,64.635427
44,0.000183,0.000997,0.001404,2.447889,2.336225,1.010329,63.124458
45,0.000162,0.000860,0.001424,2.445446,2.327624,1.011646,65.861655
46,0.000142,0.000882,0.001388,2.644689,2.482023,1.018779,66.523480
