epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008181,0.005183,1.040550,0.469286,0.928073,56.120430
2,0.000659,0.003492,0.004009,1.974396,1.303394,0.963540,101.255699
3,0.000993,0.002931,0.003229,1.265518,0.631855,1.010498,60.070262
4,0.000999,0.002746,0.003989,1.993672,1.538643,0.948410,100.737849
5,0.000997,0.002750,0.003679,0.406890,-0.128997,1.033677,61.593409
6,0.000993,0.002392,0.003897,-0.342832,-0.914527,1.071729,101.085482
7,0.000988,0.002470,0.003005,0.923945,0.104307,1.056064,79.782085
8,0.000981,0.002581,0.002820,2.381500,1.860473,0.989770,86.151166
9,0.000973,0.002215,0.002981,1.661262,0.775205,1.021793,68.435565
10,0.000963,0.002156,0.002777,1.673010,1.328094,0.970049,60.629057
11,0.000952,0.002090,0.002734,0.710444,0.523193,1.012322,67.554076
12,0.000940,0.001926,0.003221,1.568274,1.164409,1.033825,67.382481
13,0.000926,0.002010,0.002631,2.851319,2.559717,0.952487,58.779171
14,0.000911,0.001965,0.004094,0.678089,0.259455,1.071493,56.990462
15,0.000895,0.001762,0.002153,2.936000,2.831272,0.996823,61.507941
16,0.000877,0.001601,0.002053,3.139772,3.013202,0.996376,61.197061
17,0.000859,0.001603,0.002030,3.325588,3.218457,0.989315,63.168739
18,0.000839,0.001609,0.002207,3.080272,2.810425,1.017401,73.008613
19,0.000818,0.001730,0.002086,3.664047,3.543054,0.982440,64.939455
20,0.000797,0.001613,0.002327,3.625138,3.447502,0.964349,66.858211
21,0.000774,0.001682,0.002122,3.613765,3.432585,0.992020,57.538999
22,0.000751,0.001600,0.001882,3.658887,3.517275,1.003876,56.261967
23,0.000726,0.001573,0.002189,2.815460,2.641315,1.013330,57.933622
24,0.000701,0.001612,0.001988,3.296811,3.145321,0.998419,61.673039
25,0.000676,0.001621,0.002227,2.699219,2.548386,1.001835,64.883550
26,0.000650,0.001521,0.001953,3.520145,3.296225,1.003846,64.620963
27,0.000623,0.001374,0.001832,3.536875,3.377894,1.008233,60.498330
28,0.000596,0.001521,0.002296,2.734718,2.577576,1.013398,55.318674
29,0.000569,0.001513,0.001726,4.154696,4.062960,0.984095,58.208057
30,0.000542,0.001486,0.002005,3.032865,2.939402,0.998130,58.932445
31,0.000514,0.001481,0.001768,3.903738,3.825810,0.990562,58.919663
32,0.000487,0.001413,0.001744,4.074285,3.946557,0.980958,59.658280
33,0.000459,0.001520,0.001876,2.944050,2.824858,1.012195,57.607693
34,0.000432,0.001483,0.002026,3.011388,2.809746,1.000070,60.404852
35,0.000405,0.001379,0.001743,3.663724,3.582121,0.998951,57.904724
36,0.000378,0.001386,0.001705,4.289881,4.183689,0.990433,58.276796
37,0.000351,0.001347,0.001742,3.619162,3.517545,1.001954,55.528579
38,0.000325,0.001372,0.001935,3.208774,3.064352,1.003618,57.836977
39,0.000300,0.001258,0.001672,4.014865,3.930637,0.999005,55.931744
40,0.000275,0.001360,0.002241,2.256454,2.093952,1.027207,55.530450
41,0.000251,0.001244,0.001758,3.468146,3.374664,1.001234,57.051983
42,0.000227,0.001335,0.001630,3.954331,3.869725,0.999042,57.479947
43,0.000204,0.001231,0.001775,3.550841,3.473520,1.000862,56.886905
44,0.000183,0.001215,0.001752,3.448178,3.337258,1.004287,59.840868
45,0.000162,0.001246,0.001671,3.855859,3.748315,1.005687,58.331491
46,0.000142,0.001209,0.001666,3.682391,3.599309,1.006264,60.884382
47,0.000123,0.001162,0.001679,3.792080,3.699079,1.000018,55.688831
48,0.000106,0.001232,0.001680,3.786502,3.694556,1.000384,56.070701
