epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008938,0.004298,-0.769201,-1.168879,0.953730,35.554636
2,0.000659,0.003416,0.002308,0.812084,0.396324,0.995490,35.323604
3,0.000993,0.002367,0.002226,1.112173,0.646278,1.036581,37.292630
4,0.000999,0.002094,0.002054,1.447890,1.196631,1.000020,37.711060
5,0.000997,0.002002,0.001748,1.600679,1.385065,1.003155,35.655529
6,0.000993,0.001726,0.001822,2.578852,2.212356,1.009939,35.545781
7,0.000988,0.001933,0.002103,1.352072,1.118095,1.028655,35.845739
8,0.000981,0.001639,0.001465,3.330575,3.178688,1.007178,35.701561
9,0.000973,0.001565,0.001580,2.465932,2.351035,0.996947,35.792584
10,0.000963,0.001606,0.001579,2.845589,2.553706,1.020372,34.886039
11,0.000952,0.001603,0.001484,3.003302,2.816921,1.014709,35.755706
12,0.000940,0.001612,0.001452,3.161843,3.024943,1.012271,35.741241
13,0.000926,0.001497,0.001620,2.894720,2.681156,1.013981,35.602135
14,0.000911,0.001536,0.001816,1.980887,1.753248,1.028280,35.770226
15,0.000895,0.001519,0.001494,2.993937,2.731326,1.025467,35.590556
16,0.000877,0.001473,0.001481,3.127096,2.722871,1.020234,36.577978
17,0.000859,0.001397,0.001740,1.869768,1.695937,1.021127,36.670621
18,0.000839,0.001308,0.001290,3.883276,3.764726,1.004645,35.965989
19,0.000818,0.001466,0.001463,3.071731,2.956428,1.006030,35.168654
20,0.000797,0.001291,0.001441,3.327948,3.149260,0.992617,35.700958
21,0.000774,0.001376,0.001445,3.206449,3.064410,1.007729,35.785980
22,0.000751,0.001210,0.001648,2.481562,2.389175,1.003413,35.548663
23,0.000726,0.001081,0.001280,3.863561,3.768675,1.000535,35.360837
24,0.000701,0.001157,0.001344,3.719321,3.593591,1.005639,37.580588
25,0.000676,0.001180,0.001272,3.828424,3.696977,1.013399,36.170058
26,0.000650,0.001268,0.001353,3.440820,3.258464,1.016254,36.079438
27,0.000623,0.001080,0.001354,3.278961,3.148556,1.013781,37.648956
