epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008797,0.005666,-0.517143,-1.343502,0.964160,25.749997
2,0.000659,0.003996,0.003518,2.263248,1.609527,0.970348,25.313081
3,0.000993,0.002867,0.003054,2.263857,1.914479,0.972706,25.969822
4,0.000999,0.003040,0.002638,2.928054,2.578897,0.971496,25.684154
5,0.000997,0.002752,0.002267,2.243293,1.606353,1.019711,25.989514
6,0.000993,0.002240,0.002050,3.088864,2.802023,0.994832,25.539789
7,0.000988,0.002170,0.002287,1.319103,1.143358,1.005894,25.888776
8,0.000981,0.002114,0.002059,2.962825,2.320486,1.017785,25.906889
9,0.000973,0.001937,0.001849,3.301383,3.139342,0.984360,25.517464
10,0.000963,0.001905,0.001876,3.495529,3.261205,0.999229,26.520532
11,0.000952,0.001871,0.001718,3.366695,3.207100,1.003922,25.827069
12,0.000940,0.002066,0.001762,3.112419,2.944444,1.006091,25.937500
13,0.000926,0.001963,0.001598,3.954962,3.804431,0.993082,25.680831
14,0.000911,0.001772,0.001827,3.495857,3.321304,0.995143,26.285755
15,0.000895,0.001843,0.001883,2.649435,2.379688,1.013855,25.882430
16,0.000877,0.001724,0.001695,2.992392,2.861812,1.003301,25.742184
17,0.000859,0.001808,0.001971,2.912870,2.498122,1.036134,25.206694
18,0.000839,0.001549,0.001499,4.131752,3.994414,1.002837,25.547001
19,0.000818,0.001622,0.001597,3.195235,3.010995,1.007955,25.192139
20,0.000797,0.001613,0.001503,4.021142,3.890491,0.997449,25.395425
21,0.000774,0.001618,0.001757,2.885984,2.618107,1.021394,24.995428
22,0.000751,0.001488,0.002352,1.367465,1.133884,1.024593,25.292155
23,0.000726,0.001390,0.001733,3.390240,3.264309,0.989815,25.589909
24,0.000701,0.001447,0.002056,2.246836,1.983136,1.036851,25.808758
25,0.000676,0.001515,0.002517,1.539205,1.304970,1.036249,25.504975
26,0.000650,0.001511,0.001725,3.081324,2.958196,1.001339,25.476919
27,0.000623,0.001289,0.001585,3.782256,3.672769,0.991695,25.744651
28,0.000596,0.001571,0.002536,1.353157,1.242440,1.001823,25.316851
29,0.000569,0.001318,0.001710,3.131597,2.968092,1.010906,25.793300
30,0.000542,0.001347,0.002006,2.540638,2.419036,1.014128,25.667908
