epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.033358,0.023388,2.110493,1.626720,0.922311,39.548034
2,0.000659,0.020749,0.018195,2.484130,2.167066,0.986068,39.380098
3,0.000993,0.018036,0.015978,3.383927,2.926845,0.993943,40.194142
4,0.000999,0.018707,0.016554,3.789980,3.454974,0.972188,39.839336
5,0.000997,0.017605,0.014978,3.752653,3.478877,0.983678,39.729216
6,0.000993,0.015864,0.016652,3.767742,3.506014,0.973514,40.035652
7,0.000988,0.016831,0.015282,3.766329,3.565930,0.979536,38.735276
8,0.000981,0.014919,0.014600,3.800838,3.618481,0.992426,39.519534
9,0.000973,0.014146,0.013171,4.650318,4.525270,0.987445,39.638863
10,0.000963,0.014034,0.013858,4.270144,4.107908,0.994086,39.521371
11,0.000952,0.013761,0.013070,4.690561,4.542417,0.997526,39.512766
12,0.000940,0.013906,0.013525,4.528604,4.347992,1.007373,39.674130
13,0.000926,0.013829,0.013196,4.455438,4.283666,0.997708,39.610098
14,0.000911,0.013201,0.012597,4.771036,4.657435,0.993551,40.187893
15,0.000895,0.013544,0.013132,4.935199,4.783276,0.983717,40.054131
16,0.000877,0.013220,0.012920,4.895457,4.659581,1.008683,39.901766
17,0.000859,0.013140,0.012199,5.261966,5.148699,1.002784,39.991745
18,0.000839,0.012323,0.012077,5.163483,5.071398,0.997241,39.899804
19,0.000818,0.012026,0.011855,5.333799,5.235314,0.998722,39.681685
20,0.000797,0.012218,0.012344,5.215982,5.108843,1.003683,39.491142
21,0.000774,0.012181,0.012248,5.171312,5.068113,1.001880,39.839016
22,0.000751,0.011767,0.012708,4.744438,4.634304,1.007076,39.320843
23,0.000726,0.011221,0.013676,4.347967,4.183749,1.008264,39.622811
24,0.000701,0.011590,0.012695,4.953496,4.820585,1.006050,40.577612
25,0.000676,0.011818,0.011511,5.319410,5.209349,0.988261,39.506917
26,0.000650,0.012076,0.012273,5.062452,4.954095,0.991787,39.577989
27,0.000623,0.011270,0.011424,5.425470,5.319867,1.000790,39.744530
28,0.000596,0.011686,0.011629,5.316482,5.159822,0.998076,39.809819
29,0.000569,0.010802,0.012754,4.873204,4.762531,1.008001,39.826719
30,0.000542,0.011110,0.014972,3.758531,3.580578,1.021224,39.806528
31,0.000514,0.010898,0.011676,5.345465,5.240498,1.002985,39.835293
32,0.000487,0.010641,0.014092,4.304733,4.186433,1.010504,39.341628
33,0.000459,0.010699,0.011229,5.442919,5.334169,1.002614,39.919422
34,0.000432,0.010584,0.012555,4.967814,4.821387,1.015701,39.989303
35,0.000405,0.010838,0.013577,4.439856,4.295549,1.020439,39.227781
36,0.000378,0.010494,0.012807,4.804905,4.673609,1.014600,39.666404
37,0.000351,0.010687,0.011999,5.045083,4.952362,1.005433,39.109207
38,0.000325,0.010436,0.013174,4.765636,4.613342,1.017170,39.333698
39,0.000300,0.010327,0.011672,5.292328,5.195828,1.001217,39.596800
40,0.000275,0.009694,0.012234,5.059761,4.954113,1.010960,39.527652
41,0.000251,0.009947,0.013954,4.483798,4.326161,1.021940,39.629866
42,0.000227,0.009960,0.013696,4.552083,4.429921,1.016656,39.244242
43,0.000204,0.009603,0.012367,5.004544,4.913458,1.006241,40.084692
44,0.000183,0.010389,0.012200,5.129103,5.017308,1.008577,40.659636
45,0.000162,0.009615,0.013437,4.740769,4.631662,1.012996,39.557426
