epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000325,0.006871,0.004895,-0.346167,-0.966596,0.939661,34.152181
2,0.000658,0.003387,0.002818,0.824271,0.324997,0.979966,35.044573
3,0.000992,0.002391,0.002252,1.706621,1.426964,0.967236,35.114810
4,0.000999,0.001640,0.001324,2.744702,2.591733,0.996238,35.709506
5,0.000997,0.001377,0.001176,2.877085,2.799541,0.995289,35.362626
6,0.000993,0.001102,0.001048,2.988957,2.776198,1.009012,35.492021
7,0.000988,0.000962,0.001084,2.757664,2.649636,1.002160,35.532969
8,0.000981,0.000882,0.000851,4.291746,4.174673,1.002411,35.726857
9,0.000973,0.000859,0.000914,4.351467,4.202947,0.978553,34.951065
10,0.000964,0.000862,0.000842,3.979463,3.863799,1.000056,35.496040
11,0.000952,0.000737,0.000836,3.880032,3.678338,1.011776,35.478074
12,0.000940,0.000713,0.000878,3.726379,3.629417,0.998923,36.325156
13,0.000926,0.000665,0.000800,3.783319,3.659731,0.998261,36.080604
14,0.000911,0.000635,0.000751,4.245406,4.095061,1.005381,36.308084
15,0.000895,0.000593,0.000867,3.604231,3.308800,1.020988,36.545608
16,0.000878,0.000631,0.000805,3.593621,3.403264,1.013135,36.189551
17,0.000859,0.000657,0.000736,4.541015,4.327535,1.009510,36.638454
18,0.000839,0.000613,0.000771,3.907111,3.708587,1.010739,36.508248
19,0.000818,0.000521,0.000711,4.447919,4.268211,1.006001,36.724147
20,0.000797,0.000552,0.000716,4.099823,3.903622,1.010032,36.757258
21,0.000774,0.000541,0.000870,2.966405,2.730542,1.013701,36.828022
22,0.000751,0.000526,0.000845,3.047207,2.899303,1.004233,36.112461
23,0.000726,0.000459,0.000803,3.178959,2.943910,1.017930,35.577569
24,0.000701,0.000455,0.000793,3.424811,3.280745,1.010794,36.152746
25,0.000676,0.000446,0.000959,2.364633,2.157139,1.014364,37.346051
26,0.000650,0.000423,0.000723,3.877565,3.634356,1.015594,36.155201
27,0.000623,0.000430,0.000901,2.930945,2.709276,1.017616,43.973233
28,0.000597,0.000425,0.000831,2.939428,2.627937,1.022727,36.302966
29,0.000569,0.000440,0.000724,3.839261,3.624451,1.013647,44.832356
