run_id,arm,seed,n_params,loss,best_metric,best_epoch,n_epochs,wall_s,sec_per_epoch,source,fixed_snr_in,fixed_snr_imp_strict,fixed_snr_imp_scaled,fixed_gain_bias,fixed_rmse,fixed_loss,band_-5_0,band_0_5,band_5_10,band_10_15,band_15_20,env_git_commit,env_python,env_torch,env_platform,env_device,env_amp,env_threads
m06_l1__s4,m06_l1,4,976489,L1,4.225299747288227,31,43,1850.4,43.03,mitdb,15.496414953976636,3.586809162795544,3.6923420690000057,0.9942336032167077,0.02840966669464251,0.0012545267876703293,8.678477800637484,6.4586767129600045,3.995068055391312,1.1511591099202634,-2.1053077079355718,6818e77877dcb34bbbe3bd44e02d14757d70ab90,3.11.15,2.14.0+cu130,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,cpu,False,4
