epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.151917,0.028938,3.080850,2.039443,0.832550,39.122078
2,0.000659,0.047698,0.004427,5.651790,5.131179,0.936131,34.628292
3,0.000993,0.008804,0.004130,6.732171,6.461094,1.001775,33.805569
4,0.000999,0.005101,0.002704,6.725961,6.343492,1.019630,75.665976
5,0.000997,0.003571,0.003992,6.969914,6.699386,0.971661,99.895479
6,0.000993,0.003027,0.002650,7.187396,6.629846,1.031859,97.617857
7,0.000988,0.002827,0.002560,7.432619,7.019254,1.018730,34.853291
8,0.000981,0.002860,0.002681,7.323968,6.944609,1.028030,33.594081
9,0.000973,0.002773,0.002469,7.009893,6.773690,0.980971,33.488086
10,0.000963,0.002226,0.002664,7.822441,7.584371,0.965213,33.212286
11,0.000952,0.002868,0.003087,7.357137,7.123972,0.990545,33.909709
12,0.000940,0.002621,0.002014,7.896881,7.723159,0.990399,33.599606
13,0.000926,0.002131,0.002027,7.851422,7.642082,0.984121,33.278352
14,0.000911,0.001800,0.001988,8.415729,8.240813,0.998492,33.432952
15,0.000895,0.001903,0.001967,8.062082,7.885271,1.009302,33.579800
16,0.000877,0.001807,0.001836,8.298440,8.149202,1.011278,35.620042
17,0.000859,0.001665,0.001821,8.345886,8.009332,1.031537,35.015846
18,0.000839,0.001576,0.001913,8.488983,8.335047,1.004583,36.606840
19,0.000818,0.001727,0.001744,8.817072,8.578512,1.023301,45.430711
20,0.000797,0.001570,0.002041,7.950317,7.736296,1.027392,93.652518
21,0.000774,0.001588,0.001616,8.943915,8.787896,1.005607,34.256821
22,0.000751,0.001511,0.001778,8.631430,8.122384,1.041736,34.387613
23,0.000726,0.001701,0.001691,8.995859,8.865801,0.994191,33.733192
24,0.000701,0.001408,0.001669,8.835605,8.709577,1.005795,33.198040
25,0.000676,0.001380,0.001616,8.951803,8.587510,1.031011,33.324759
26,0.000650,0.001414,0.001612,9.014809,8.855476,1.011050,33.658560
27,0.000623,0.001242,0.001562,9.066642,8.796394,1.025037,33.410850
28,0.000596,0.001443,0.001568,8.888081,8.714572,1.010888,34.087335
29,0.000569,0.001293,0.001546,9.024371,8.848315,1.013823,33.840309
30,0.000542,0.001284,0.001629,8.891694,8.581869,1.030187,33.458050
31,0.000514,0.001278,0.001664,8.949324,8.707445,1.025352,34.030115
32,0.000487,0.001173,0.001508,9.300819,9.100977,1.018127,33.351857
33,0.000459,0.001193,0.001544,9.201644,9.063187,1.011456,33.758014
34,0.000432,0.001134,0.001595,9.067968,8.838075,1.023126,32.933261
35,0.000405,0.001208,0.001568,8.847511,8.705158,0.993794,33.474960
36,0.000378,0.001151,0.001566,9.209544,9.011552,1.018349,38.001907
37,0.000351,0.001121,0.001665,8.954044,8.779263,1.016261,79.880619
38,0.000325,0.001132,0.001447,9.404162,9.232163,1.013466,30.852076
39,0.000300,0.001019,0.001627,9.019742,8.866964,1.012904,33.169054
40,0.000275,0.001011,0.001450,9.467984,9.344490,1.009821,30.580877
41,0.000251,0.001033,0.001506,9.335925,9.191915,1.013743,30.891767
42,0.000227,0.001040,0.001507,9.321173,9.199756,1.005845,30.507879
43,0.000204,0.000967,0.001443,9.490733,9.385261,1.004017,30.471682
44,0.000183,0.001039,0.001596,8.924132,8.722541,1.020297,31.265307
45,0.000162,0.001042,0.001536,9.289775,9.074593,1.020879,31.004547
46,0.000142,0.000952,0.001462,9.270569,9.114825,1.013179,30.832592
47,0.000123,0.001040,0.001538,9.327159,9.121824,1.020930,30.682254
48,0.000106,0.000979,0.001499,9.468359,9.238841,1.022378,30.548251
49,0.000089,0.000944,0.001435,9.561745,9.419717,1.011003,30.250063
50,0.000074,0.000959,0.001506,9.395728,9.245555,1.014067,30.710306
51,0.000061,0.000947,0.001502,9.455169,9.269245,1.019277,31.042771
52,0.000048,0.000912,0.001512,9.497157,9.294863,1.021528,31.404920
53,0.000037,0.000883,0.001489,9.445032,9.240929,1.020464,31.118857
54,0.000027,0.000945,0.001515,9.436189,9.280796,1.015340,31.112642
55,0.000019,0.000885,0.001474,9.515215,9.349497,1.016371,30.781614
56,0.000012,0.000890,0.001487,9.459523,9.293844,1.016031,30.853982
57,0.000007,0.000904,0.001504,9.422694,9.227928,1.020100,31.378524
58,0.000003,0.000976,0.001483,9.463723,9.296377,1.016574,31.241305
59,0.000001,0.000925,0.001490,9.444452,9.274723,1.016942,31.336476
60,0.000000,0.000895,0.001491,9.440958,9.271345,1.016938,31.043198
