epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.006662,0.002559,0.787092,0.314372,0.991288,83.372998
2,0.000659,0.002876,0.002234,1.064261,0.855677,1.005579,83.643825
3,0.000993,0.002399,0.002247,1.609231,0.805426,1.027391,85.188790
4,0.000999,0.002221,0.001913,2.202225,1.683458,1.022203,82.900393
5,0.000997,0.001980,0.001993,1.443604,1.043919,1.021081,83.768937
6,0.000993,0.001670,0.001741,2.814421,2.494080,1.008695,83.967569
7,0.000988,0.001661,0.001785,3.163902,2.795092,0.998249,84.166080
8,0.000981,0.001575,0.001544,3.184055,2.884197,1.010579,83.048567
9,0.000973,0.001561,0.001933,1.578313,1.122888,1.036785,82.741884
10,0.000963,0.001532,0.001670,2.431654,2.232019,1.010735,82.655673
11,0.000952,0.001531,0.001479,2.949912,2.817358,0.998196,82.808566
12,0.000940,0.001588,0.001705,3.103856,2.948757,0.988966,83.491496
13,0.000926,0.001784,0.002202,1.838679,1.593019,1.007519,84.675825
14,0.000911,0.001566,0.001709,2.513546,2.251241,1.010103,84.156970
15,0.000895,0.001486,0.001582,2.962233,2.604406,1.023335,84.575257
16,0.000877,0.001525,0.001490,2.898101,2.623509,1.014708,85.704424
17,0.000859,0.001403,0.001399,3.640157,3.481923,0.997917,85.877466
18,0.000839,0.001244,0.001457,3.091354,2.942753,1.005069,83.943052
19,0.000818,0.001315,0.001516,3.111910,2.849557,1.020063,83.433683
20,0.000797,0.001241,0.001445,3.280582,2.822492,1.029743,83.484661
21,0.000774,0.001217,0.001348,3.563290,3.419499,1.005780,83.857020
22,0.000751,0.001094,0.001279,4.066025,3.799838,1.012481,85.027887
23,0.000726,0.001032,0.001425,3.150384,2.881722,1.018854,84.271248
24,0.000701,0.001124,0.001393,3.640140,3.354511,1.019317,84.978392
25,0.000676,0.001178,0.001250,4.031615,3.898823,1.003963,85.302675
26,0.000650,0.001121,0.001280,3.601867,3.279085,1.020898,84.934752
27,0.000623,0.001064,0.001315,4.122386,3.740089,1.018772,83.831643
28,0.000596,0.001151,0.001372,3.047965,2.746864,1.023928,85.094070
29,0.000569,0.001072,0.001332,3.698772,3.424825,1.016797,83.999621
30,0.000542,0.001070,0.001209,4.219882,4.059082,1.003690,83.581086
31,0.000514,0.001029,0.001333,3.810779,3.409888,1.022768,83.601369
32,0.000487,0.001031,0.001266,3.446076,3.200166,1.021521,84.476340
33,0.000459,0.001032,0.001330,3.551781,3.306079,1.024120,84.376718
34,0.000432,0.000957,0.001209,3.874018,3.693658,1.015606,84.458600
35,0.000405,0.001027,0.001295,3.595742,3.377767,1.009546,84.255877
36,0.000378,0.001021,0.001156,3.979394,3.746168,1.016794,83.331546
37,0.000351,0.000947,0.001266,3.884244,3.731320,1.009972,83.588586
38,0.000325,0.000988,0.001224,3.534812,3.326610,1.017480,83.940967
39,0.000300,0.000998,0.001113,4.589460,4.425412,1.004910,84.244799
40,0.000275,0.000898,0.001134,4.509505,4.355891,1.004891,82.203227
41,0.000251,0.000916,0.001184,4.214229,4.051678,1.012026,84.477083
42,0.000227,0.000896,0.001179,4.100799,3.879854,1.016755,83.799438
43,0.000204,0.000835,0.001266,3.664615,3.390522,1.023156,83.617093
44,0.000183,0.000934,0.001270,3.476015,3.192831,1.024789,82.248582
45,0.000162,0.000821,0.001114,4.369425,4.182641,1.012000,82.883483
46,0.000142,0.000831,0.001179,4.339696,4.109313,1.018504,83.336977
47,0.000123,0.000803,0.001168,4.166704,3.895914,1.017902,83.757008
48,0.000106,0.000887,0.001112,4.338023,4.129452,1.015019,84.891696
49,0.000089,0.000861,0.001149,4.371508,4.180290,1.015012,83.499899
50,0.000074,0.000856,0.001224,4.150926,3.926092,1.019832,83.563360
51,0.000061,0.000862,0.001214,4.051245,3.831188,1.019321,83.040172
