epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008525,0.003907,-0.422921,-0.789460,0.953905,36.535699
2,0.000659,0.003098,0.002124,2.025880,1.655509,0.991802,36.752599
3,0.000993,0.002037,0.001880,2.225088,2.064716,1.003289,37.363029
4,0.000999,0.001998,0.002257,1.289406,0.843518,1.040644,36.986827
5,0.000997,0.001971,0.001792,2.393559,2.209074,1.012776,37.133738
6,0.000993,0.001579,0.001703,2.704239,2.339075,1.029378,37.120034
7,0.000988,0.001733,0.001703,2.903254,2.567343,1.027142,36.947948
8,0.000981,0.001416,0.001661,2.410673,2.261817,1.008876,37.049956
9,0.000973,0.001472,0.001285,3.852036,3.667298,1.005313,36.653112
10,0.000963,0.001438,0.001653,2.610614,2.444828,1.017437,36.576655
11,0.000952,0.001577,0.002050,2.751857,2.376473,1.037076,36.801785
12,0.000940,0.001626,0.001296,3.263486,3.137390,1.003104,37.832964
