epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008555,0.004938,-0.971653,-1.886261,1.009532,25.296938
2,0.000659,0.003370,0.003308,1.315469,0.895497,0.986430,26.118715
3,0.000993,0.002511,0.002256,1.966114,1.697511,0.986281,25.341162
4,0.000999,0.002117,0.001930,3.207249,3.067938,0.994319,25.474710
5,0.000997,0.002154,0.001956,2.482797,2.372104,0.991588,25.604776
6,0.000993,0.001788,0.002136,1.490540,1.288357,0.994637,25.104899
7,0.000988,0.002023,0.001844,2.835654,2.690131,0.995489,25.300913
8,0.000981,0.001618,0.001681,3.568189,3.404958,1.003564,24.802251
9,0.000973,0.001610,0.001870,3.563985,3.359062,0.980674,25.641059
10,0.000963,0.001643,0.001793,3.084410,2.927757,1.004962,24.661197
11,0.000952,0.001617,0.001720,2.855874,2.613849,0.989718,25.270555
12,0.000940,0.001700,0.001543,4.053959,3.938077,0.987981,25.768422
13,0.000926,0.001629,0.001702,2.900015,2.659789,1.007657,26.135681
14,0.000911,0.001590,0.001676,3.137966,3.000295,1.009859,24.990367
15,0.000895,0.001543,0.002074,2.117502,1.908626,1.027127,24.875544
16,0.000877,0.001486,0.001500,3.904883,3.753381,1.003731,25.162962
17,0.000859,0.001469,0.001495,4.085760,3.936239,1.000879,25.226169
18,0.000839,0.001294,0.001443,4.354737,4.128255,1.015151,25.761154
19,0.000818,0.001330,0.001656,3.730337,3.580792,0.999126,25.278083
20,0.000797,0.001289,0.001965,1.937615,1.791032,1.010300,25.306590
21,0.000774,0.001312,0.001430,4.324398,4.191544,1.006463,25.073491
22,0.000751,0.001250,0.001646,3.279199,3.131569,1.014886,25.366508
23,0.000726,0.001157,0.001408,4.358927,4.242984,1.005230,25.655017
24,0.000701,0.001212,0.001556,3.132853,3.008988,1.009022,25.291977
25,0.000676,0.001283,0.001638,3.962676,3.825672,0.992369,25.030174
26,0.000650,0.001344,0.001535,4.387019,4.255621,1.003453,25.070883
27,0.000623,0.001194,0.001374,4.306922,4.199451,1.007979,25.075360
28,0.000596,0.001342,0.001406,4.043837,3.932837,0.992832,25.701931
29,0.000569,0.001161,0.001393,4.749558,4.614380,0.996231,25.020990
30,0.000542,0.001212,0.001384,4.688418,4.551723,0.988000,25.332714
31,0.000514,0.001204,0.001636,3.477651,3.309189,1.013406,25.510231
32,0.000487,0.001107,0.001596,3.381380,3.209041,1.018814,25.007129
33,0.000459,0.001175,0.001321,4.701349,4.550650,1.008584,25.472804
34,0.000432,0.001063,0.001370,4.511986,4.385767,1.005727,24.843875
35,0.000405,0.001123,0.001733,3.183598,2.951788,1.020636,25.205087
36,0.000378,0.001121,0.001635,3.573496,3.372890,1.023410,24.760177
37,0.000351,0.001082,0.001309,4.913539,4.710298,1.010245,25.083424
38,0.000325,0.001127,0.001383,3.994229,3.889710,1.003648,24.441531
39,0.000300,0.001067,0.001399,4.531975,4.348306,1.013081,25.091741
40,0.000275,0.000982,0.001551,3.463648,3.360857,1.008246,24.519785
41,0.000251,0.001027,0.001392,4.482450,4.373704,1.007387,24.619615
42,0.000227,0.000989,0.001526,3.771353,3.618250,1.011499,24.504513
43,0.000204,0.000950,0.001641,3.245895,3.135042,1.013226,24.874509
44,0.000183,0.001040,0.001457,4.055855,3.951623,1.006719,25.215899
45,0.000162,0.000908,0.001595,3.904535,3.756334,1.016363,24.981604
46,0.000142,0.000938,0.001495,4.039012,3.871108,1.014363,25.130780
47,0.000123,0.000878,0.001371,4.378668,4.230917,1.011584,25.653000
48,0.000106,0.000963,0.001533,3.931288,3.822669,1.008699,24.786306
49,0.000089,0.000940,0.001490,4.134739,4.025379,1.010282,25.070418
