epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.034413,0.026273,0.684501,0.150601,0.915693,38.772486
2,0.000659,0.020334,0.016131,2.222923,2.011177,0.992055,38.817878
3,0.000993,0.015853,0.014728,2.358615,2.198786,0.995821,38.823608
4,0.000999,0.015147,0.013825,2.943068,2.751870,0.986752,37.895081
5,0.000997,0.014755,0.014486,2.804143,2.671162,1.007676,38.822086
6,0.000993,0.013101,0.013549,3.390413,3.257362,0.990618,39.241140
7,0.000988,0.012649,0.012557,3.563095,3.444126,0.995261,39.422373
8,0.000981,0.011966,0.011895,4.285696,4.182381,0.995726,40.256442
9,0.000973,0.011915,0.011790,4.150299,4.049846,0.994527,39.907610
10,0.000963,0.011425,0.011951,4.136143,4.006412,1.003961,39.652909
11,0.000952,0.011635,0.011386,4.450698,4.318739,0.999604,39.379424
12,0.000940,0.011592,0.013145,3.183169,3.018628,1.018935,38.972418
13,0.000926,0.011477,0.011208,4.336929,4.251620,1.001054,39.313187
14,0.000911,0.010827,0.011242,4.172779,4.038105,0.999569,38.750041
15,0.000895,0.011140,0.011479,4.545433,4.446455,0.988449,39.348446
