record,seed,kind,metric,value
0,2,probe,beat_cc_median,0.9999642304448269
0,2,probe,r_amp_err_pct,0.11499167790127374
0,2,probe,rpeak_mae_ms,0.509090909090909
0,2,probe,rpeak_bias_ms,0.2909090909090909
0,2,probe,hr_err_bpm,0.0
0,2,probe,rr_mae_ms,0.9908256880733946
0,2,probe,qrs_dur_err_ms,0.29357798165137616
0,2,probe,delineate_success_rate,0.990909090909091
0,2,probe,psd_logdist,6.329537947391733
0,2,probe,snr_out_strict,39.98936904156659
0,2,probe,gain_bias,0.9999250086012496
0,3,probe,rmse,0.0014965370590384979
0,3,probe,prdn,1.000412241804438
0,3,probe,cc,0.9999499626185879
0,3,probe,beat_cc,0.9999997261072826
0,3,probe,beat_cc_median,0.9999656516164438
0,3,probe,r_amp_err_pct,0.1169655418559145
0,3,probe,rpeak_mae_ms,0.509090909090909
0,3,probe,rpeak_bias_ms,0.2909090909090909
0,3,probe,hr_err_bpm,0.0
0,3,probe,rr_mae_ms,0.9908256880733946
0,3,probe,qrs_dur_err_ms,0.29357798165137616
0,3,probe,delineate_success_rate,0.990909090909091
0,3,probe,psd_logdist,6.318000396444357
0,3,probe,snr_out_strict,39.99642005103408
0,3,probe,gain_bias,0.99989897906227
0,4,probe,rmse,0.0014936790546589774
0,4,probe,prdn,0.9985017093848534
0,4,probe,cc,0.9999501484899099
0,4,probe,beat_cc,0.9999997141913913
0,4,probe,beat_cc_median,0.999964595715317
0,4,probe,r_amp_err_pct,0.13263836782559255
0,4,probe,rpeak_mae_ms,0.509090909090909
0,4,probe,rpeak_bias_ms,0.2909090909090909
0,4,probe,hr_err_bpm,0.0
0,4,probe,rr_mae_ms,0.9908256880733946
0,4,probe,qrs_dur_err_ms,0.22018348623853212
0,4,probe,delineate_success_rate,0.990909090909091
0,4,probe,psd_logdist,6.351475031859163
0,4,probe,snr_out_strict,40.01302374604536
0,4,probe,gain_bias,0.9999943999676619
0,5,probe,rmse,0.0014981628403833661
0,5,probe,prdn,1.0014990518838012
0,5,probe,cc,0.999949852181663
0,5,probe,beat_cc,0.9999996823027413
0,5,probe,beat_cc_median,0.9999645725092571
0,5,probe,r_amp_err_pct,0.11785308498285897
0,5,probe,rpeak_mae_ms,0.509090909090909
0,5,probe,rpeak_bias_ms,0.2909090909090909
0,5,probe,hr_err_bpm,0.0
0,5,probe,rr_mae_ms,0.9908256880733946
0,5,probe,qrs_dur_err_ms,0.22018348623853212
0,5,probe,delineate_success_rate,0.990909090909091
0,5,probe,psd_logdist,6.233136790360145
0,5,probe,snr_out_strict,39.98698915031031
0,5,probe,gain_bias,0.9999168569531706
0,6,probe,rmse,0.001498010726241321
0,6,probe,prdn,1.001397365895516
0,6,probe,cc,0.9999498626184902
0,6,probe,beat_cc,0.9999996738348351
0,6,probe,beat_cc_median,0.9999648213193877
0,6,probe,r_amp_err_pct,0.11592534817590734
0,6,probe,rpeak_mae_ms,0.509090909090909
0,6,probe,rpeak_bias_ms,0.2909090909090909
0,6,probe,hr_err_bpm,0.0
0,6,probe,rr_mae_ms,0.9908256880733946
0,6,probe,qrs_dur_err_ms,0.3669724770642202
0,6,probe,delineate_success_rate,0.990909090909091
0,6,probe,psd_logdist,6.297003182405271
0,6,probe,snr_out_strict,39.98787110632651
0,6,probe,gain_bias,0.9999138684440328
0,7,probe,rmse,0.0014967650451236784
0,7,probe,prdn,1.0005646470316911
0,7,probe,cc,0.9999499497190014
0,7,probe,beat_cc,0.9999996270348048
0,7,probe,beat_cc_median,0.9999650397970404
0,7,probe,r_amp_err_pct,0.13402499540294727
0,7,probe,rpeak_mae_ms,0.509090909090909
0,7,probe,rpeak_bias_ms,0.2909090909090909
0,7,probe,hr_err_bpm,0.0
0,7,probe,rr_mae_ms,0.9908256880733946
0,7,probe,qrs_dur_err_ms,0.44036697247706424
0,7,probe,delineate_success_rate,0.990909090909091
0,7,probe,psd_logdist,6.29815606440836
0,7,probe,snr_out_strict,39.99509692232217
0,7,probe,gain_bias,0.999877925533246
0,8,probe,rmse,0.0014939626794286968
0,8,probe,prdn,0.998691308225719
0,8,probe,cc,0.9999501306311315
0,8,probe,beat_cc,0.9999996475953993
0,8,probe,beat_cc_median,0.9999646296208193
0,8,probe,r_amp_err_pct,0.12033927115924291
0,8,probe,rpeak_mae_ms,0.509090909090909
0,8,probe,rpeak_bias_ms,0.2909090909090909
0,8,probe,hr_err_bpm,0.0
0,8,probe,rr_mae_ms,0.9908256880733946
0,8,probe,qrs_dur_err_ms,0.4036697247706422
0,8,probe,delineate_success_rate,0.990909090909091
0,8,probe,psd_logdist,6.312397816635133
0,8,probe,snr_out_strict,40.01137459686681
0,8,probe,gain_bias,0.9999532865843657
0,9,probe,rmse,0.0014998932994980609
0,9,probe,prdn,1.002655837458757
0,9,probe,cc,0.9999497383839494
0,9,probe,beat_cc,0.9999996409904631
0,9,probe,beat_cc_median,0.9999649517428663
0,9,probe,r_amp_err_pct,0.12228496307079334
0,9,probe,rpeak_mae_ms,0.509090909090909
0,9,probe,rpeak_bias_ms,0.2909090909090909
0,9,probe,hr_err_bpm,0.0
0,9,probe,rr_mae_ms,0.9908256880733946
0,9,probe,qrs_dur_err_ms,0.4036697247706422
0,9,probe,delineate_success_rate,0.990909090909091
0,9,probe,psd_logdist,6.320850475951685
0,9,probe,snr_out_strict,39.97696226764948
0,9,probe,gain_bias,0.9998943319802677
1,-1,perfect,rmse,0.0
1,-1,perfect,prdn,0.0
1,-1,perfect,cc,1.0
1,-1,perfect,beat_cc,1.0
1,-1,perfect,beat_cc_median,1.0
1,-1,perfect,r_amp_err_pct,0.0
1,-1,perfect,rpeak_mae_ms,0.192
1,-1,perfect,rpeak_bias_ms,-0.064
1,-1,perfect,hr_err_bpm,0.0
1,-1,perfect,rr_mae_ms,0.3870967741935484
1,-1,perfect,qrs_dur_err_ms,0.0
1,-1,perfect,delineate_success_rate,0.992
1,-1,perfect,psd_logdist,0.0
1,-1,perfect,snr_out_strict,inf
1,-1,perfect,gain_bias,1.0
1,0,probe,rmse,0.0014977618715159122
1,0,probe,prdn,1.0003249159704324
1,0,probe,cc,0.9999499695745624
1,0,probe,beat_cc,0.999999668541143
1,0,probe,beat_cc_median,0.9999613730214881
1,0,probe,r_amp_err_pct,0.13991675435598874
1,0,probe,rpeak_mae_ms,0.192
1,0,probe,rpeak_bias_ms,-0.064
1,0,probe,hr_err_bpm,0.0
1,0,probe,rr_mae_ms,0.3870967741935484
1,0,probe,qrs_dur_err_ms,0.6129032258064516
1,0,probe,delineate_success_rate,0.992
1,0,probe,psd_logdist,4.944751678424732
1,0,probe,snr_out_strict,39.997178274126256
1,0,probe,gain_bias,0.9999184800570423
1,1,probe,rmse,0.0014957963722563037
1,1,probe,prdn,0.9990121986960115
1,1,probe,cc,0.9999501084326827
1,1,probe,beat_cc,0.9999997029196291
1,1,probe,beat_cc_median,0.9999613230458211
1,1,probe,r_amp_err_pct,0.1319352783696666
1,1,probe,rpeak_mae_ms,0.192
1,1,probe,rpeak_bias_ms,-0.064
1,1,probe,hr_err_bpm,0.0
1,1,probe,rr_mae_ms,0.3870967741935484
1,1,probe,qrs_dur_err_ms,0.45161290322580644
1,1,probe,delineate_success_rate,0.992
1,1,probe,psd_logdist,4.985811806334534
1,1,probe,snr_out_strict,40.00858417353803
1,1,probe,gain_bias,0.9998520555666291
1,2,probe,rmse,0.0014930699424645446
1,2,probe,prdn,0.9971912712814418
1,2,probe,cc,0.9999502889178112
1,2,probe,beat_cc,0.9999996345297277
1,2,probe,beat_cc_median,0.9999614530661547
1,2,probe,r_amp_err_pct,0.14324570730389963
1,2,probe,rpeak_mae_ms,0.192
1,2,probe,rpeak_bias_ms,-0.064
1,2,probe,hr_err_bpm,0.0
1,2,probe,rr_mae_ms,0.3870967741935484
1,2,probe,qrs_dur_err_ms,0.6129032258064516
1,2,probe,delineate_success_rate,0.992
1,2,probe,psd_logdist,4.927279687300325
1,2,probe,snr_out_strict,40.02443063326691
1,2,probe,gain_bias,0.9998609082784043
1,3,probe,rmse,0.0014954137387957933
1,3,probe,prdn,0.9987566455326472
1,3,probe,cc,0.9999501231433299
1,3,probe,beat_cc,0.9999997231228097
1,3,probe,beat_cc_median,0.9999610332458033
1,3,probe,r_amp_err_pct,0.13739609153979107
1,3,probe,rpeak_mae_ms,0.192
1,3,probe,rpeak_bias_ms,-0.064
1,3,probe,hr_err_bpm,0.0
1,3,probe,rr_mae_ms,0.3870967741935484
1,3,probe,qrs_dur_err_ms,0.4838709677419355
1,3,probe,delineate_success_rate,0.992
1,3,probe,psd_logdist,4.9301540186191595
1,3,probe,snr_out_strict,40.01080635914491
1,3,probe,gain_bias,0.9999839351977707
1,4,probe,rmse,0.0014950250547788573
1,4,probe,prdn,0.9984970513247995
1,4,probe,cc,0.9999501566164175
1,4,probe,beat_cc,0.9999996868587488
1,4,probe,beat_cc_median,0.9999615392106523
1,4,probe,r_amp_err_pct,0.13093504012433801
1,4,probe,rpeak_mae_ms,0.192
1,4,probe,rpeak_bias_ms,-0.064
1,4,probe,hr_err_bpm,0.0
1,4,probe,rr_mae_ms,0.3870967741935484
1,4,probe,qrs_dur_err_ms,0.3548387096774194
1,4,probe,delineate_success_rate,0.992
1,4,probe,psd_logdist,4.965825651349036
1,4,probe,snr_out_strict,40.01306426624633
1,4,probe,gain_bias,0.9998761005485084
1,5,probe,rmse,0.0014976777184525464
1,5,probe,prdn,1.0002687118383597
1,5,probe,cc,0.9999499857449714
1,5,probe,beat_cc,0.999999673200084
1,5,probe,beat_cc_median,0.9999618408932366
1,5,probe,r_amp_err_pct,0.13608103523211892
1,5,probe,rpeak_mae_ms,0.192
1,5,probe,rpeak_bias_ms,-0.064
1,5,probe,hr_err_bpm,0.0
1,5,probe,rr_mae_ms,0.3870967741935484
1,5,probe,qrs_dur_err_ms,0.4838709677419355
1,5,probe,delineate_success_rate,0.992
1,5,probe,psd_logdist,4.970663378008594
1,5,probe,snr_out_strict,39.9976663121583
1,5,probe,gain_bias,0.9998334632403144
1,6,probe,rmse,0.0014926816175156647
1,6,probe,prdn,0.9969319168878996
1,6,probe,cc,0.9999503078581595
1,6,probe,beat_cc,0.9999997163804181
1,6,probe,beat_cc_median,0.9999619753147709
1,6,probe,r_amp_err_pct,0.1514463521377165
1,6,probe,rpeak_mae_ms,0.192
1,6,probe,rpeak_bias_ms,-0.064
1,6,probe,hr_err_bpm,0.0
1,6,probe,rr_mae_ms,0.3870967741935484
1,6,probe,qrs_dur_err_ms,0.5806451612903226
1,6,probe,delineate_success_rate,0.992
1,6,probe,psd_logdist,4.90003133890369
1,6,probe,snr_out_strict,40.02668999584343
1,6,probe,gain_bias,0.9999257702972629
1,7,probe,rmse,0.0014934013595445368
1,7,probe,prdn,0.9974126180582554
1,7,probe,cc,0.9999502651298815
1,7,probe,beat_cc,0.9999996466370872
1,7,probe,beat_cc_median,0.9999617889394574
1,7,probe,r_amp_err_pct,0.11096058274594632
1,7,probe,rpeak_mae_ms,0.192
1,7,probe,rpeak_bias_ms,-0.064
1,7,probe,hr_err_bpm,0.0
1,7,probe,rr_mae_ms,0.3870967741935484
1,7,probe,qrs_dur_err_ms,0.5161290322580645
1,7,probe,delineate_success_rate,0.992
1,7,probe,psd_logdist,4.922352412125507
1,7,probe,snr_out_strict,40.02250283828636
1,7,probe,gain_bias,0.999873809860114
1,8,probe,rmse,0.0014943176316271282
1,8,probe,prdn,0.9980245776837843
1,8,probe,cc,0.9999502237726874
1,8,probe,beat_cc,0.9999996391890917
1,8,probe,beat_cc_median,0.9999616675227359
1,8,probe,r_amp_err_pct,0.13535365529474952
1,8,probe,rpeak_mae_ms,0.192
1,8,probe,rpeak_bias_ms,-0.064
1,8,probe,hr_err_bpm,0.0
1,8,probe,rr_mae_ms,0.3870967741935484
1,8,probe,qrs_dur_err_ms,0.7096774193548387
1,8,probe,delineate_success_rate,0.992
1,8,probe,psd_logdist,4.96379792015962
1,8,probe,snr_out_strict,40.017175270023834
1,8,probe,gain_bias,0.9997648228360436
1,9,probe,rmse,0.0014963474498506544
1,9,probe,prdn,0.9993802522956831
1,9,probe,cc,0.9999500610291985
1,9,probe,beat_cc,0.9999997104735036
1,9,probe,beat_cc_median,0.9999616181355244
1,9,probe,r_amp_err_pct,0.11384335321459711
1,9,probe,rpeak_mae_ms,0.192
1,9,probe,rpeak_bias_ms,-0.064
1,9,probe,hr_err_bpm,0.0
1,9,probe,rr_mae_ms,0.3870967741935484
1,9,probe,qrs_dur_err_ms,0.6451612903225806
1,9,probe,delineate_success_rate,0.992
1,9,probe,psd_logdist,4.947885570515521
1,9,probe,snr_out_strict,40.00538472892224
1,9,probe,gain_bias,0.9999746781226957
2,-1,perfect,rmse,0.0
2,-1,perfect,prdn,0.0
2,-1,perfect,cc,1.0
2,-1,perfect,beat_cc,1.0
2,-1,perfect,beat_cc_median,1.0
2,-1,perfect,r_amp_err_pct,0.0
2,-1,perfect,rpeak_mae_ms,0.11510791366906475
2,-1,perfect,rpeak_bias_ms,0.0
2,-1,perfect,hr_err_bpm,0.0
2,-1,perfect,rr_mae_ms,0.2318840579710145
2,-1,perfect,qrs_dur_err_ms,0.0
2,-1,perfect,delineate_success_rate,1.0
2,-1,perfect,psd_logdist,0.0
2,-1,perfect,snr_out_strict,inf
2,-1,perfect,gain_bias,1.0
2,0,probe,rmse,0.0014972730477560243
2,0,probe,prdn,0.9997927752262724
2,0,probe,cc,0.999950033250887
2,0,probe,beat_cc,0.9999997184693667
2,0,probe,beat_cc_median,0.9999578301332424
2,0,probe,r_amp_err_pct,0.1318048853577271
2,0,probe,rpeak_mae_ms,0.11510791366906475
2,0,probe,rpeak_bias_ms,0.0
2,0,probe,hr_err_bpm,0.0
2,0,probe,rr_mae_ms,0.2318840579710145
2,0,probe,qrs_dur_err_ms,0.31654676258992803
2,0,probe,delineate_success_rate,1.0
2,0,probe,psd_logdist,3.4091532271428306
2,0,probe,snr_out_strict,40.001800118035845
2,0,probe,gain_bias,0.9998340138726126
2,1,probe,rmse,0.0015037424714141338
2,1,probe,prdn,1.0041126840384624
2,1,probe,cc,0.9999495897389292
2,1,probe,beat_cc,0.9999996964558721
2,1,probe,beat_cc_median,0.9999569571739971
2,1,probe,r_amp_err_pct,0.12748121327935225
2,1,probe,rpeak_mae_ms,0.11510791366906475
2,1,probe,rpeak_bias_ms,0.0
2,1,probe,hr_err_bpm,0.0
2,1,probe,rr_mae_ms,0.2318840579710145
2,1,probe,qrs_dur_err_ms,0.5179856115107914
2,1,probe,delineate_success_rate,1.0
2,1,probe,psd_logdist,3.3647673195593604
2,1,probe,snr_out_strict,39.96435093684739
2,1,probe,gain_bias,0.9999209625421469
2,2,probe,rmse,0.0015026015661105062
2,2,probe,prdn,1.003350853134277
2,2,probe,cc,0.9999496830100315
2,2,probe,beat_cc,0.9999996505020162
2,2,probe,beat_cc_median,0.9999575074352672
2,2,probe,r_amp_err_pct,0.12641664465802252
2,2,probe,rpeak_mae_ms,0.11510791366906475
2,2,probe,rpeak_bias_ms,0.0
2,2,probe,hr_err_bpm,0.0
2,2,probe,rr_mae_ms,0.2318840579710145
2,2,probe,qrs_dur_err_ms,0.34532374100719426
2,2,probe,delineate_success_rate,1.0
2,2,probe,psd_logdist,3.3662684052874785
2,2,probe,snr_out_strict,39.97094351434806
2,2,probe,gain_bias,0.9998004168946394
2,3,probe,rmse,0.001502878125791991
2,3,probe,prdn,1.003535523773932
2,3,probe,cc,0.9999496592012374
2,3,probe,beat_cc,0.9999997236058957
2,3,probe,beat_cc_median,0.9999576649388209
2,3,probe,r_amp_err_pct,0.12944354254522045
2,3,probe,rpeak_mae_ms,0.11510791366906475
2,3,probe,rpeak_bias_ms,0.0
2,3,probe,hr_err_bpm,0.0
2,3,probe,rr_mae_ms,0.2318840579710145
2,3,probe,qrs_dur_err_ms,0.4316546762589928
2,3,probe,delineate_success_rate,1.0
2,3,probe,psd_logdist,3.4051642916201623
2,3,probe,snr_out_strict,39.96934498957016
2,3,probe,gain_bias,0.9998288733153656
2,4,probe,rmse,0.0014999495748183344
2,4,probe,prdn,1.0015800059679234
2,4,probe,cc,0.9999498469389956
2,4,probe,beat_cc,0.9999996875163459
2,4,probe,beat_cc_median,0.9999581502885869
2,4,probe,r_amp_err_pct,0.1255254411222419
2,4,probe,rpeak_mae_ms,0.11510791366906475
2,4,probe,rpeak_bias_ms,0.0
2,4,probe,hr_err_bpm,0.0
2,4,probe,rr_mae_ms,0.2318840579710145
2,4,probe,qrs_dur_err_ms,0.460431654676259
2,4,probe,delineate_success_rate,1.0
2,4,probe,psd_logdist,3.3715662321859834
2,4,probe,snr_out_strict,39.98628707293791
2,4,probe,gain_bias,0.9998875607678864
2,5,probe,rmse,0.0015047059756023297
2,5,probe,prdn,1.0047560566869598
2,5,probe,cc,0.9999495235455105
2,5,probe,beat_cc,0.9999996742860414
2,5,probe,beat_cc_median,0.9999576463475731
2,5,probe,r_amp_err_pct,0.1394331811468208
2,5,probe,rpeak_mae_ms,0.11510791366906475
2,5,probe,rpeak_bias_ms,0.0
2,5,probe,hr_err_bpm,0.0
2,5,probe,rr_mae_ms,0.2318840579710145
2,5,probe,qrs_dur_err_ms,0.7194244604316546
2,5,probe,delineate_success_rate,1.0
2,5,probe,psd_logdist,3.402565049909387
2,5,probe,snr_out_strict,39.95878734386715
2,5,probe,gain_bias,0.9999442128580661
2,6,probe,rmse,0.0015037524157111893
2,6,probe,prdn,1.004119324267755
2,6,probe,cc,0.9999495919988505
2,6,probe,beat_cc,0.9999996397964289
2,6,probe,beat_cc_median,0.9999568425881064
2,6,probe,r_amp_err_pct,0.1319824373635288
2,6,probe,rpeak_mae_ms,0.11510791366906475
2,6,probe,rpeak_bias_ms,0.0
2,6,probe,hr_err_bpm,0.0
2,6,probe,rr_mae_ms,0.2318840579710145
2,6,probe,qrs_dur_err_ms,0.4028776978417266
2,6,probe,delineate_success_rate,1.0
2,6,probe,psd_logdist,3.356880431140925
2,6,probe,snr_out_strict,39.96429349697135
2,6,probe,gain_bias,0.9998900047177343
2,7,probe,rmse,0.0015014398218288535
2,7,probe,prdn,1.002575107159822
2,7,probe,cc,0.9999497455249247
2,7,probe,beat_cc,0.9999996796330918
2,7,probe,beat_cc_median,0.9999575246092681
2,7,probe,r_amp_err_pct,0.1141034661633745
2,7,probe,rpeak_mae_ms,0.11510791366906475
2,7,probe,rpeak_bias_ms,0.0
2,7,probe,hr_err_bpm,0.0
2,7,probe,rr_mae_ms,0.2318840579710145
2,7,probe,qrs_dur_err_ms,0.2302158273381295
2,7,probe,delineate_success_rate,1.0
2,7,probe,psd_logdist,3.396498879149631
2,7,probe,snr_out_strict,39.97766165289412
2,7,probe,gain_bias,0.9999037759927514
2,8,probe,rmse,0.001504328300627234
2,8,probe,prdn,1.0045038670732813
2,8,probe,cc,0.9999495544259603
2,8,probe,beat_cc,0.9999997256182791
2,8,probe,beat_cc_median,0.9999583022680252
2,8,probe,r_amp_err_pct,0.13416762214990893
2,8,probe,rpeak_mae_ms,0.11510791366906475
2,8,probe,rpeak_bias_ms,0.0
2,8,probe,hr_err_bpm,0.0
2,8,probe,rr_mae_ms,0.2318840579710145
2,8,probe,qrs_dur_err_ms,0.31654676258992803
2,8,probe,delineate_success_rate,1.0
2,8,probe,psd_logdist,3.3990003556992283
2,8,probe,snr_out_strict,39.96096773988051
2,8,probe,gain_bias,0.9998808504196834
2,9,probe,rmse,0.0015012278096485322
2,9,probe,prdn,1.0024335376268214
2,9,probe,cc,0.9999497550979832
2,9,probe,beat_cc,0.9999997171451762
2,9,probe,beat_cc_median,0.9999581673362529
2,9,probe,r_amp_err_pct,0.12963380375784303
2,9,probe,rpeak_mae_ms,0.11510791366906475
2,9,probe,rpeak_bias_ms,0.0
2,9,probe,hr_err_bpm,0.0
2,9,probe,rr_mae_ms,0.2318840579710145
2,9,probe,qrs_dur_err_ms,0.6330935251798561
2,9,probe,delineate_success_rate,1.0
2,9,probe,psd_logdist,3.3693605070239605
2,9,probe,snr_out_strict,39.9788882384702
2,9,probe,gain_bias,1.0000045005059544
3,-1,perfect,rmse,0.0
3,-1,perfect,prdn,0.0
3,-1,perfect,cc,1.0
3,-1,perfect,beat_cc,1.0
3,-1,perfect,beat_cc_median,1.0
3,-1,perfect,r_amp_err_pct,0.0
3,-1,perfect,rpeak_mae_ms,0.23376623376623376
3,-1,perfect,rpeak_bias_ms,-0.23376623376623376
3,-1,perfect,hr_err_bpm,0.0
3,-1,perfect,rr_mae_ms,0.47058823529411764
3,-1,perfect,qrs_dur_err_ms,0.0
3,-1,perfect,delineate_success_rate,0.9935064935064936
3,-1,perfect,psd_logdist,0.0
3,-1,perfect,snr_out_strict,inf
3,-1,perfect,gain_bias,1.0
3,0,probe,rmse,0.0014985829844154765
3,0,probe,prdn,0.9984528379453572
3,0,probe,cc,0.9999501639235631
3,0,probe,beat_cc,0.9999997018326071
3,0,probe,beat_cc_median,0.9999541722535451
3,0,probe,r_amp_err_pct,0.12314685157385775
3,0,probe,rpeak_mae_ms,0.23376623376623376
3,0,probe,rpeak_bias_ms,-0.23376623376623376
3,0,probe,hr_err_bpm,0.0
3,0,probe,rr_mae_ms,0.47058823529411764
3,0,probe,qrs_dur_err_ms,0.33986928104575165
3,0,probe,delineate_success_rate,0.9935064935064936
3,0,probe,psd_logdist,2.285543557522278
3,0,probe,snr_out_strict,40.01344888534618
3,0,probe,gain_bias,0.9998546257190986
3,1,probe,rmse,0.0015022078662322777
3,1,probe,prdn,1.0008679684885708
3,1,probe,cc,0.9999499136952208
3,1,probe,beat_cc,0.9999996993271922
3,1,probe,beat_cc_median,0.999953917908188
3,1,probe,r_amp_err_pct,0.1276071613544917
3,1,probe,rpeak_mae_ms,0.23376623376623376
3,1,probe,rpeak_bias_ms,-0.23376623376623376
3,1,probe,hr_err_bpm,0.0
3,1,probe,rr_mae_ms,0.47058823529411764
3,1,probe,qrs_dur_err_ms,0.33986928104575165
3,1,probe,delineate_success_rate,0.9935064935064936
3,1,probe,psd_logdist,2.293948996320501
3,1,probe,snr_out_strict,39.992464191448235
3,1,probe,gain_bias,0.9999402668804768
3,2,probe,rmse,0.0015016451118135563
3,2,probe,prdn,1.0004930251238842
3,2,probe,cc,0.9999499494460306
3,2,probe,beat_cc,0.9999997108503773
3,2,probe,beat_cc_median,0.9999549425188432
3,2,probe,r_amp_err_pct,0.12296924577763314
3,2,probe,rpeak_mae_ms,0.23376623376623376
3,2,probe,rpeak_bias_ms,-0.23376623376623376
3,2,probe,hr_err_bpm,0.0
3,2,probe,rr_mae_ms,0.47058823529411764
3,2,probe,qrs_dur_err_ms,0.41830065359477125
3,2,probe,delineate_success_rate,0.9935064935064936
3,2,probe,psd_logdist,2.2855630238429736
3,2,probe,snr_out_strict,39.99571869349428
3,2,probe,gain_bias,0.9999948566904667
3,3,probe,rmse,0.0014964868144737996
3,3,probe,prdn,0.997056234054316
3,3,probe,cc,0.9999502971954719
3,3,probe,beat_cc,0.9999997048516174
3,3,probe,beat_cc_median,0.9999548194311978
3,3,probe,r_amp_err_pct,0.128359401317378
3,3,probe,rpeak_mae_ms,0.23376623376623376
3,3,probe,rpeak_bias_ms,-0.23376623376623376
3,3,probe,hr_err_bpm,0.0
3,3,probe,rr_mae_ms,0.47058823529411764
3,3,probe,qrs_dur_err_ms,0.3660130718954248
3,3,probe,delineate_success_rate,0.9935064935064936
3,3,probe,psd_logdist,2.2496714050599915
3,3,probe,snr_out_strict,40.02560693505543
3,3,probe,gain_bias,0.9999052693766606
3,4,probe,rmse,0.001502709433698608
3,4,probe,prdn,1.0012021451510489
3,4,probe,cc,0.9999498999059935
3,4,probe,beat_cc,0.9999996784973629
3,4,probe,beat_cc_median,0.999954359584913
3,4,probe,r_amp_err_pct,0.1318702109702488
3,4,probe,rpeak_mae_ms,0.23376623376623376
3,4,probe,rpeak_bias_ms,-0.23376623376623376
3,4,probe,hr_err_bpm,0.0
3,4,probe,rr_mae_ms,0.47058823529411764
3,4,probe,qrs_dur_err_ms,0.3137254901960784
3,4,probe,delineate_success_rate,0.9935064935064936
3,4,probe,psd_logdist,2.2725829603920777
3,4,probe,snr_out_strict,39.989564571083214
3,4,probe,gain_bias,0.9997929201011635
3,5,probe,rmse,0.0015026983368394756
3,5,probe,prdn,1.0011947517063025
3,5,probe,cc,0.9999498946657324
3,5,probe,beat_cc,0.9999996868096032
3,5,probe,beat_cc_median,0.9999543279551568
3,5,probe,r_amp_err_pct,0.12798073683661088
3,5,probe,rpeak_mae_ms,0.23376623376623376
3,5,probe,rpeak_bias_ms,-0.23376623376623376
3,5,probe,hr_err_bpm,0.0
3,5,probe,rr_mae_ms,0.47058823529411764
3,5,probe,qrs_dur_err_ms,0.4444444444444444
3,5,probe,delineate_success_rate,0.9935064935064936
3,5,probe,psd_logdist,2.236951234787359
3,5,probe,snr_out_strict,39.989628712857716
3,5,probe,gain_bias,0.9998241383699128
3,6,probe,rmse,0.0014997714311602167
3,6,probe,prdn,0.9992446579762618
3,6,probe,cc,0.999950074990285
3,6,probe,beat_cc,0.9999997225399119
3,6,probe,beat_cc_median,0.9999549246838189
3,6,probe,r_amp_err_pct,0.1304034848981424
3,6,probe,rpeak_mae_ms,0.23376623376623376
3,6,probe,rpeak_bias_ms,-0.23376623376623376
3,6,probe,hr_err_bpm,0.0
3,6,probe,rr_mae_ms,0.47058823529411764
3,6,probe,qrs_dur_err_ms,0.5228758169934641
3,6,probe,delineate_success_rate,0.9935064935064936
3,6,probe,psd_logdist,2.2702805562330224
