epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008788,0.004299,-0.229555,-0.698884,0.954512,35.748525
2,0.000659,0.003297,0.002344,1.986994,1.710435,0.986805,36.168791
3,0.000993,0.002073,0.001800,2.689096,2.470581,0.988163,35.841923
4,0.000999,0.002152,0.001734,2.592980,2.366823,0.978275,36.931353
5,0.000997,0.001947,0.001531,3.285291,3.125092,0.989025,35.813284
6,0.000993,0.001496,0.001570,3.218383,3.101355,1.009743,35.502702
7,0.000988,0.001662,0.001739,2.611773,2.438939,1.005310,35.372079
8,0.000981,0.001449,0.001391,3.392782,3.266766,0.992129,35.865036
9,0.000973,0.001490,0.001315,3.885927,3.779438,1.009728,34.581352
10,0.000963,0.001404,0.001283,3.895395,3.778720,0.997988,34.908095
11,0.000952,0.001471,0.001373,3.712017,3.531294,1.014328,34.743399
12,0.000940,0.001587,0.001768,2.768171,2.561279,1.020020,34.926432
13,0.000926,0.001404,0.001350,3.184169,2.882128,1.019800,35.126602
14,0.000911,0.001376,0.001269,3.887569,3.802142,0.998496,34.464357
15,0.000895,0.001319,0.001254,3.997444,3.819866,1.017508,34.037694
16,0.000877,0.001261,0.001355,3.626328,3.509638,1.004807,34.206742
17,0.000859,0.001333,0.001157,4.338661,4.260008,1.002688,35.566302
18,0.000839,0.001269,0.001222,4.292392,4.169817,1.000451,35.600691
19,0.000818,0.001307,0.001177,4.461408,4.347282,1.002060,35.534503
20,0.000797,0.001195,0.001456,3.129381,3.032636,1.004439,34.659393
21,0.000774,0.001197,0.001211,3.807073,3.597472,1.018251,34.555197
22,0.000751,0.001060,0.001239,3.857741,3.698664,1.013803,33.713591
23,0.000726,0.001043,0.001162,4.072281,3.949180,0.996180,34.182055
24,0.000701,0.001131,0.001469,2.634042,2.370853,0.989841,35.071414
25,0.000676,0.001112,0.001157,4.211234,3.988426,1.021317,34.338703
26,0.000650,0.001104,0.001211,3.868030,3.776755,1.005103,34.570721
27,0.000623,0.001006,0.001279,3.722007,3.632704,1.008458,34.978643
28,0.000596,0.001227,0.001114,4.425622,4.319823,1.001943,35.255131
29,0.000569,0.001022,0.001094,4.511103,4.423660,1.003660,34.708202
30,0.000542,0.001020,0.001170,4.276188,4.148213,1.013371,35.623214
31,0.000514,0.001005,0.001416,3.117149,2.967882,1.018528,35.128914
32,0.000487,0.001013,0.001368,3.525325,3.377307,1.009556,34.805632
33,0.000459,0.001007,0.001356,3.340095,3.174940,1.016935,35.373056
34,0.000432,0.000953,0.001503,2.910455,2.731132,1.025589,34.374135
35,0.000405,0.000966,0.001107,4.667471,4.555741,1.004416,34.676258
36,0.000378,0.000996,0.001204,3.790261,3.598405,1.021024,34.547667
37,0.000351,0.000987,0.001139,4.184388,4.076959,1.009694,34.175477
38,0.000325,0.000959,0.001151,4.250950,4.163282,1.007217,35.636982
39,0.000300,0.000952,0.001215,4.048983,3.920298,1.008817,34.824708
40,0.000275,0.000914,0.001268,4.016499,3.838576,1.019375,35.333046
41,0.000251,0.000922,0.001235,4.194160,4.021689,1.018087,33.942860
42,0.000227,0.000931,0.001318,3.804434,3.675895,1.014055,34.250830
43,0.000204,0.000866,0.001176,4.308661,4.164095,1.015516,34.384710
44,0.000183,0.000908,0.001172,4.139932,4.015899,1.011482,33.839517
45,0.000162,0.000795,0.001189,4.187300,4.096572,1.008502,35.101599
46,0.000142,0.000846,0.001197,4.007193,3.887583,1.012391,34.106887
47,0.000123,0.000798,0.001143,4.218537,4.102396,1.012044,34.982328
