epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008828,0.004470,-1.112297,-1.667516,0.974829,25.489909
2,0.000659,0.003492,0.002807,0.085131,-0.514595,1.015102,25.762819
3,0.000993,0.002392,0.002249,1.047261,0.747288,1.003077,25.458564
4,0.000999,0.002379,0.002268,0.961377,0.457607,1.027108,25.651793
5,0.000997,0.002282,0.002429,1.333737,0.909585,1.040663,25.592680
6,0.000993,0.001801,0.001884,2.748201,2.542861,0.978108,25.541170
7,0.000988,0.002018,0.002056,1.867349,1.627343,1.012030,25.957335
8,0.000981,0.001673,0.001715,2.237144,2.064312,1.006135,25.508046
9,0.000973,0.001783,0.002107,1.541979,1.252709,1.012914,26.139742
10,0.000963,0.001767,0.001873,2.388021,2.072886,1.006315,25.563081
11,0.000952,0.001798,0.001727,3.078721,2.833973,0.998738,25.738511
12,0.000940,0.001873,0.001692,2.999250,2.614274,1.015688,26.002766
13,0.000926,0.001671,0.001503,3.210664,3.079641,1.000615,25.451306
14,0.000911,0.001502,0.001521,3.213841,3.085553,1.000802,25.729936
15,0.000895,0.001622,0.001435,3.742769,3.591652,1.002001,25.402363
16,0.000877,0.001576,0.001644,2.714926,2.517568,0.999060,25.193366
17,0.000859,0.001682,0.001599,3.294686,3.142213,1.008528,24.878121
18,0.000839,0.001450,0.001593,3.225621,3.056545,1.008061,25.861396
19,0.000818,0.001470,0.002170,0.608383,0.436044,1.014164,26.034688
20,0.000797,0.001458,0.001530,3.308799,3.115531,0.994772,25.350208
21,0.000774,0.001423,0.001591,3.112890,2.950194,0.997627,25.872946
22,0.000751,0.001346,0.001704,2.619253,2.416702,1.015965,25.455073
23,0.000726,0.001223,0.001494,3.324319,3.194816,1.002258,25.858644
24,0.000701,0.001307,0.001543,3.060963,2.944891,1.010190,25.720021
25,0.000676,0.001355,0.001435,3.376505,3.212533,1.008944,25.802815
26,0.000650,0.001349,0.001423,3.212709,3.044039,1.010180,25.744153
27,0.000623,0.001214,0.001677,2.673475,2.376890,1.032757,25.838098
