run_id,arm,seed,n_params,loss,best_metric,best_epoch,n_epochs,wall_s,sec_per_epoch,source,fixed_snr_in,fixed_snr_imp_strict,fixed_snr_imp_scaled,fixed_gain_bias,fixed_rmse,fixed_loss,band_-5_0,band_0_5,band_5_10,band_10_15,band_15_20,env_git_commit,env_python,env_torch,env_platform,env_device,env_amp,env_threads
m06_l1__s4,m06_l1,4,976489,L1,3.8832763969898223,18,30,1174.6,39.15,mitdb,15.496414953976636,3.1487047098577023,3.2730453230440615,1.0021911174058915,0.029147414291946915,0.001310256536817178,8.501871382445097,6.206757673621178,3.725949013978243,0.6156606823205948,-2.9718669652938843,87cd0afe057dbfe8df39d08285c9706dcdaa8b7d,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1__s5,m06_l1,5,976489,L1,3.919682076573372,22,34,1206.5,35.48,mitdb,15.496414953976636,3.4018920537084343,3.562414475902915,1.0015351409092546,0.02913860545377247,0.001346941920928657,8.5313647441566,6.291511473432183,3.9604196354746817,1.1964584477245808,-2.0071409486234186,6d1f9fb5555b435d571a6e1017afccc65667fd83,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1__s6,m06_l1,6,976489,L1,4.656780076399445,21,33,1176.3,35.65,mitdb,15.496414953976636,4.1734459567815065,4.281871889159083,0.99441152010113,0.02746637745585758,0.0012405055924318731,9.008129196055233,6.7806533321738245,4.470907755941153,1.938783372938633,-1.0257215455174447,cb371b71e8024d4ed374c7262fbf9d207a02234e,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1_band_hi__s4,m06_l1_band_hi,4,976489,L1,2.5968268156051635,9,21,891.0,42.43,mitdb,25.383235431089997,2.0669471099972725,2.1332570731639864,0.9997243747115135,0.010823382343005505,0.00017112810091930443,4.955280632898211,4.542766684293747,4.317327701486647,3.7002418115735054,2.0902367398142814,129502eed460d6bad478d4a79c4eefd661843896,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1_band_hi__s5,m06_l1_band_hi,5,976489,L1,3.2143278554081918,43,55,1970.2,35.82,mitdb,25.383235431089997,2.868029682338238,2.9089967206120493,0.9987166907638312,0.010253861497403705,0.0001539129800221417,6.034322997182608,5.388023114576936,5.024751443229616,4.4282266482710835,2.894812797755003,cb371b71e8024d4ed374c7262fbf9d207a02234e,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1_band_hi__s6,m06_l1_band_hi,6,976489,L1,2.4423603013157846,24,36,1511.4,41.98,mitdb,25.383235431089997,2.125987593829632,2.2430565625429155,1.0002978949807584,0.010733792208338856,0.0001633084728382528,5.510736032947898,4.93237859942019,4.545881341211498,3.7982554733753204,2.240853713452816,55ea3eea10c8f34c47c5a09dee03d14540c2b92f,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1_band_lo__s4,m06_l1_band_lo,4,976489,L1,9.599888540059329,30,42,1506.2,35.86,mitdb,5.433086793152325,8.915563087910414,9.097348230332136,1.018681454146281,0.042304820075514726,0.0022796738892793657,8.75817225407809,5.593913619592786,2.305389966070652,-1.3264814466238022,-5.42164888009429,6d1f9fb5555b435d571a6e1017afccc65667fd83,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1_band_lo__s5,m06_l1_band_lo,5,976489,L1,9.683551368117332,29,41,1476.3,36.01,mitdb,5.433086793152325,9.467070752382279,9.59321569800377,1.0056660600472243,0.04027617435858701,0.0021172737120650708,9.277356016263365,6.135327218472957,3.023025066405535,-0.6246810168027878,-4.597437586635351,cb371b71e8024d4ed374c7262fbf9d207a02234e,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
m06_l1_band_lo__s6,m06_l1_band_lo,6,976489,L1,9.267008566483856,33,45,1613.9,35.86,mitdb,5.433086793152325,8.79924601688981,9.00647456124425,1.0231899892445653,0.043014021362614584,0.002368918585125357,8.733950808644295,5.246129609644413,1.7447699232026934,-2.212565205991268,-6.428282159566879,55ea3eea10c8f34c47c5a09dee03d14540c2b92f,3.11.15,2.13.0+cu130,Linux-6.18.44-fc-v24-x86_64-with-glibc2.39,cpu,False,4
