epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000325,0.006772,0.005415,-0.256643,-0.709538,0.925838,25.587239
2,0.000658,0.002908,0.001950,2.700469,2.422760,0.999882,27.778574
3,0.000991,0.001412,0.001307,3.836298,3.775207,0.991470,23.661790
4,0.000999,0.001174,0.001360,4.550867,4.421075,0.988400,24.024855
5,0.000997,0.000863,0.001088,5.019584,4.893086,0.982183,24.443307
6,0.000993,0.000820,0.000902,5.251698,5.188476,0.998560,24.114226
7,0.000988,0.000765,0.000910,5.657013,5.573295,0.999424,24.153319
8,0.000981,0.000748,0.001132,4.636438,4.101486,1.041628,27.227944
9,0.000973,0.000684,0.000770,6.322636,6.225806,1.004601,25.622098
10,0.000964,0.000619,0.000825,5.913974,5.844531,0.997408,25.022859
11,0.000952,0.000580,0.000786,6.442194,6.347150,1.000222,24.212842
12,0.000940,0.000614,0.000653,7.135902,6.953846,1.011406,25.334456
13,0.000926,0.000572,0.000716,6.173850,6.134602,1.000996,29.434315
14,0.000911,0.000458,0.000605,7.314248,7.163133,0.982169,27.941469
15,0.000895,0.000462,0.000648,7.322276,7.133110,1.008172,26.865816
16,0.000878,0.000510,0.000602,7.188516,7.003634,1.013246,24.497633
17,0.000859,0.000468,0.000593,7.562738,7.235118,1.018353,25.094800
18,0.000839,0.000484,0.000575,7.398449,7.306656,1.006848,26.190067
19,0.000818,0.000446,0.000608,7.016702,6.795507,1.019360,26.733682
20,0.000797,0.000406,0.000610,6.924903,6.823949,1.005046,27.266617
21,0.000774,0.000407,0.000620,6.811243,6.697758,1.005838,30.326932
22,0.000751,0.000354,0.000612,6.595051,6.509676,1.004494,31.558408
23,0.000726,0.000408,0.000563,7.184784,7.006971,1.011258,29.467368
24,0.000701,0.000387,0.000675,6.334705,5.965116,1.030526,30.252048
25,0.000676,0.000349,0.000632,6.612439,6.534090,1.003468,29.683287
26,0.000650,0.000383,0.000658,6.305254,6.209439,1.006403,25.646374
27,0.000623,0.000352,0.000610,6.486636,6.413905,1.004791,152.690181
28,0.000597,0.000292,0.000565,7.053264,6.834421,1.017696,89.270974
29,0.000569,0.000300,0.000595,6.710560,6.579650,1.013375,28.695107
