probe,record,seg,method,halluc_energy,gap_s,beat_type,beat_cc,n_beats
p1,221,0,M00,0.02376682657991561,0.4,,,
p1,221,0,M_FE,0.024067481255173873,0.4,,,
p1,221,0,M01,0.00993335542497213,0.4,,,
p1,221,0,M04,0.0015468582390398614,0.4,,,
p1,221,0,M05,0.0008631444420528425,0.4,,,
p1,221,0,B01,0.0010980582062574899,0.4,,,
p1,221,0,M06,0.001521024503057894,0.4,,,
p1,221,0,M07,0.0001851963277849399,0.4,,,
p1,221,0,M08,0.0011715505866436923,0.4,,,
p1,222,0,M00,1.4505919221531576,0.4,,,
p1,222,0,M_FE,0.09339542438065013,0.4,,,
p1,222,0,M01,0.10078981241747473,0.4,,,
p1,222,0,M04,0.08126707619668418,0.4,,,
p1,222,0,M05,0.0410472185278884,0.4,,,
p1,222,0,B01,0.09591730831144105,0.4,,,
p1,222,0,M06,0.003238385118351955,0.4,,,
p1,222,0,M07,0.010132063934671283,0.4,,,
p1,222,0,M08,0.018258441325694263,0.4,,,
p1,228,0,M00,0.021726987227278692,0.4,,,
p1,228,0,M_FE,0.017468318936207813,0.4,,,
p1,228,0,M01,0.019418764652857096,0.4,,,
p1,228,0,M04,0.02086552611630601,0.4,,,
p1,228,0,M05,0.019184717230639727,0.4,,,
p1,228,0,B01,0.019199353023303986,0.4,,,
p1,228,0,M06,0.014591720458328107,0.4,,,
p1,228,0,M07,0.015270721986656013,0.4,,,
p1,228,0,M08,0.013581516626580062,0.4,,,
p1,231,0,M00,0.15134899385792708,0.4,,,
p1,231,0,M_FE,0.14404702169477512,0.4,,,
p1,231,0,M01,0.14618362212381314,0.4,,,
p1,231,0,M04,0.15709976346621335,0.4,,,
p1,231,0,M05,0.16747859874342075,0.4,,,
p1,231,0,B01,0.1349418427065672,0.4,,,
p1,231,0,M06,0.06312807746090376,0.4,,,
p1,231,0,M07,0.0637777141820357,0.4,,,
p1,231,0,M08,0.10149605389337828,0.4,,,
p1,232,0,M00,0.0037206401110269835,0.4,,,
p1,232,0,M_FE,0.010473508463126243,0.4,,,
p1,232,0,M01,0.01112077701893641,0.4,,,
p1,232,0,M04,0.008965428452664887,0.4,,,
p1,232,0,M05,0.008522738620436728,0.4,,,
p1,232,0,B01,0.008634873595249727,0.4,,,
p1,232,0,M06,0.006372816750163181,0.4,,,
p1,232,0,M07,0.006647972702279797,0.4,,,
p1,232,0,M08,0.003668613620714164,0.4,,,
p1,233,0,M00,0.28824646575120605,0.4,,,
p1,233,0,M_FE,0.2797957751129563,0.4,,,
p1,233,0,M01,0.1743695692638302,0.4,,,
p1,233,0,M04,0.19374776960595202,0.4,,,
p1,233,0,M05,0.08345543466034099,0.4,,,
p1,233,0,B01,0.02317243334065681,0.4,,,
p1,233,0,M06,0.02100495392848547,0.4,,,
p1,233,0,M07,0.008449614776169451,0.4,,,
p1,233,0,M08,0.023518824111443827,0.4,,,
p1,234,0,M00,0.11479406927955432,0.4,,,
p1,234,0,M_FE,0.08752711091836528,0.4,,,
p1,234,0,M01,0.033208565086590494,0.4,,,
p1,234,0,M04,0.0034302994477299646,0.4,,,
p1,234,0,M05,0.004935971326735021,0.4,,,
p1,234,0,B01,0.0034677561255560753,0.4,,,
p1,234,0,M06,0.00502846260317789,0.4,,,
p1,234,0,M07,0.0028497770607247837,0.4,,,
p1,234,0,M08,0.007885881516222545,0.4,,,
p2,100,0,M00,0.6409221719812888,3.0,,,
p2,100,0,M_FE,0.1250515430847886,3.0,,,
p2,100,0,M01,0.05592057052937468,3.0,,,
p2,100,0,M04,0.021336038372194742,3.0,,,
p2,100,0,M05,0.009344846172342986,3.0,,,
p2,100,0,B01,0.018831346301566326,3.0,,,
p2,100,0,M06,0.00802409490205868,3.0,,,
p2,100,0,M07,0.005678085319041996,3.0,,,
p2,100,0,M08,0.0037243422535994048,3.0,,,
p2,103,0,M00,0.5055982426408853,3.0,,,
p2,103,0,M_FE,0.5184973735297934,3.0,,,
p2,103,0,M01,0.342976384113184,3.0,,,
p2,103,0,M04,0.5186616682135383,3.0,,,
p2,103,0,M05,0.17644456588579968,3.0,,,
p2,103,0,B01,0.03683661662084948,3.0,,,
p2,103,0,M06,0.011288629653051082,3.0,,,
p2,103,0,M07,0.011662323682949408,3.0,,,
p2,103,0,M08,0.007818036470901922,3.0,,,
p2,105,0,M00,0.6892151216970399,3.0,,,
p2,105,0,M_FE,0.10429940804350239,3.0,,,
p2,105,0,M01,0.0720496835439885,3.0,,,
p2,105,0,M04,0.05149058846715854,3.0,,,
p2,105,0,M05,0.03463984611090353,3.0,,,
p2,105,0,B01,0.0533593048092995,3.0,,,
p2,105,0,M06,0.030286171146430382,3.0,,,
p2,105,0,M07,0.031970647352729226,3.0,,,
p2,105,0,M08,0.022414934807729162,3.0,,,
p2,111,0,M00,0.4187440254686897,3.0,,,
p2,111,0,M_FE,0.06931951955110058,3.0,,,
p2,111,0,M01,0.06987255365288388,3.0,,,
p2,111,0,M04,0.06177443044098953,3.0,,,
p2,111,0,M05,0.05186726299627443,3.0,,,
p2,111,0,B01,0.06474070017914245,3.0,,,
p2,111,0,M06,0.05593626222669637,3.0,,,
p2,111,0,M07,0.04286515678131934,3.0,,,
p2,111,0,M08,0.05200675957985867,3.0,,,
p2,113,0,M00,2.9253634470247474,3.0,,,
p2,113,0,M_FE,0.09637739465732814,3.0,,,
p2,113,0,M01,0.09715392404193175,3.0,,,
p2,113,0,M04,0.09683612140886881,3.0,,,
p2,113,0,M05,0.0930710793389665,3.0,,,
p2,113,0,B01,0.08554365174278802,3.0,,,
p2,113,0,M06,0.025617576882553145,3.0,,,
p2,113,0,M07,0.029493251176246387,3.0,,,
p2,113,0,M08,0.014064193526911838,3.0,,,
p2,117,0,M00,0.1845303531911453,3.0,,,
p2,117,0,M_FE,0.06126777599051909,3.0,,,
p2,117,0,M01,0.05564078332682849,3.0,,,
p2,117,0,M04,0.061381936376882135,3.0,,,
p2,117,0,M05,0.04045108797387335,3.0,,,
p2,117,0,B01,0.046214716291747,3.0,,,
p2,117,0,M06,0.026059577443367822,3.0,,,
p2,117,0,M07,0.019202660847415877,3.0,,,
p2,117,0,M08,0.01519715401362251,3.0,,,
p2,121,0,M00,0.5469603320481503,3.0,,,
p2,121,0,M_FE,0.28970177356570526,3.0,,,
p2,121,0,M01,0.07608678937887686,3.0,,,
p2,121,0,M04,0.02085026797358492,3.0,,,
p2,121,0,M05,0.0263431343227006,3.0,,,
p2,121,0,B01,0.022371452954061448,3.0,,,
p2,121,0,M06,0.021677718274916595,3.0,,,
p2,121,0,M07,0.010232815653005633,3.0,,,
p2,121,0,M08,0.013625561125823764,3.0,,,
p2,123,0,M00,0.06150893537314324,3.0,,,
p2,123,0,M_FE,0.027526805049727175,3.0,,,
p2,123,0,M01,0.028901958822633758,3.0,,,
p2,123,0,M04,0.01390434422551928,3.0,,,
p2,123,0,M05,0.011832569477696883,3.0,,,
p2,123,0,B01,0.02752665427696309,3.0,,,
p2,123,0,M06,0.021253996370077015,3.0,,,
p2,123,0,M07,0.02316984241365638,3.0,,,
p2,123,0,M08,0.016088504331826233,3.0,,,
p2,200,0,M00,0.09049491491801734,3.0,,,
p2,200,0,M_FE,0.07812618654024761,3.0,,,
p2,200,0,M01,0.018864519149986932,3.0,,,
p2,200,0,M04,0.0037393727988117844,3.0,,,
p2,200,0,M05,0.005354723196785086,3.0,,,
p2,200,0,B01,0.0020494597508932152,3.0,,,
p2,200,0,M06,0.0031271850659840275,3.0,,,
p2,200,0,M07,0.0016199571015538114,3.0,,,
p2,200,0,M08,0.0017883936379230457,3.0,,,
p2,202,0,M00,0.06658172083841443,3.0,,,
p2,202,0,M_FE,0.05060534297585078,3.0,,,
p2,202,0,M01,0.05118214196377175,3.0,,,
p2,202,0,M04,0.05050893679964336,3.0,,,
p2,202,0,M05,0.0460296065217962,3.0,,,
p2,202,0,B01,0.0506153226962495,3.0,,,
p2,202,0,M06,0.0436556898760623,3.0,,,
p2,202,0,M07,0.029852831184550715,3.0,,,
p2,202,0,M08,0.046039941504733936,3.0,,,
p2,210,0,M00,0.451111055425432,3.0,,,
p2,210,0,M_FE,0.11064221729287882,3.0,,,
p2,210,0,M01,0.10971609090835738,3.0,,,
p2,210,0,M04,0.10538298583595909,3.0,,,
p2,210,0,M05,0.1028603673549665,3.0,,,
p2,210,0,B01,0.08862612700480248,3.0,,,
p2,210,0,M06,0.012288535384753158,3.0,,,
p2,210,0,M07,0.01674863949227132,3.0,,,
p2,210,0,M08,0.006823630885087317,3.0,,,
p2,212,0,M00,0.04444691958212394,3.0,,,
p2,212,0,M_FE,0.03281665167468846,3.0,,,
p2,212,0,M01,0.009715203482781909,3.0,,,
p2,212,0,M04,0.008813069158631323,3.0,,,
p2,212,0,M05,0.013232001142927809,3.0,,,
p2,212,0,B01,0.006632458803341334,3.0,,,
p2,212,0,M06,0.01191401892889489,3.0,,,
p2,212,0,M07,0.002505393217578231,3.0,,,
p2,212,0,M08,0.004801629898483281,3.0,,,
p2,213,0,M00,0.2053670525691186,3.0,,,
p2,213,0,M_FE,0.029953459059775613,3.0,,,
p2,213,0,M01,0.012144397678992202,3.0,,,
p2,213,0,M04,0.00498121417738559,3.0,,,
p2,213,0,M05,0.002257695752941089,3.0,,,
p2,213,0,B01,0.005867274076848857,3.0,,,
p2,213,0,M06,0.005362250303146752,3.0,,,
p2,213,0,M07,0.0011853465806250625,3.0,,,
p2,213,0,M08,0.0033099810036873187,3.0,,,
p2,214,0,M00,0.4489932185390828,3.0,,,
p2,214,0,M_FE,0.12396161766506845,3.0,,,
p2,214,0,M01,0.12101749108250456,3.0,,,
p2,214,0,M04,0.11232430195148368,3.0,,,
p2,214,0,M05,0.10993830529852977,3.0,,,
p2,214,0,B01,0.10627909719767571,3.0,,,
p2,214,0,M06,0.03390763288193405,3.0,,,
p2,214,0,M07,0.0185397091803642,3.0,,,
p2,214,0,M08,0.03793384204015038,3.0,,,
p2,219,0,M00,1.2880178300367682,3.0,,,
p2,219,0,M_FE,0.04897625469410033,3.0,,,
p2,219,0,M01,0.04912843514868192,3.0,,,
p2,219,0,M04,0.04910835232526443,3.0,,,
p2,219,0,M05,0.04894477994207172,3.0,,,
p2,219,0,B01,0.045302861616098714,3.0,,,
p2,219,0,M06,0.031038106256749923,3.0,,,
p2,219,0,M07,0.015605271483708525,3.0,,,
p2,219,0,M08,0.03511199870825652,3.0,,,
p2,221,0,M00,0.7019204210365645,3.0,,,
p2,221,0,M_FE,0.31019175302229285,3.0,,,
p2,221,0,M01,0.3220156567351127,3.0,,,
p2,221,0,M04,0.31482802393501813,3.0,,,
p2,221,0,M05,0.29481933413201633,3.0,,,
p2,221,0,B01,0.2629132705508435,3.0,,,
p2,221,0,M06,0.15511633591992688,3.0,,,
p2,221,0,M07,0.1050361158581044,3.0,,,
p2,221,0,M08,0.1023359421956063,3.0,,,
p2,222,0,M00,0.16000973490185427,3.0,,,
p2,222,0,M_FE,0.14193885859556102,3.0,,,
p2,222,0,M01,0.131332246371208,3.0,,,
p2,222,0,M04,0.13563392868181184,3.0,,,
p2,222,0,M05,0.042724451315819555,3.0,,,
p2,222,0,B01,0.0812404904601107,3.0,,,
p2,222,0,M06,0.040128755085852806,3.0,,,
p2,222,0,M07,0.050501343150501254,3.0,,,
p2,222,0,M08,0.032204640400220634,3.0,,,
p2,228,0,M00,0.11920188477276601,3.0,,,
p2,228,0,M_FE,0.08079060015500984,3.0,,,
p2,228,0,M01,0.0776094686898586,3.0,,,
p2,228,0,M04,0.07154743835273575,3.0,,,
p2,228,0,M05,0.06960495599405102,3.0,,,
p2,228,0,B01,0.061880511421208415,3.0,,,
p2,228,0,M06,0.04640956391984118,3.0,,,
p2,228,0,M07,0.03363089374687946,3.0,,,
p2,228,0,M08,0.03894037075467585,3.0,,,
p2,231,0,M00,0.5508972653068104,3.0,,,
p2,231,0,M_FE,0.2182457228825885,3.0,,,
p2,231,0,M01,0.21548968599788096,3.0,,,
p2,231,0,M04,0.2114855889897726,3.0,,,
p2,231,0,M05,0.22389832210583785,3.0,,,
p2,231,0,B01,0.22574817059904,3.0,,,
p2,231,0,M06,0.09237838423086567,3.0,,,
p2,231,0,M07,0.07582419296042393,3.0,,,
p2,231,0,M08,0.08719245841433712,3.0,,,
p2,232,0,M00,0.7261679648940166,3.0,,,
p2,232,0,M_FE,0.0171042809790424,3.0,,,
p2,232,0,M01,0.02025531088959076,3.0,,,
p2,232,0,M04,0.04869360795392078,3.0,,,
p2,232,0,M05,0.02143250918581283,3.0,,,
p2,232,0,B01,0.01558580990028081,3.0,,,
p2,232,0,M06,0.03319237985597292,3.0,,,
p2,232,0,M07,0.03864819876311026,3.0,,,
p2,232,0,M08,0.04100890578453228,3.0,,,
p2,233,0,M00,0.3473792923629521,3.0,,,
p2,233,0,M_FE,0.08071624861867244,3.0,,,
p2,233,0,M01,0.07684702480430826,3.0,,,
p2,233,0,M04,0.06591446850029323,3.0,,,
p2,233,0,M05,0.0559881619893339,3.0,,,
p2,233,0,B01,0.07060521319507469,3.0,,,
p2,233,0,M06,0.05824800934567047,3.0,,,
p2,233,0,M07,0.0738876525874049,3.0,,,
p2,233,0,M08,0.05594224612568685,3.0,,,
p2,234,0,M00,0.035985617865420025,3.0,,,
p2,234,0,M_FE,0.12675931464971416,3.0,,,
p2,234,0,M01,0.1324742285137297,3.0,,,
p2,234,0,M04,0.1256847452134935,3.0,,,
p2,234,0,M05,0.10241409061568729,3.0,,,
p2,234,0,B01,0.08294277037340053,3.0,,,
p2,234,0,M06,0.04863760173192517,3.0,,,
p2,234,0,M07,0.04542303270281067,3.0,,,
p2,234,0,M08,0.052246483056599256,3.0,,,
p3,105,0,M00,,,N,0.9811885129894967,79.0
p3,105,0,M00,,,V,0.9898450929330739,4.0
p3,105,0,M_FE,,,N,0.9869326392137149,79.0
p3,105,0,M_FE,,,V,0.9941686347324155,4.0
p3,105,0,M01,,,N,0.988026502703504,79.0
p3,105,0,M01,,,V,0.9938926314131059,4.0
p3,105,0,M04,,,N,0.9902497857574313,79.0
p3,105,0,M04,,,V,0.9940655619525337,4.0
p3,105,0,M05,,,N,0.9859495622898313,79.0
p3,105,0,M05,,,V,0.9474408909497761,4.0
p3,105,0,B01,,,N,0.9915694082374756,79.0
p3,105,0,B01,,,V,0.9945061711763714,4.0
p3,105,0,M06,,,N,0.9950950308415435,79.0
p3,105,0,M06,,,V,0.9977996468318315,4.0
p3,105,0,M07,,,N,0.9951606166481519,79.0
p3,105,0,M07,,,V,0.996650525040962,4.0
p3,105,0,M08,,,N,0.9950350857899892,79.0
p3,105,0,M08,,,V,0.998225073048746,4.0
p3,200,0,M00,,,N,0.8558392062741023,53.0
p3,200,0,M00,,,V,0.9631820962482616,34.0
p3,200,0,M_FE,,,N,0.8648092285307605,53.0
p3,200,0,M_FE,,,V,0.9660308460658777,34.0
p3,200,0,M01,,,N,0.9104779560525804,53.0
p3,200,0,M01,,,V,0.9785922167451149,34.0
p3,200,0,M04,,,N,0.9099243894095526,53.0
p3,200,0,M04,,,V,0.9763739178131884,34.0
p3,200,0,M05,,,N,0.9148751188843344,53.0
p3,200,0,M05,,,V,0.9830924360735764,34.0
p3,200,0,B01,,,N,0.9734285604233766,53.0
p3,200,0,B01,,,V,0.9932954858582845,34.0
p3,200,0,M06,,,N,0.981141198452684,53.0
p3,200,0,M06,,,V,0.9955690850005358,34.0
p3,200,0,M07,,,N,0.980740972479806,53.0
p3,200,0,M07,,,V,0.9950683491433118,34.0
p3,200,0,M08,,,N,0.9801522261526757,53.0
p3,200,0,M08,,,V,0.9955188457704207,34.0
p3,202,0,M00,,,N,0.976645103224341,52.0
p3,202,0,M_FE,,,N,0.9797852582138151,52.0
p3,202,0,M01,,,N,0.9819148994054194,52.0
p3,202,0,M04,,,N,0.98550143504559,52.0
p3,202,0,M05,,,N,0.9876576977753994,52.0
p3,202,0,B01,,,N,0.9880105603659588,52.0
p3,202,0,M06,,,N,0.9935601328864085,52.0
p3,202,0,M07,,,N,0.9923165278665962,52.0
p3,202,0,M08,,,N,0.9918006301561719,52.0
p3,210,0,M00,,,N,0.9498774593972289,84.0
p3,210,0,M00,,,V,0.9556015692833902,7.0
p3,210,0,M_FE,,,N,0.9991725532675032,84.0
p3,210,0,M_FE,,,V,0.9992822134160182,7.0
p3,210,0,M01,,,N,0.9991036757833945,84.0
p3,210,0,M01,,,V,0.9989030428996255,7.0
p3,210,0,M04,,,N,0.9990363749403255,84.0
p3,210,0,M04,,,V,0.9985988049398904,7.0
p3,210,0,M05,,,N,0.9982745222818135,84.0
p3,210,0,M05,,,V,0.9930341816750071,7.0
p3,210,0,B01,,,N,0.999466885535661,84.0
p3,210,0,B01,,,V,0.9995853480747671,7.0
p3,210,0,M06,,,N,0.9987208648667484,84.0
p3,210,0,M06,,,V,0.9983645210808744,7.0
p3,210,0,M07,,,N,0.9987128931621613,84.0
p3,210,0,M07,,,V,0.99604919676051,7.0
p3,210,0,M08,,,N,0.9990070211746165,84.0
p3,210,0,M08,,,V,0.9982818746540135,7.0
p3,214,0,M00,,,V,0.9966837828494378,3.0
p3,214,0,M_FE,,,V,0.9999243316538995,3.0
p3,214,0,M01,,,V,0.9997600065101014,3.0
p3,214,0,M04,,,V,0.9997952853534047,3.0
p3,214,0,M05,,,V,0.9975073727468379,3.0
p3,214,0,B01,,,V,0.9999243316336237,3.0
p3,214,0,M06,,,V,0.9995517446395317,3.0
p3,214,0,M07,,,V,0.9930217073150768,3.0
p3,214,0,M08,,,V,0.9995239862740006,3.0
p3,219,0,M00,,,N,0.985237001373707,73.0
p3,219,0,M_FE,,,N,0.9907636766420739,73.0
p3,219,0,M01,,,N,0.9901530260134055,73.0
p3,219,0,M04,,,N,0.9904497825899744,73.0
p3,219,0,M05,,,N,0.9896254977510753,73.0
p3,219,0,B01,,,N,0.9911113095181899,73.0
p3,219,0,M06,,,N,0.9936524517056703,73.0
p3,219,0,M07,,,N,0.9931811877670711,73.0
p3,219,0,M08,,,N,0.9945062775497711,73.0
p3,221,0,M00,,,N,0.9655349305749881,66.0
p3,221,0,M00,,,V,0.9884967010634119,12.0
p3,221,0,M_FE,,,N,0.9707325094281231,66.0
p3,221,0,M_FE,,,V,0.9923349358055523,12.0
p3,221,0,M01,,,N,0.9730933383844753,66.0
p3,221,0,M01,,,V,0.9928193891536455,12.0
p3,221,0,M04,,,N,0.9780913317335829,66.0
p3,221,0,M04,,,V,0.9939328975456823,12.0
p3,221,0,M05,,,N,0.976513258224914,66.0
p3,221,0,M05,,,V,0.9828720270245878,12.0
p3,221,0,B01,,,N,0.9827274762985038,66.0
p3,221,0,B01,,,V,0.9957370461268452,12.0
p3,221,0,M06,,,N,0.9913466089582101,66.0
p3,221,0,M06,,,V,0.9957253424949094,12.0
p3,221,0,M07,,,N,0.990952567316814,66.0
p3,221,0,M07,,,V,0.9938321819130328,12.0
p3,221,0,M08,,,N,0.9902915428942551,66.0
p3,221,0,M08,,,V,0.9958988201194225,12.0
p3,228,0,M00,,,N,0.9012242425038915,57.0
p3,228,0,M00,,,V,0.991373786596067,14.0
p3,228,0,M_FE,,,N,0.9323518981573838,57.0
p3,228,0,M_FE,,,V,0.9941516009596806,14.0
p3,228,0,M01,,,N,0.9304129182795351,57.0
p3,228,0,M01,,,V,0.994097435347396,14.0
p3,228,0,M04,,,N,0.9285629580834854,57.0
p3,228,0,M04,,,V,0.993982552519741,14.0
p3,228,0,M05,,,N,0.9259015077352343,57.0
p3,228,0,M05,,,V,0.9898690137155519,14.0
p3,228,0,B01,,,N,0.9407934527868186,57.0
p3,228,0,B01,,,V,0.994868217285104,14.0
p3,228,0,M06,,,N,0.8805082514836156,57.0
p3,228,0,M06,,,V,0.9951932002733576,14.0
p3,228,0,M07,,,N,0.8815606402620761,57.0
p3,228,0,M07,,,V,0.9934123856188607,14.0
p3,228,0,M08,,,N,0.8757468825988366,57.0
p3,228,0,M08,,,V,0.9939579612442725,14.0
p3,233,0,M00,,,N,0.9693648697623857,72.0
p3,233,0,M00,,,V,0.9861076561466591,30.0
p3,233,0,M_FE,,,N,0.9747549637708991,72.0
p3,233,0,M_FE,,,V,0.9895650781949723,30.0
p3,233,0,M01,,,N,0.9767121043580995,72.0
p3,233,0,M01,,,V,0.9905147197413998,30.0
p3,233,0,M04,,,N,0.9794441004478844,72.0
p3,233,0,M04,,,V,0.9917540954223181,30.0
p3,233,0,M05,,,N,0.9747737550097512,72.0
p3,233,0,M05,,,V,0.9867031009263818,30.0
p3,233,0,B01,,,N,0.9820872599198657,72.0
p3,233,0,B01,,,V,0.9930637587953511,30.0
