epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.033689,0.024277,1.766756,1.229640,0.914389,39.874379
2,0.000659,0.019748,0.015167,3.031932,2.871183,0.978508,39.735278
3,0.000993,0.015482,0.013781,3.504085,3.265915,0.987121,40.221438
4,0.000999,0.015045,0.013299,3.816856,3.676383,0.979936,40.973146
5,0.000997,0.014121,0.012699,4.014180,3.876756,0.997204,40.869983
6,0.000993,0.012494,0.011888,4.458502,4.336461,0.994164,40.226186
7,0.000988,0.012381,0.011955,4.558206,4.397390,1.009311,40.491770
8,0.000981,0.011810,0.011292,4.959864,4.864032,0.995929,40.343737
9,0.000973,0.011554,0.011139,5.004921,4.919217,0.999713,40.712050
10,0.000963,0.011240,0.011275,4.892619,4.812461,0.995428,39.991391
11,0.000952,0.011408,0.011416,4.767144,4.653152,1.006443,40.401344
12,0.000940,0.011592,0.011307,5.023112,4.912396,1.008048,40.587541
13,0.000926,0.010873,0.011003,5.020937,4.934238,1.000121,41.067029
14,0.000911,0.010821,0.010513,5.439617,5.313465,1.004313,40.486676
15,0.000895,0.010784,0.010487,5.422546,5.312066,1.000806,40.683199
16,0.000877,0.010533,0.010347,5.646206,5.562680,0.996992,40.256127
17,0.000859,0.010669,0.011169,4.710137,4.633313,1.004171,40.455497
18,0.000839,0.010296,0.011015,4.866270,4.794506,0.999533,40.369432
19,0.000818,0.010207,0.010656,5.230866,5.145715,1.003492,40.911404
20,0.000797,0.010034,0.011011,4.912329,4.843427,1.000634,40.552080
21,0.000774,0.010143,0.010704,5.315227,5.206998,1.004663,40.373024
22,0.000751,0.009751,0.011122,4.853394,4.770792,1.005048,41.158086
23,0.000726,0.009265,0.010202,5.510558,5.432031,0.997248,41.181886
24,0.000701,0.009710,0.010590,5.135662,5.042708,1.004357,40.788691
25,0.000676,0.009459,0.010323,5.441042,5.332360,1.007371,41.569737
26,0.000650,0.009579,0.011071,4.786128,4.681085,1.009364,41.887099
27,0.000623,0.009273,0.010704,4.977105,4.899767,1.005793,40.845058
28,0.000596,0.009626,0.010383,5.334393,5.250580,1.002348,40.205043
