epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008443,0.003551,-0.376211,-0.807757,0.988647,27.829398
2,0.000659,0.002838,0.002005,2.595624,2.442397,0.973733,27.906308
3,0.000993,0.002103,0.001785,2.905535,2.762170,0.990919,27.490834
4,0.000999,0.002064,0.001890,2.782289,2.592950,0.985815,27.519026
5,0.000997,0.001858,0.001544,3.029862,2.909654,1.002649,25.880059
6,0.000993,0.001458,0.001490,3.488829,3.364544,0.992952,26.324473
7,0.000988,0.001670,0.001532,3.091140,2.988512,0.993728,26.156780
8,0.000981,0.001483,0.001344,3.745915,3.609340,0.988274,26.707154
9,0.000973,0.001465,0.001355,3.483292,3.345795,1.002137,26.058294
10,0.000963,0.001395,0.001361,3.523591,3.426026,0.991325,26.151210
11,0.000952,0.001426,0.001375,3.373750,3.212510,0.980179,26.317041
12,0.000940,0.001481,0.001240,3.708733,3.541954,0.985807,27.177622
13,0.000926,0.001421,0.001494,2.977826,2.859773,1.015223,26.365815
14,0.000911,0.001438,0.001412,3.027015,2.915922,1.014349,25.926686
15,0.000895,0.001345,0.001378,3.803077,3.712818,0.999711,26.249659
16,0.000877,0.001249,0.001207,3.828294,3.708595,1.005414,26.412183
17,0.000859,0.001240,0.001580,3.437134,3.168160,1.028266,26.076836
18,0.000839,0.001149,0.001281,3.852194,3.714394,1.014650,25.829344
19,0.000818,0.001282,0.001138,4.684576,4.552556,1.004472,25.385235
20,0.000797,0.001216,0.001271,3.686008,3.553281,1.014970,26.194757
21,0.000774,0.001201,0.001225,3.815806,3.643255,1.019295,26.255250
22,0.000751,0.001018,0.001260,3.768133,3.661463,1.010143,26.563629
23,0.000726,0.000970,0.001076,4.619139,4.541384,1.002435,26.244126
24,0.000701,0.001057,0.001155,4.110114,4.028774,0.999536,26.911869
25,0.000676,0.001040,0.001280,3.690947,3.539939,1.013264,26.292732
26,0.000650,0.001082,0.001163,3.910438,3.831908,0.998674,25.586590
27,0.000623,0.001045,0.001315,3.604707,3.476011,1.013726,26.389171
28,0.000596,0.001135,0.001242,3.428902,3.258347,1.020031,26.330145
29,0.000569,0.000979,0.001119,3.940969,3.778515,1.012607,26.278505
30,0.000542,0.000979,0.001093,4.360618,4.177947,1.010188,26.392356
31,0.000514,0.001005,0.001410,2.773680,2.619809,1.018776,26.457536
