epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.009742,0.006999,-2.147983,-2.825368,0.940039,29.985449
2,0.000659,0.005312,0.002768,0.758814,0.510398,0.976874,29.366640
3,0.000993,0.002788,0.002225,0.831209,0.654277,0.991338,29.533176
4,0.000999,0.002367,0.002092,1.478427,1.255788,1.010267,28.077539
5,0.000997,0.002238,0.001987,1.577357,1.319710,0.999116,27.502942
6,0.000993,0.001855,0.001966,1.884114,1.615217,1.026337,27.251802
7,0.000988,0.001949,0.002022,1.842624,1.537483,1.014444,26.891408
8,0.000981,0.001628,0.001644,2.438477,2.266375,1.005844,27.510166
9,0.000973,0.001749,0.001779,2.258785,2.007201,1.017038,27.524936
10,0.000963,0.001610,0.001587,2.699548,2.497445,1.014812,27.256545
11,0.000952,0.001659,0.001537,2.590554,2.409225,1.012797,26.798498
12,0.000940,0.001800,0.002684,0.898360,0.614020,1.041549,27.370231
13,0.000926,0.001530,0.002100,1.196272,0.945468,1.029395,26.945396
14,0.000911,0.001566,0.001695,2.240188,2.004254,0.990712,27.102140
15,0.000895,0.001575,0.001609,2.918732,2.674364,1.020948,28.121892
16,0.000877,0.001488,0.001770,1.706433,1.544118,1.017016,27.204398
17,0.000859,0.001604,0.001539,2.629876,2.500990,1.006221,27.434432
18,0.000839,0.001442,0.001387,3.135408,2.975977,1.011054,26.303550
19,0.000818,0.001411,0.001489,2.633300,2.495632,1.010617,27.152784
20,0.000797,0.001342,0.001779,2.224718,1.985564,1.026404,27.033379
21,0.000774,0.001384,0.001363,3.369074,3.213223,1.013392,26.998703
22,0.000751,0.001215,0.001387,3.126419,2.937596,1.018394,26.217870
23,0.000726,0.001123,0.001337,3.237557,3.128151,1.008737,27.526488
24,0.000701,0.001278,0.001584,2.445750,2.252307,1.021080,27.344137
25,0.000676,0.001231,0.001461,3.150924,3.033506,1.007872,27.168501
26,0.000650,0.001278,0.001486,2.423960,2.241995,1.017524,26.510228
27,0.000623,0.001175,0.001219,4.004276,3.883843,0.993607,26.919481
28,0.000596,0.001291,0.001792,1.537439,1.423277,1.008495,27.287259
29,0.000569,0.001158,0.001217,4.050014,3.936117,1.008031,27.562326
30,0.000542,0.001207,0.001343,3.038532,2.936298,1.002671,26.611166
31,0.000514,0.001235,0.001480,2.714474,2.582890,1.016430,27.634855
32,0.000487,0.001109,0.001490,2.643187,2.502500,1.016236,27.659110
33,0.000459,0.001130,0.001613,2.178776,2.031356,1.019211,27.861371
34,0.000432,0.001091,0.001242,3.566764,3.479328,1.004597,27.963817
35,0.000405,0.001147,0.001304,3.818548,3.718357,1.004876,27.451646
36,0.000378,0.001096,0.001331,3.052278,2.938523,1.006957,27.847067
37,0.000351,0.001092,0.001376,2.857663,2.725904,1.011788,27.581368
38,0.000325,0.001135,0.001352,3.112683,2.933461,1.017758,27.744213
39,0.000300,0.001088,0.001332,3.410200,3.287993,1.008257,27.495712
40,0.000275,0.001022,0.001559,2.165468,2.055616,1.013460,27.030095
41,0.000251,0.001042,0.001531,2.360900,2.243049,1.010830,26.944519
