epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008202,0.003468,0.515656,-0.032643,0.980697,295.639961
2,0.000659,0.003339,0.002607,1.942295,1.573633,0.984015,213.863017
3,0.000993,0.002497,0.002244,1.646818,1.256460,1.001327,129.558993
4,0.000999,0.002522,0.002532,1.083048,0.560655,1.003717,151.670076
5,0.000997,0.002761,0.002626,-0.133496,-0.335514,1.004013,129.998908
6,0.000993,0.002044,0.002062,2.043999,1.784178,1.015975,80.255780
7,0.000988,0.002030,0.001951,2.902320,2.684973,0.994528,80.875733
8,0.000981,0.001766,0.001919,1.872357,1.570705,1.026232,83.779956
9,0.000973,0.001874,0.001842,2.758258,2.385472,1.017072,82.422745
10,0.000963,0.001778,0.001836,3.409034,3.230867,0.990340,89.237479
11,0.000952,0.001894,0.001879,2.645286,2.504097,0.995351,81.655145
