epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008802,0.004505,-0.709744,-1.246621,0.977730,35.033224
2,0.000659,0.003288,0.002546,1.124989,0.789677,0.996507,35.041161
3,0.000993,0.002460,0.002440,1.551871,1.279639,0.983514,35.420641
4,0.000999,0.002096,0.002069,1.554308,1.347285,1.015875,35.300877
5,0.000997,0.002089,0.002303,0.511487,0.117391,1.026929,35.748991
6,0.000993,0.001829,0.001779,3.097217,2.940341,0.988955,36.171601
7,0.000988,0.001870,0.001759,2.717282,2.595034,0.989922,35.684446
8,0.000981,0.001556,0.001641,2.961263,2.616101,1.021510,35.623314
9,0.000973,0.001648,0.001652,3.486099,3.337608,0.983422,36.206226
10,0.000963,0.001539,0.001661,2.907112,2.667383,1.015206,35.667961
11,0.000952,0.001519,0.001876,2.451599,2.249004,1.013558,35.470115
12,0.000940,0.001722,0.001541,2.926580,2.421796,1.027115,36.385080
13,0.000926,0.001512,0.001530,3.462185,3.338833,1.003951,35.614360
14,0.000911,0.001408,0.001782,2.391511,2.169201,1.017881,64.710566
15,0.000895,0.001510,0.001810,3.057143,2.802601,1.026230,38.288431
16,0.000877,0.001462,0.001512,3.310864,3.109859,1.011056,41.083445
17,0.000859,0.001376,0.001444,3.692048,3.589905,1.006865,187.504898
18,0.000839,0.001357,0.001337,3.960084,3.767904,1.011279,564.061553
19,0.000818,0.001359,0.001460,3.143960,3.047181,0.995612,554.894651
20,0.000797,0.001279,0.001363,3.723225,3.525831,1.006882,512.525615
21,0.000774,0.001349,0.001219,4.456336,4.352890,1.001566,378.673704
22,0.000751,0.001180,0.001585,3.773016,3.503297,1.008225,318.207208
23,0.000726,0.001173,0.001290,4.048767,3.931141,1.006251,312.045957
24,0.000701,0.001225,0.001381,3.667474,3.469253,1.007301,313.560410
25,0.000676,0.001270,0.001365,3.094249,2.952828,0.994757,140.482261
26,0.000650,0.001223,0.001242,4.428561,4.300062,0.995635,36.563015
27,0.000623,0.001145,0.001350,4.252357,4.082397,1.009320,41.288035
28,0.000596,0.001254,0.001396,3.767981,3.579162,1.012614,35.563129
29,0.000569,0.001105,0.001189,4.269100,4.129561,0.999950,35.881801
30,0.000542,0.001087,0.001278,3.740610,3.564682,1.008726,35.142444
31,0.000514,0.001087,0.001512,3.431518,3.120157,1.024972,35.654755
32,0.000487,0.001141,0.001481,3.490283,3.369936,1.007142,35.101662
33,0.000459,0.001086,0.001398,3.390810,3.258078,1.011127,36.317711
