epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000325,0.019169,0.015413,2.204706,1.162844,0.844529,28.188925
2,0.000658,0.011476,0.008108,3.913747,3.480808,0.928259,29.807083
3,0.000992,0.006763,0.005058,5.915556,5.484210,0.979883,29.561113
4,0.000999,0.003664,0.003116,6.888859,6.628418,0.995891,29.948114
5,0.000997,0.002714,0.002493,6.963711,6.812384,0.996177,30.234074
6,0.000993,0.002080,0.001865,8.010464,7.789157,1.002040,30.441372
7,0.000988,0.001697,0.001570,8.078779,7.935360,0.997418,30.100933
8,0.000981,0.001364,0.001648,8.008632,7.836671,0.995423,30.531137
9,0.000973,0.001428,0.001569,8.051107,7.957207,0.998746,30.554090
10,0.000964,0.001242,0.001726,6.774706,6.628491,1.009822,30.359279
11,0.000952,0.001281,0.001344,8.201472,7.982038,1.010617,30.174174
12,0.000940,0.001018,0.001246,8.233281,8.111688,0.996366,30.184333
13,0.000926,0.000963,0.001189,8.808192,8.688675,0.996748,30.078765
14,0.000911,0.000859,0.001285,7.752648,7.562020,1.016645,30.061398
15,0.000895,0.000852,0.001170,8.732883,8.604819,0.998969,29.383081
16,0.000878,0.000806,0.001108,8.820376,8.594478,1.019281,29.753506
17,0.000859,0.000850,0.001098,8.853787,8.668627,1.015045,29.732721
18,0.000839,0.000788,0.001183,8.230623,8.125486,0.996553,30.572448
19,0.000818,0.000738,0.001059,8.722334,8.591620,1.007679,30.428190
20,0.000797,0.000715,0.001084,8.492336,8.344240,1.013041,30.079239
21,0.000774,0.000692,0.001186,7.805545,7.658453,1.013475,30.711905
22,0.000751,0.000649,0.001186,7.901912,7.755421,1.014954,30.125339
23,0.000726,0.000577,0.001200,7.983834,7.811808,1.020502,29.692833
24,0.000701,0.000590,0.001338,7.457480,7.279984,1.024084,29.422285
25,0.000676,0.000621,0.001175,7.946473,7.820532,1.007013,30.098763
26,0.000650,0.000566,0.001183,7.874769,7.742011,1.015687,30.025215
27,0.000623,0.000543,0.001347,7.351428,7.221395,1.021508,29.995995
28,0.000597,0.000518,0.001277,7.288797,7.151222,1.015840,29.640072
29,0.000569,0.000541,0.001425,7.019125,6.806004,1.031521,29.665095
