epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.009306,0.004569,-1.830219,-2.679201,0.986868,35.125188
2,0.000659,0.004126,0.002703,-1.041320,-1.281433,0.981426,34.342432
3,0.000993,0.002529,0.002146,1.224068,0.954298,0.976699,34.141355
4,0.000999,0.002346,0.001656,1.257079,0.980601,1.000932,34.010690
5,0.000997,0.002159,0.001681,0.860525,0.622546,1.005618,34.582397
6,0.000993,0.001732,0.001531,1.534262,1.355285,1.004801,34.673533
7,0.000988,0.001791,0.001564,1.794030,1.459083,1.017195,34.078194
8,0.000981,0.001589,0.001353,2.442614,2.292401,1.002945,35.084844
9,0.000973,0.001730,0.002645,-0.775213,-0.971808,1.031911,35.001756
10,0.000963,0.001737,0.001490,1.464140,1.306131,1.005407,35.218179
11,0.000952,0.001612,0.002181,0.350686,-0.113550,1.051793,34.970763
12,0.000940,0.001785,0.001488,1.812230,1.576706,1.020601,34.937095
13,0.000926,0.001679,0.001563,1.659058,1.447862,1.008609,35.364185
14,0.000911,0.001525,0.001524,1.508651,1.358262,1.005262,34.680375
15,0.000895,0.001514,0.001492,1.728089,1.392200,1.024425,35.974403
16,0.000877,0.001405,0.001297,3.147916,3.042279,0.993321,35.696583
17,0.000859,0.001390,0.001422,2.174459,1.936002,1.022525,36.197008
18,0.000839,0.001276,0.001235,3.137107,3.007744,0.997506,34.689456
19,0.000818,0.001346,0.001649,2.121264,1.885750,1.015641,35.246904
20,0.000797,0.001285,0.001789,1.198160,1.027923,1.018177,35.642359
21,0.000774,0.001291,0.001276,3.149913,2.994702,1.006343,34.799563
22,0.000751,0.001293,0.001395,2.248491,2.011474,1.001162,35.393195
23,0.000726,0.001220,0.001569,1.996286,1.759269,1.021173,35.700433
24,0.000701,0.001164,0.001156,3.082374,2.925567,1.008963,35.063895
25,0.000676,0.001159,0.001398,2.478070,2.239523,1.016833,35.188668
26,0.000650,0.001219,0.001321,2.292527,2.116416,1.013554,34.700080
27,0.000623,0.001126,0.001287,2.628578,2.506044,1.004584,34.337985
28,0.000596,0.001155,0.001281,2.388589,2.255975,0.998855,35.245470
29,0.000569,0.001078,0.001283,2.580191,2.438879,0.988210,34.770476
30,0.000542,0.001173,0.001237,3.089684,2.896687,1.012007,34.308527
31,0.000514,0.001137,0.001213,2.939446,2.774035,1.008755,35.423970
32,0.000487,0.001059,0.001303,2.990665,2.844631,1.009554,35.276154
33,0.000459,0.001111,0.001368,2.281446,2.123807,1.008147,34.920684
