epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.006648,0.002851,-1.525225,-2.068564,1.023986,78.109922
2,0.000659,0.002913,0.002336,-0.072971,-0.403541,0.974187,78.908551
3,0.000993,0.003273,0.002048,0.559737,0.137308,1.000728,77.768857
4,0.000999,0.002362,0.001976,0.868497,0.582844,0.982452,79.736308
5,0.000997,0.002096,0.001493,1.344839,1.059837,1.014261,78.780106
6,0.000993,0.001623,0.001563,1.456639,0.835455,1.036424,78.315923
7,0.000988,0.001966,0.001580,1.467119,1.063027,1.013690,77.672321
8,0.000981,0.001541,0.001750,0.715733,0.397394,1.024482,77.796316
9,0.000973,0.001519,0.002025,0.589462,0.168034,1.001674,78.520341
10,0.000963,0.001716,0.001571,1.727472,1.025372,1.026503,76.017874
11,0.000952,0.001571,0.001408,2.449393,2.194570,0.999749,78.010211
12,0.000940,0.001639,0.001532,1.347637,1.059112,1.021112,79.190390
13,0.000926,0.001464,0.001270,2.206430,2.071303,1.000193,79.067388
14,0.000911,0.001336,0.001302,2.394930,2.256477,1.005473,77.950612
15,0.000895,0.001443,0.001194,2.977292,2.785334,1.004143,78.142811
16,0.000877,0.001464,0.001427,1.531476,1.147138,1.025395,78.332401
17,0.000859,0.001388,0.001301,2.266189,1.921725,1.020901,78.671334
18,0.000839,0.001214,0.001374,1.910857,1.778159,1.009623,79.392583
19,0.000818,0.001333,0.001427,1.740685,1.474981,1.016273,78.994771
20,0.000797,0.001247,0.001364,1.710783,1.367719,1.027992,78.825185
21,0.000774,0.001241,0.001475,1.710226,1.474921,1.021190,77.384498
22,0.000751,0.001163,0.001193,2.833524,2.619683,1.011987,77.927061
23,0.000726,0.001042,0.001218,2.643498,2.482503,1.008731,78.088639
24,0.000701,0.001122,0.001228,2.598458,2.334876,1.019350,78.509944
