epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008847,0.004581,-0.135827,-0.699323,0.963371,36.476923
2,0.000659,0.003309,0.002445,1.021782,0.782025,0.975607,36.153903
3,0.000993,0.002357,0.002329,1.453333,1.205733,0.988965,36.610915
4,0.000999,0.002239,0.001823,2.089685,1.826785,1.017707,35.719687
5,0.000997,0.002013,0.001824,2.933304,2.755386,0.999700,35.665063
6,0.000993,0.001709,0.001796,2.834963,2.614992,1.009863,36.710525
7,0.000988,0.001799,0.001740,2.444580,2.313372,0.998569,37.384829
8,0.000981,0.001594,0.001710,2.887418,2.680785,1.012689,36.521358
9,0.000973,0.001592,0.001570,3.426514,3.243275,1.007907,36.770192
10,0.000963,0.001512,0.001948,2.277452,1.896337,1.036597,37.294118
11,0.000952,0.001713,0.001756,2.742447,2.533069,0.977263,37.081733
12,0.000940,0.001719,0.001698,3.146199,3.026088,0.987360,37.256828
13,0.000926,0.001593,0.001712,3.041016,2.695708,0.992482,36.825329
14,0.000911,0.001452,0.001461,3.434926,3.319366,1.002155,37.506043
15,0.000895,0.001479,0.001693,2.159583,1.964306,1.015936,37.153682
16,0.000877,0.001487,0.001470,3.348824,3.038239,1.017917,36.698157
17,0.000859,0.001526,0.001609,2.820553,2.655586,1.004736,37.081678
18,0.000839,0.001320,0.001583,2.854263,2.700442,1.005667,35.840308
19,0.000818,0.001452,0.001399,3.648295,3.522286,0.994808,35.615234
20,0.000797,0.001332,0.001685,2.566161,2.390887,1.014254,36.055330
21,0.000774,0.001397,0.001934,2.045381,1.893726,1.010065,36.299557
22,0.000751,0.001209,0.001456,3.148771,2.933749,1.012485,35.933205
23,0.000726,0.001080,0.001393,3.744190,3.586838,1.009204,36.536660
24,0.000701,0.001207,0.001950,1.737435,1.536010,1.030707,36.044346
25,0.000676,0.001236,0.001563,2.864237,2.711844,1.011411,35.473399
26,0.000650,0.001221,0.001485,2.935628,2.802741,1.009005,35.815412
27,0.000623,0.001119,0.001350,3.625138,3.501707,0.997020,35.353448
28,0.000596,0.001309,0.001575,2.833194,2.690433,1.011688,36.747369
29,0.000569,0.001087,0.001566,2.853331,2.662854,1.017350,35.420864
30,0.000542,0.001119,0.001422,3.394927,3.265840,1.008223,35.516375
31,0.000514,0.001131,0.001641,2.507619,2.312857,1.020127,35.983417
32,0.000487,0.001058,0.001498,3.173386,2.932543,1.023700,35.272251
33,0.000459,0.001102,0.001832,1.687220,1.518973,1.024772,35.726336
34,0.000432,0.001084,0.001557,2.933696,2.773465,1.016342,35.454611
35,0.000405,0.001042,0.001421,3.370865,3.145883,1.020301,35.549969
