epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.152685,0.031878,3.030181,2.044997,0.860566,29.622619
2,0.000659,0.051001,0.005648,5.085062,4.661769,0.925029,29.603354
3,0.000993,0.009711,0.003148,6.634285,6.189740,1.010774,30.449585
4,0.000999,0.004405,0.002690,7.647745,7.314886,1.002152,29.714817
5,0.000997,0.003535,0.002532,7.505984,7.147707,0.961464,30.061186
6,0.000993,0.003088,0.002429,7.682860,7.389721,1.002528,29.441910
7,0.000988,0.002937,0.002195,8.003150,7.762039,1.015277,30.678461
8,0.000981,0.002422,0.002737,8.193054,8.022902,1.003360,30.866337
9,0.000973,0.002632,0.003135,7.923916,7.690966,0.965029,30.804856
10,0.000963,0.002671,0.002363,7.558542,7.116889,1.035247,30.457823
11,0.000952,0.002127,0.002038,8.332404,8.103086,1.006178,31.101471
12,0.000940,0.002133,0.002048,8.170499,7.975239,0.997889,31.049300
13,0.000926,0.001955,0.001866,8.602025,8.438212,1.009822,29.505987
14,0.000911,0.002292,0.001851,8.368662,8.179642,0.978891,30.001155
15,0.000895,0.001839,0.001707,8.629403,8.494724,0.999106,29.519270
16,0.000877,0.001744,0.001804,8.709273,8.524597,1.007675,29.408310
17,0.000859,0.001769,0.001871,8.712442,8.475505,1.026587,28.969165
18,0.000839,0.001553,0.001735,8.762044,8.290095,1.044260,28.929227
19,0.000818,0.001620,0.001584,9.290116,9.098648,1.013507,29.558432
20,0.000797,0.001516,0.001848,8.014221,7.867680,0.999042,30.353508
21,0.000774,0.001483,0.001575,9.434456,9.295482,1.011773,29.926661
22,0.000751,0.001570,0.002063,8.178697,7.487133,1.063274,30.236378
23,0.000726,0.001458,0.001784,9.606034,9.368708,1.019605,29.355356
24,0.000701,0.001379,0.001840,8.816843,8.638941,1.006107,29.512951
25,0.000676,0.001348,0.001503,9.407071,9.097395,1.023867,29.449455
26,0.000650,0.001397,0.001663,8.874167,8.701755,1.016102,29.117942
27,0.000623,0.001321,0.001689,8.960060,8.747556,1.023495,29.735948
28,0.000596,0.001376,0.001448,9.571551,9.465206,0.995870,30.187749
29,0.000569,0.001294,0.001483,9.327952,9.166673,0.990175,29.522976
30,0.000542,0.001306,0.001337,10.004085,9.885970,0.999974,29.375273
31,0.000514,0.001177,0.001646,9.269997,8.976390,1.028804,29.283829
32,0.000487,0.001117,0.001539,9.083328,8.965798,1.005412,29.631949
33,0.000459,0.001198,0.001631,8.976628,8.801376,1.021125,29.938771
34,0.000432,0.001119,0.001560,9.054038,8.931038,1.003513,29.449172
35,0.000405,0.001174,0.001575,9.266529,9.128108,0.998151,30.004775
36,0.000378,0.001118,0.001399,9.697155,9.581373,1.007938,29.526788
37,0.000351,0.001091,0.001469,9.491604,9.174860,1.030921,29.916319
38,0.000325,0.001085,0.001496,9.180446,9.039368,1.016898,29.424984
39,0.000300,0.000997,0.001490,9.378453,9.229201,1.015737,29.664438
40,0.000275,0.000983,0.001333,10.061228,9.874500,1.016646,29.802239
41,0.000251,0.001015,0.001498,9.405478,9.269982,1.012596,29.651584
42,0.000227,0.001011,0.001382,9.910779,9.717284,1.017860,29.799503
43,0.000204,0.000956,0.001446,9.369344,9.227327,1.014988,29.788226
44,0.000183,0.000987,0.001352,9.855970,9.707994,1.015508,29.969371
45,0.000162,0.000989,0.001416,9.692487,9.534725,1.017477,29.358209
46,0.000142,0.000925,0.001419,9.650871,9.492844,1.016873,29.983661
47,0.000123,0.001000,0.001374,9.873515,9.724159,1.015896,29.739746
48,0.000106,0.000945,0.001437,9.535940,9.380079,1.018777,28.616414
49,0.000089,0.000927,0.001379,9.928949,9.804453,1.008264,29.925947
50,0.000074,0.000940,0.001472,9.512036,9.382706,1.014958,29.386777
51,0.000061,0.000909,0.001375,9.921452,9.794247,1.011896,29.806628
52,0.000048,0.000879,0.001378,9.824965,9.698718,1.011920,30.298125
