epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.000476,0.000377,-0.231814,-0.324639,0.996746,36.752144
2,0.000659,0.000291,0.000317,0.439020,0.387803,0.997590,36.349020
3,0.000993,0.000260,0.000294,1.136589,1.043353,1.000629,36.087081
4,0.000999,0.000276,0.000276,1.517350,1.458245,0.998163,37.765987
5,0.000997,0.000277,0.000254,1.267335,1.154586,1.001657,36.862632
6,0.000993,0.000252,0.000250,1.472781,1.411740,0.999169,36.901495
7,0.000988,0.000222,0.000236,1.336672,1.281573,0.997885,39.329751
8,0.000981,0.000227,0.000232,1.718029,1.591069,1.001186,37.416313
9,0.000973,0.000209,0.000224,1.724138,1.651796,0.998844,36.211576
10,0.000963,0.000197,0.000216,1.876945,1.829940,0.997934,35.063546
11,0.000952,0.000230,0.000242,1.051477,0.995340,0.995651,35.328923
12,0.000940,0.000253,0.000218,2.010450,1.919803,1.000330,35.317509
13,0.000926,0.000221,0.000214,1.334711,1.212145,1.002198,35.089531
14,0.000911,0.000215,0.000218,1.320470,1.153439,1.003760,35.196836
15,0.000895,0.000213,0.000211,1.937386,1.817873,1.000958,34.939290
16,0.000877,0.000202,0.000201,1.914540,1.748381,1.002438,34.231378
17,0.000859,0.000233,0.000212,0.583781,0.405527,1.004180,34.183841
18,0.000839,0.000193,0.000185,1.709011,1.628053,1.000644,34.135608
19,0.000818,0.000210,0.000188,1.445601,1.312419,1.002914,34.813024
20,0.000797,0.000198,0.000188,1.680637,1.571380,1.002265,35.825816
21,0.000774,0.000213,0.000181,1.605944,1.504127,1.001569,34.827857
22,0.000751,0.000188,0.000205,0.863467,0.678176,1.005007,35.132711
23,0.000726,0.000182,0.000178,2.198711,2.062486,1.002283,36.803696
24,0.000701,0.000187,0.000219,0.564774,0.364236,1.006052,35.972941
25,0.000676,0.000193,0.000193,1.943725,1.824930,1.001204,35.489692
26,0.000650,0.000196,0.000190,2.143142,1.949246,1.003734,35.783735
27,0.000623,0.000221,0.000192,1.404923,1.263492,1.003678,35.837593
28,0.000596,0.000196,0.000181,1.883150,1.709664,1.002660,35.490434
29,0.000569,0.000174,0.000193,1.292616,1.140880,1.004052,36.354948
30,0.000542,0.000179,0.000184,1.573630,1.455715,1.003516,35.824032
31,0.000514,0.000180,0.000194,1.381926,1.241078,1.003425,34.998286
32,0.000487,0.000177,0.000187,2.217969,2.095702,1.002482,35.657331
33,0.000459,0.000184,0.000200,1.567049,1.393250,1.005139,35.509329
34,0.000432,0.000168,0.000207,0.964382,0.754299,1.006759,35.177151
35,0.000405,0.000174,0.000243,0.478989,0.272248,1.007805,35.137683
36,0.000378,0.000170,0.000221,1.189571,1.024312,1.005964,34.873468
37,0.000351,0.000172,0.000213,1.212287,1.083030,1.004330,35.447475
38,0.000325,0.000183,0.000203,1.712752,1.570743,1.004495,35.061403
39,0.000300,0.000173,0.000214,1.267800,1.084769,1.007356,35.284097
40,0.000275,0.000170,0.000256,1.238647,1.023284,1.009303,34.521585
41,0.000251,0.000170,0.000180,2.072581,1.960146,1.002932,35.265997
42,0.000227,0.000168,0.000204,1.771123,1.559488,1.006796,35.439459
43,0.000204,0.000182,0.000184,3.214328,3.171605,0.998610,35.704808
44,0.000183,0.000190,0.000213,1.014941,0.750671,1.008267,35.657453
45,0.000162,0.000162,0.000234,0.775662,0.462579,1.011394,36.013045
46,0.000142,0.000158,0.000217,1.563889,1.382613,1.007139,35.596337
47,0.000123,0.000160,0.000189,2.068672,1.936382,1.004095,36.467828
48,0.000106,0.000167,0.000225,1.097713,0.883173,1.008554,37.055835
49,0.000089,0.000165,0.000222,1.588823,1.393040,1.007475,36.250040
50,0.000074,0.000165,0.000235,1.173327,0.991724,1.008329,36.007733
51,0.000061,0.000172,0.000224,1.215591,1.025757,1.008029,35.919341
52,0.000048,0.000160,0.000235,1.252594,1.063988,1.008440,36.028429
53,0.000037,0.000148,0.000243,1.041761,0.814524,1.010252,35.987475
54,0.000027,0.000161,0.000227,1.282157,1.068862,1.008900,36.815254
55,0.000019,0.000153,0.000222,1.298202,1.091318,1.008516,37.462341
