epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008559,0.004361,-0.064492,-0.572389,0.932175,62.539267
2,0.000659,0.003394,0.002333,1.341366,1.086524,0.977189,67.351990
3,0.000993,0.002420,0.002935,-0.318844,-0.723149,1.035628,65.547759
4,0.000999,0.002221,0.002710,0.129412,-0.182651,1.038182,63.932767
5,0.000997,0.002169,0.001692,2.252872,2.072450,1.000228,66.644199
6,0.000993,0.001715,0.002004,1.788493,1.598512,1.008694,137.658610
7,0.000988,0.001865,0.001703,3.211399,2.998937,0.998360,128.335818
8,0.000981,0.001601,0.001618,3.434402,3.180437,0.998614,67.281747
9,0.000973,0.001693,0.002097,1.480896,1.303250,1.012308,66.090723
10,0.000963,0.001560,0.001719,2.590941,2.255286,1.018971,64.063836
11,0.000952,0.001716,0.001655,2.491002,2.251526,1.018537,67.575175
12,0.000940,0.001804,0.002147,2.216929,2.038067,1.014405,65.013187
13,0.000926,0.001596,0.001481,3.237455,3.103602,1.003127,65.858378
14,0.000911,0.001423,0.001414,3.693823,3.306954,1.020262,68.014865
15,0.000895,0.001464,0.001376,4.033986,3.926627,0.992323,65.767692
16,0.000877,0.001608,0.001617,2.643540,2.439325,1.016810,64.658913
17,0.000859,0.001514,0.001644,2.663596,2.469059,1.021828,65.438266
18,0.000839,0.001307,0.001470,3.223036,3.055181,1.011018,65.222738
19,0.000818,0.001372,0.001411,3.781311,3.578876,1.011192,66.595738
20,0.000797,0.001254,0.001717,2.407523,2.249331,1.020624,66.196101
21,0.000774,0.001298,0.001413,3.947610,3.730104,1.011992,67.418350
22,0.000751,0.001162,0.001354,3.711530,3.569864,1.011628,67.118182
23,0.000726,0.001126,0.001349,3.878187,3.756963,1.005435,64.816038
24,0.000701,0.001151,0.001524,3.637188,3.508207,1.011845,67.081931
25,0.000676,0.001234,0.001790,3.067580,2.890249,1.014812,63.537190
26,0.000650,0.001274,0.001527,3.668244,3.433147,1.021230,64.684087
27,0.000623,0.001124,0.001318,4.493385,4.348644,0.997332,64.314952
28,0.000596,0.001196,0.001429,3.458254,3.343153,1.011624,65.082462
29,0.000569,0.001109,0.001474,3.483298,3.352563,1.004151,66.495917
30,0.000542,0.001152,0.001293,3.789677,3.675762,1.004836,63.642597
31,0.000514,0.001182,0.001475,3.467130,3.322417,0.993236,65.264709
32,0.000487,0.001059,0.001461,3.745637,3.577409,1.016621,63.680688
33,0.000459,0.001053,0.001492,3.689581,3.553649,1.014324,65.028157
34,0.000432,0.001015,0.001444,3.326511,3.128158,1.019998,64.755403
35,0.000405,0.001039,0.001424,3.608499,3.467129,1.017027,65.807917
36,0.000378,0.001023,0.001510,3.226896,3.105409,1.015332,64.717727
37,0.000351,0.001038,0.001352,3.951003,3.808131,1.011760,66.496997
38,0.000325,0.001032,0.001486,3.527064,3.405554,1.010975,63.867525
39,0.000300,0.001079,0.001247,4.114186,3.980459,1.010815,64.642485
