epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.009230,0.004107,-1.032082,-1.681611,0.970682,41.858970
2,0.000659,0.004181,0.002568,-0.338128,-0.938472,1.018527,39.399795
3,0.000993,0.002795,0.002095,0.583789,0.105822,1.016198,39.106896
4,0.000999,0.002803,0.002114,0.884144,0.564639,0.992279,39.771290
5,0.000997,0.002479,0.002071,1.217615,0.959900,1.009294,39.422797
6,0.000993,0.001956,0.001947,1.421290,1.189764,1.008545,39.784121
7,0.000988,0.001974,0.001756,1.575047,1.136622,1.013380,40.286358
8,0.000981,0.001825,0.002893,0.309673,-0.063160,1.045359,40.095268
9,0.000973,0.001737,0.001618,2.104721,1.903353,1.010385,40.268020
10,0.000963,0.001694,0.001682,1.370155,1.189789,1.005248,40.551614
11,0.000952,0.001707,0.001920,0.925326,0.699404,1.024517,38.345657
12,0.000940,0.001848,0.001714,1.636870,1.459826,1.012766,38.141803
13,0.000926,0.001698,0.001818,1.341622,1.007924,1.025145,38.840152
14,0.000911,0.001555,0.001353,2.665916,2.533471,0.998789,38.920910
15,0.000895,0.001615,0.001301,2.734528,2.607548,1.005844,39.146106
16,0.000877,0.001648,0.001716,1.946748,1.648469,1.023841,38.990012
17,0.000859,0.001748,0.001593,2.001487,1.629727,1.024786,39.915981
18,0.000839,0.001496,0.001294,2.811768,2.674451,1.004108,39.138860
19,0.000818,0.001480,0.001542,1.951124,1.708799,1.018932,38.949508
20,0.000797,0.001409,0.001279,3.030526,2.899256,0.997768,38.845885
21,0.000774,0.001452,0.001621,1.682332,1.462452,1.018540,39.256483
22,0.000751,0.001328,0.001273,3.402279,3.263667,0.995133,39.119265
23,0.000726,0.001265,0.001373,2.157366,1.891708,1.018718,39.092443
24,0.000701,0.001328,0.001633,1.519555,1.364922,1.010986,39.476988
25,0.000676,0.001341,0.001522,1.467003,1.307210,1.013623,38.422804
26,0.000650,0.001333,0.001460,2.269174,2.146989,1.002230,38.521829
27,0.000623,0.001309,0.001397,2.082358,1.797945,1.023239,38.104160
28,0.000596,0.001443,0.004186,-1.596591,-1.900068,1.048615,39.629772
29,0.000569,0.001276,0.001671,0.782790,0.536285,1.020554,39.005840
30,0.000542,0.001243,0.001763,1.431830,1.192775,1.021735,39.026925
31,0.000514,0.001239,0.001447,2.199264,2.029640,1.006481,38.785048
32,0.000487,0.001190,0.001622,1.920601,1.719959,1.019551,39.011421
33,0.000459,0.001197,0.001497,2.082551,1.741503,1.025799,37.732804
34,0.000432,0.001145,0.001284,3.149350,3.019590,0.993945,38.763312
