epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008690,0.004284,-0.371102,-0.780918,0.951940,52.198773
2,0.000659,0.003430,0.002517,1.718669,1.374933,0.973830,53.704635
3,0.000993,0.002665,0.002313,0.753721,0.433764,1.006997,53.791573
4,0.000999,0.002475,0.002962,-0.167284,-0.476297,1.012882,53.651814
5,0.000997,0.002423,0.003165,0.755140,0.370564,1.012013,53.584720
6,0.000993,0.001945,0.002058,2.569101,2.291300,0.991126,54.289486
7,0.000988,0.001985,0.002157,1.696943,1.437013,1.014123,53.925609
8,0.000981,0.001735,0.001841,2.831244,2.501039,1.003645,54.136888
9,0.000973,0.001871,0.001845,2.814203,2.559398,1.010453,54.344196
10,0.000963,0.001963,0.002488,1.061676,0.825822,1.013115,54.232113
11,0.000952,0.001837,0.001925,2.281611,2.060497,1.010818,53.992223
12,0.000940,0.001936,0.001761,2.797603,2.600380,0.998925,53.551515
13,0.000926,0.001697,0.001884,2.699678,2.513869,1.013311,54.789269
14,0.000911,0.001581,0.002330,2.117913,1.761932,1.035053,53.715023
15,0.000895,0.001796,0.001886,2.696568,2.502993,1.004364,54.423510
16,0.000877,0.001696,0.001839,2.882977,2.617195,1.000644,54.285905
17,0.000859,0.001914,0.001635,3.053755,2.927821,0.991907,55.910573
18,0.000839,0.001506,0.001960,2.636580,2.310712,1.014411,54.242762
19,0.000818,0.001589,0.001703,3.231724,3.112804,1.004277,54.466589
20,0.000797,0.001457,0.001564,3.437919,3.227410,1.011376,55.204756
21,0.000774,0.001525,0.001944,2.402840,2.207243,1.009912,54.707053
22,0.000751,0.001440,0.001535,3.683893,3.525939,1.005559,54.740312
23,0.000726,0.001361,0.001655,2.960764,2.836908,0.994777,54.646420
24,0.000701,0.001390,0.002084,1.918174,1.620065,1.026372,54.816612
25,0.000676,0.001424,0.001495,3.472573,3.362283,1.004405,53.385227
26,0.000650,0.001405,0.001665,3.053936,2.905439,0.999923,53.885231
27,0.000623,0.001286,0.001475,3.699603,3.561065,0.999550,54.286841
28,0.000596,0.001436,0.001835,2.475925,2.275129,1.019677,54.103371
29,0.000569,0.001272,0.001563,3.283451,3.137605,1.007702,54.367431
30,0.000542,0.001333,0.001738,2.423577,2.284226,1.004198,53.750378
31,0.000514,0.001338,0.001667,2.975522,2.851456,1.004614,54.211431
32,0.000487,0.001280,0.001502,3.291604,3.185111,1.003079,53.646829
33,0.000459,0.001265,0.001457,3.919738,3.813051,0.996522,54.457824
34,0.000432,0.001193,0.001610,3.014848,2.869491,1.011525,54.605001
35,0.000405,0.001211,0.001530,3.556780,3.419331,1.008746,54.840192
36,0.000378,0.001203,0.001450,3.496655,3.392610,1.003596,54.961307
37,0.000351,0.001191,0.001475,3.474406,3.374718,0.998596,53.846699
38,0.000325,0.001238,0.001440,3.777449,3.599002,1.006996,53.722328
39,0.000300,0.001222,0.001599,3.386903,3.250606,1.011362,54.768528
40,0.000275,0.001116,0.001542,3.791648,3.603764,1.013835,54.401058
41,0.000251,0.001144,0.001773,2.799005,2.607902,1.016303,53.700755
42,0.000227,0.001187,0.001420,3.803794,3.688093,1.004632,53.478751
43,0.000204,0.001099,0.001653,3.026030,2.865696,1.016093,54.526409
44,0.000183,0.001192,0.001424,3.848704,3.738870,1.003920,54.724254
45,0.000162,0.001041,0.001460,3.674771,3.558498,1.007746,53.982942
