epoch,lr,train_loss,val_loss,val_snr_imp_scaled,val_snr_imp_strict,val_gain_bias,secs
1,0.000326,0.008559,0.004361,-0.062102,-0.569052,0.932198,25.800109
2,0.000659,0.003394,0.002341,1.314308,1.055152,0.977017,26.301965
3,0.000993,0.002406,0.002311,0.751139,0.396356,1.016863,25.746691
4,0.000999,0.002213,0.002742,0.132345,-0.130167,1.035252,26.235987
5,0.000997,0.002248,0.002032,1.102753,0.802280,1.012361,25.756513
6,0.000993,0.001828,0.001844,2.853614,2.637944,1.005684,26.218783
7,0.000988,0.001824,0.001696,2.769987,2.431114,1.011315,25.491522
8,0.000981,0.001602,0.001677,3.147121,2.725292,1.008360,25.553540
9,0.000973,0.001707,0.002031,1.584201,1.426435,1.013312,26.115132
10,0.000963,0.001589,0.001883,2.083053,1.886970,1.014928,25.739667
11,0.000952,0.001680,0.001876,1.674739,1.381261,1.030487,25.798713
12,0.000940,0.001811,0.002026,2.228024,2.055601,1.012114,26.301576
13,0.000926,0.001571,0.001530,3.389675,3.258381,1.001062,26.032416
14,0.000911,0.001434,0.001418,3.634490,3.253799,1.019442,26.041126
15,0.000895,0.001445,0.001388,3.788994,3.628350,0.993537,26.693755
16,0.000877,0.001524,0.001758,2.212580,2.052007,1.017264,26.530083
17,0.000859,0.001462,0.001678,2.901020,2.735313,1.020249,26.424715
18,0.000839,0.001288,0.001614,2.935469,2.751184,1.017348,26.497352
19,0.000818,0.001374,0.001408,3.580862,3.362760,1.012412,26.277367
20,0.000797,0.001294,0.001475,3.025040,2.856420,1.015243,26.616147
21,0.000774,0.001340,0.001393,3.949733,3.848707,1.001020,26.631668
22,0.000751,0.001199,0.001473,3.364957,3.182605,1.016359,25.918128
23,0.000726,0.001141,0.001301,3.995898,3.866029,1.005200,26.013255
24,0.000701,0.001219,0.001655,3.236237,3.070763,1.014049,26.113907
25,0.000676,0.001211,0.001535,3.596453,3.457881,1.000754,25.619880
26,0.000650,0.001225,0.001590,3.530844,3.173177,1.028985,25.310571
27,0.000623,0.001125,0.001231,4.330168,4.186542,1.004218,26.252793
28,0.000596,0.001268,0.001405,3.438824,3.272791,1.010524,26.673189
29,0.000569,0.001154,0.001354,3.776041,3.628915,1.007379,26.751519
30,0.000542,0.001152,0.001331,3.929855,3.814089,1.008287,25.676526
31,0.000514,0.001164,0.001813,2.798008,2.644639,1.014991,25.471027
32,0.000487,0.001070,0.001566,3.347996,3.211030,1.014231,25.315709
33,0.000459,0.001056,0.001570,3.365044,3.119346,1.023243,26.001677
34,0.000432,0.001034,0.001457,3.528457,3.348660,1.018281,25.948377
35,0.000405,0.001040,0.001513,3.305550,3.157003,1.017423,25.077990
36,0.000378,0.001034,0.001544,3.215708,3.072618,1.014954,25.657541
37,0.000351,0.001029,0.001470,3.640926,3.400079,1.020354,25.194494
38,0.000325,0.001037,0.001599,3.124695,2.989067,1.009201,25.568879
39,0.000300,0.001008,0.001332,3.755863,3.602626,1.015260,25.022027
